trade_id,pair,signal_bar_time,entry_time,entry_price,sl_at_entry_price,exit_time,exit_price,exit_reason,final_r,bars_held,mfe_r,mae_r,spread_pips_used,spread_pips_exit,time_to_peak_mfe,calendar_year,num_higher_highs,num_higher_lows,most_recent_sh_price,most_recent_sh_age,most_recent_sl_price,most_recent_sl_age,hh_range_atr,hl_range_atr,pullback_depth_atr,trigger_body_atr,trigger_close_pos,trigger_break_size_atr
1151,AUD_CAD,2025-05-08 04:00:00,2025-05-08 08:00:00,0.892205,0.8863467623,2025-05-27 16:00:00,0.8862517623,stoploss,-1.016216481,81,2.061200084,-2.308714794,1.9,1.9,24,2025,3,2,0.89721,7,0.89034,10,3.871471462,3.516415878,2.290454215,0.5564813477,0.6619217082,0.3482275918
1152,NZD_CAD,2025-05-08 04:00:00,2025-05-08 08:00:00,0.825245,0.8195943882,2025-05-09 04:00:00,0.8194793882,stoploss,-1.020351778,6,1.365338878,-2.444867997,2.3,2.3,0,2025,3,2,0.8295,6,0.82253,13,3.270442315,2.566093808,2.599690728,1.005200885,0.8225352113,0.5521525986
1153,EUR_JPY,2025-05-09 16:00:00,2025-05-09 20:00:00,163.568,162.7013342,2025-05-16 00:00:00,162.6963342,stoploss,-1.005769236,26,8.128854034,-2.878848945,1,1,11,2025,2,2,163.941,4,162.304,11,2.125386676,1.652309294,1.081140059,0.2238463708,0.7328990228,0.1223078109
1154,EUR_NZD,2025-05-12 16:00:00,2025-05-12 20:00:00,1.8934,1.879926903,2025-07-07 20:00:00,1.95058,time_exit,4.244013186,240,4.851891255,-0.9441036678,3.8,3.8,237,2025,2,2,1.91073,7,1.89588,14,0.307279024,1.978758159,2.981044035,0.3488433364,0.5537848606,0.08312862484
1155,CHF_JPY,2025-05-13 08:00:00,2025-05-13 12:00:00,176.124,175.0235673,2025-05-14 08:00:00,175.0125673,stoploss,-1.009996068,6,7.055406461,-2.760732204,2.2,2.2,0,2025,3,3,175.947,4,174.516,11,1.728411011,3.000637833,1.372905772,1.581196193,0.9199199199,1.312211093
1156,USD_CHF,2025-05-14 16:00:00,2025-05-14 20:00:00,0.841055,0.8331510229,2025-05-16 00:00:00,0.8331060229,stoploss,-1.005693336,8,0.3245201728,-6.816188815,0.9,0.9,0,2025,2,2,0.84765,11,0.82688,18,3.418532191,2.117921128,2.649429467,0.860326384,0.7296360485,0.7844152325
1157,USD_CAD,2025-05-15 08:00:00,2025-05-15 12:00:00,1.398315,1.392362368,2025-05-19 16:00:00,1.392297368,stoploss,-1.01091954,14,0.3687444652,-7.451326084,1.3,1.3,1,2025,3,2,1.40165,10,1.39013,5,2.402298794,0.2956675438,1.506117531,0.3998231559,0.6926829268,0.3259062699
1158,EUR_GBP,2025-05-16 12:00:00,2025-05-16 16:00:00,0.84295,0.8397372209,2025-05-16 16:00:00,0.8396972209,stoploss,-1.01245028,1,7.491956133,-2.318864694,0.8,0.8,0,2025,2,2,0.8441,7,0.84079,9,0.3237072862,0.8341687759,1.472088118,0.7470168143,0.7948717949,0.5415871904
1159,NZD_JPY,2025-05-21 16:00:00,2025-05-21 20:00:00,85.66,85.02964373,2025-05-22 00:00:00,85.02364373,stoploss,-1.009518427,2,5.138364049,-1.681588729,1.2,1.2,0,2025,2,3,86.176,10,85.323,7,0.688499536,0.8281031286,2.619081206,0.9105961605,0.7806122449,0.5837968416
1160,EUR_USD,2025-05-23 00:00:00,2025-05-23 04:00:00,1.129765,1.122532679,2025-05-29 00:00:00,1.122497679,stoploss,-1.004839387,24,7.364855643,-1.209155404,0.7,0.7,6,2025,3,2,1.13631,7,1.1218,18,3.960001232,2.408632034,2.218041554,0.5060616099,0.8786610879,0.3124861307
1161,EUR_AUD,2025-05-26 00:00:00,2025-05-26 04:00:00,1.75211,1.741350209,2025-07-21 04:00:00,1.78597,time_exit,3.146901225,240,5.365345768,-0.551125938,2.4,2.4,181,2025,4,3,1.7636,11,1.75368,10,2.167328309,2.808604696,2.603346547,0.2676631874,1,0.2267702005
1162,GBP_AUD,2025-05-26 12:00:00,2025-05-26 16:00:00,2.0847,2.073171117,2025-06-10 08:00:00,2.072971117,stoploss,-1.017347735,65,1.639360912,-3.51812056,4,4,5,2025,3,3,2.09673,6,2.07948,13,1.139746158,2.263879355,2.334983388,0.307054901,0.6375838926,0.03643024249
1163,GBP_USD,2025-05-27 00:00:00,2025-05-27 04:00:00,1.358315,1.351809296,2025-05-27 16:00:00,1.351764296,stoploss,-1.006917007,4,3.161072028,-3.357822439,0.9,0.9,0,2025,3,2,1.35936,5,1.33908,15,6.099262731,1.730788769,0.928132463,0.7378140401,0.9171597633,0.5287667287
1164,NZD_CAD,2025-05-28 20:00:00,2025-05-29 00:00:00,0.824865,0.8192900049,2025-05-30 20:00:00,0.8191750049,stoploss,-1.020627821,12,1.452019224,-2.494172613,2.3,2.3,7,2025,3,2,0.82635,4,0.81766,7,0.8609873099,0.6887898479,1.099741794,0.7497764491,0.9159663866,0.3408074768
1165,GBP_NZD,2025-05-29 04:00:00,2025-05-29 08:00:00,2.2619,2.247563226,2025-06-02 04:00:00,2.247323226,stoploss,-1.016740168,12,0.8446809871,-2.731437445,4.8,4.8,0,2025,3,2,2.27739,6,2.25542,6,0.1325263316,0.4017640368,3.255624557,0.8872289146,0.5283018868,0.5621906487
1166,NZD_JPY,2025-06-02 00:00:00,2025-06-02 04:00:00,86.024,85.27321789,2025-07-28 04:00:00,88.958,time_exit,3.907924783,240,4.045115053,-0.6526527415,1.2,1.2,240,2025,3,2,87.009,11,85.472,17,2.578644301,0.7805194011,2.86504388,0.9643277242,0.8562367865,0.04262221986
1167,CHF_JPY,2025-06-02 08:00:00,2025-06-02 12:00:00,174.795,173.8782422,2025-07-28 12:00:00,185.538,time_exit,11.71847092,240,12.27259762,-0.8181004549,2.2,2.2,187,2025,5,3,175.734,4,174.354,5,3.420750702,1.867450638,2.578101153,0.5650347142,0.9233128834,0.1527120849
1168,EUR_USD,2025-06-04 00:00:00,2025-06-04 04:00:00,1.138275,1.131617645,2025-07-30 04:00:00,1.156715,time_exit,2.769868986,240,6.722640263,-0.3867902732,0.7,0.7,116,2025,2,2,1.14549,6,1.13128,14,1.943715004,3.0823054,2.433402099,0.3244532,0.6761904762,0.01802517778
1169,NZD_USD,2025-06-04 12:00:00,2025-06-04 16:00:00,0.602355,0.597450517,2025-06-19 08:00:00,0.597395517,stoploss,-1.01121423,65,1.978801832,-2.869823368,1.1,1.1,48,2025,2,3,0.60548,9,0.59873,6,2.544610702,2.544610702,1.657064535,0.4118680783,0.9383561644,0.2691415165
1170,AUD_CAD,2025-06-05 00:00:00,2025-06-05 04:00:00,0.888835,0.8842314485,2025-06-13 00:00:00,0.8841364485,stoploss,-1.020636241,36,2.907537783,-2.20590558,1.9,1.9,18,2025,2,2,0.89115,13,0.8847,6,0.2085346486,0.7820049323,1.394676432,0.6647041924,0.8989169675,0.1042673243
1171,GBP_USD,2025-06-05 08:00:00,2025-06-05 12:00:00,1.356785,1.350097565,2025-06-10 08:00:00,1.350052565,stoploss,-1.006729038,18,3.303957436,-5.372014976,0.9,0.9,1,2025,3,3,1.35802,4,1.3501,6,2.060580831,1.588052861,0.9804675879,0.6011273543,0.7836990596,0.03887888361
1172,AUD_USD,2025-06-09 08:00:00,2025-06-09 12:00:00,0.65275,0.6485823258,2025-06-12 04:00:00,0.6485323258,stoploss,-1.011997099,17,2.346632548,-3.719100664,1,1,12,2025,2,2,0.65382,10,0.64793,4,1.804363677,1.626806613,1.158640086,0.6046537855,0.7206477733,0.4174990423
1173,EUR_JPY,2025-06-09 20:00:00,2025-06-10 00:00:00,165.008,164.2137894,2025-08-05 00:00:00,170.147,time_exit,6.47057613,240,11.1909867,-0.487276311,1,1,205,2025,3,2,165.286,7,162.839,17,2.629025678,0.11835652,0.7872880747,0.443207394,0.7335907336,0.3500331123
1174,GBP_AUD,2025-06-13 20:00:00,2025-06-16 00:00:00,2.09168,2.078447786,2025-06-16 16:00:00,2.078247786,stoploss,-1.015114629,5,0.9008318976,-3.848184583,4,4,1,2025,3,2,2.10017,4,2.08033,5,2.859687836,2.137208562,1.941087951,0.6227227211,0.9085820896,0.09522216367
1175,EUR_CAD,2025-06-16 04:00:00,2025-06-16 08:00:00,1.56908,1.560733946,2025-08-11 08:00:00,1.60481,time_exit,4.281064967,240,5.118586493,-0.5487623159,1.8,1.8,178,2025,2,2,1.58439,10,1.56004,17,4.229543614,0.3354878787,3.901216697,0.3810183766,0.9329896907,0.1701402814
1176,CAD_CHF,2025-06-18 08:00:00,2025-06-18 12:00:00,0.598045,0.594128022,2025-06-20 00:00:00,0.594053022,stoploss,-1.019147414,10,0.2693402932,-5.285962815,1.5,1.5,0,2025,2,2,0.60052,4,0.59569,14,0.05105977122,2.302795682,1.37635552,0.08680161107,0.7777777778,0.08169563395
1177,AUD_CHF,2025-06-18 16:00:00,2025-06-18 20:00:00,0.53278,0.5282900713,2025-06-19 08:00:00,0.5282200713,stoploss,-1.015590448,4,0.1714949298,-3.625892802,1.4,1.4,0,2025,2,3,0.53249,6,0.52643,4,1.590225713,2.334112811,0.7639260803,0.877519511,0.82,0.4498957899
1178,USD_JPY,2025-06-18 20:00:00,2025-06-19 00:00:00,145.057,144.0206418,2025-06-26 08:00:00,144.0176418,stoploss,-1.002894752,33,5.659240162,-2.293608502,0.6,0.6,15,2025,3,3,145.445,5,144.269,8,1.33158592,2.854225473,1.568063663,0.8915836163,0.9037610619,0.3319315628
1179,NZD_CAD,2025-06-19 20:00:00,2025-06-20 00:00:00,0.818635,0.8133277781,2025-06-23 12:00:00,0.8132127781,stoploss,-1.021668587,10,2.69915224,-1.493248273,2.3,2.3,2,2025,3,2,0.82744,7,0.8197,12,1.12676652,1.548832909,3.130061972,0.6293311332,0.7844036697,0.1582748958
1180,EUR_GBP,2025-06-20 00:00:00,2025-06-20 04:00:00,0.85431,0.8512954959,2025-06-25 00:00:00,0.8512554959,stoploss,-1.013269181,18,6.996175673,-1.161053336,0.8,0.8,7,2025,3,2,0.85645,7,0.85099,20,2.209318633,1.161053336,1.855083184,1.054899888,0.9408284024,0.3118257531
1181,USD_CAD,2025-06-23 00:00:00,2025-06-23 04:00:00,1.375285,1.369445553,2025-06-24 16:00:00,1.369380553,stoploss,-1.011131191,10,2.167157261,-3.371038379,1.3,1.3,2,2025,2,4,1.37465,8,1.3687,6,1.811815395,5.048423236,0.5240260392,0.5342971675,0.6706827309,0.1643991285
1182,USD_CHF,2025-06-23 00:00:00,2025-06-23 04:00:00,0.818675,0.8133942162,2025-06-23 16:00:00,0.8133492162,stoploss,-1.008521462,4,0.1486521761,-5.964076797,0.9,0.9,0,2025,2,3,0.82155,10,0.8142,6,2.590524546,2.030001691,1.354187604,0.8218476996,0.776,0.06438438199
1183,GBP_NZD,2025-06-24 16:00:00,2025-06-24 20:00:00,2.2632,2.249942744,2025-07-01 00:00:00,2.249702744,stoploss,-1.018103294,26,2.106016583,-2.550301599,4.8,4.8,9,2025,2,2,2.27401,6,2.2444,14,3.241998307,3.26764464,2.491086045,0.8025793853,0.7786885246,0.7211145605
1184,GBP_JPY,2025-06-27 00:00:00,2025-06-27 04:00:00,198.61,197.5307633,2025-06-30 08:00:00,197.5207633,stoploss,-1.009265808,8,1.544610252,-3.326425197,2,2,3,2025,2,2,198.596,5,197.689,4,0.7560899612,1.406549707,0.6933169779,0.7875937096,0.7764449291,0.2779742504
1185,NZD_CAD,2025-06-27 16:00:00,2025-06-27 20:00:00,0.828965,0.8236167312,2025-07-03 12:00:00,0.8235017312,stoploss,-1.021502285,23,0.7469706859,-4.335047648,2.3,2.3,14,2025,3,3,0.83113,9,0.82323,4,1.170472214,4.41264285,1.188062575,0.325338922,0.9461279461,0.1196648909
1186,AUD_USD,2025-06-30 04:00:00,2025-06-30 08:00:00,0.65436,0.6498729696,2025-07-07 08:00:00,0.6498229696,stoploss,-1.011143227,31,1.820803341,-2.921754198,1,1,6,2025,2,2,0.65641,8,0.64842,15,1.983494459,4.978793957,1.498523064,0.5928196923,0.9137931034,0.222864546
1187,NZD_USD,2025-06-30 04:00:00,2025-06-30 08:00:00,0.607475,0.6024334189,2025-07-07 04:00:00,0.6023784189,stoploss,-1.010909276,30,0.909436924,-5.455629792,1.1,1.1,7,2025,2,4,0.60784,5,0.60312,7,1.471760518,5.887042073,0.5645269866,0.4086019768,0.7784431138,0.1309113129
1188,AUD_JPY,2025-06-30 12:00:00,2025-06-30 16:00:00,94.356,93.71671608,2025-08-25 16:00:00,95.673,time_exit,2.060117499,240,4.810069331,-0.6257000755,0.8,0.8,66,2025,3,2,94.852,9,94.054,12,0.9041366092,0.5506160665,1.973664924,0.422347551,0.9063545151,0.2408945291
1189,EUR_GBP,2025-07-02 08:00:00,2025-07-02 12:00:00,0.85968,0.8564229114,2025-08-27 12:00:00,0.86187,time_exit,0.6723796219,240,4.82639619,-0.5894835042,0.8,0.8,105,2025,3,3,0.85974,4,0.85567,6,3.555322385,2.98426024,0.9443272964,0.8535229904,0.9069767442,0.4482530813
1190,USD_CHF,2025-07-09 04:00:00,2025-07-09 08:00:00,0.797175,0.7926570638,2025-07-10 00:00:00,0.7926120638,stoploss,-1.0099603,5,4.416839732,-1.39112191,0.9,0.9,0,2025,3,3,0.79913,8,0.79239,13,2.195692816,1.044724808,1.279962507,0.4028388029,0.61352657,0.2346204017
1191,USD_CAD,2025-07-10 12:00:00,2025-07-10 16:00:00,1.369225,1.364225649,2025-07-11 12:00:00,1.364160649,stoploss,-1.013001687,6,4.653603671,-2.339303457,1.3,1.3,2,2025,4,2,1.37102,6,1.36385,13,3.444446818,3.300428135,1.331972995,0.580075248,0.8661710037,0.1960254286
1192,NZD_USD,2025-07-15 08:00:00,2025-07-15 12:00:00,0.599635,0.5956719722,2025-07-15 16:00:00,0.5956169722,stoploss,-1.013878277,2,1.596001912,-4.962115035,1.1,1.1,0,2025,2,2,0.60437,14,0.59962,16,1.478667384,1.034562504,3.45690026,0.9840960405,0.8340080972,0.529897868
1193,NZD_CAD,2025-07-16 00:00:00,2025-07-16 04:00:00,0.817505,0.812902353,2025-07-16 16:00:00,0.812787353,stoploss,-1.024985623,4,1.802223823,-2.740814169,2.3,2.3,0,2025,2,2,0.82586,17,0.81696,6,1.620806476,0.01303597702,4.729970864,0.9212090428,0.8333333333,0.5475110349
1194,USD_JPY,2025-07-17 00:00:00,2025-07-17 04:00:00,148.389,147.2861588,2025-07-21 16:00:00,147.2831588,stoploss,-1.002720246,16,2.296794786,-2.30132853,0.6,0.6,2,2025,2,3,149.184,5,147.549,10,2.926985223,3.249787807,2.410671099,1.066336624,0.9389204545,0.5857597442
1195,AUD_NZD,2025-07-17 16:00:00,2025-07-17 20:00:00,1.094265,1.090696513,2025-07-21 00:00:00,1.090591513,stoploss,-1.029424232,8,5.981526024,-1.556681989,2.1,2.1,7,2025,2,3,1.09891,6,1.09376,10,0.9191569623,2.751866271,3.197257552,0.5604615624,0.91875,0.5492523311
1196,GBP_CHF,2025-07-21 04:00:00,2025-07-21 08:00:00,1.075455,1.070130221,2025-07-22 20:00:00,1.070035221,stoploss,-1.017841116,10,3.856498072,-1.867683142,1.9,1.9,1,2025,2,2,1.08062,8,1.07128,15,0.9427621292,0.8713976653,2.134070622,0.2291174896,0.6,0.05634036629
1197,GBP_NZD,2025-07-21 20:00:00,2025-07-22 00:00:00,2.25851,2.248468066,2025-07-23 04:00:00,2.248228066,stoploss,-1.023899778,8,6.277674893,-2.899839672,4.8,4.8,3,2025,2,2,2.26661,14,2.24544,5,2.569226083,1.047606914,1.904969118,0.7090267329,0.9875930521,0.2628975526
1198,GBP_AUD,2025-07-22 00:00:00,2025-07-22 04:00:00,2.06866,2.059865378,2025-07-23 04:00:00,2.059665378,stoploss,-1.022741171,7,3.61584612,-3.941044859,4,4,2,2025,2,2,2.07453,15,2.05641,6,4.000171903,2.790341629,1.471175277,0.3479399097,0.8978978979,0.1046093846
1199,USD_CAD,2025-07-22 04:00:00,2025-07-22 08:00:00,1.368925,1.364279815,2025-07-22 16:00:00,1.364214815,stoploss,-1.013992984,3,5.072994766,-2.453077673,1.3,1.3,0,2025,3,3,1.37746,16,1.36954,9,1.915962377,1.270132362,3.576443115,0.06458300148,0.756097561,0.04305533432
1200,GBP_JPY,2025-07-22 08:00:00,2025-07-22 12:00:00,199.129,198.1400768,2025-07-22 12:00:00,198.1300768,stoploss,-1.010112008,1,1.632078159,-4.155024261,2,2,0,2025,2,2,199.968,12,198.289,8,0.4813316009,0.7321094098,2.042854574,0.333696278,0.6831119545,0.2123521769
1201,NZD_USD,2025-07-25 20:00:00,2025-07-28 00:00:00,0.600935,0.5972394507,2025-07-28 08:00:00,0.5971844507,stoploss,-1.014882767,3,0.6291351645,-5.673040311,1.1,1.1,1,2025,2,2,0.60596,10,0.59406,21,4.042700799,0.1136502233,2.563790874,0.2922434313,0.8536585366,0.01623574618
1202,AUD_USD,2025-07-28 00:00:00,2025-07-28 04:00:00,0.65815,0.6545847771,2025-07-28 08:00:00,0.6545347771,stoploss,-1.014024368,2,3.528531112,-4.740236549,1,1,0,2025,2,2,0.66253,10,0.65038,22,4.914138718,0.3534140859,3.369008488,0.510487013,0.9593495935,0.8078036249
1203,GBP_USD,2025-07-28 00:00:00,2025-07-28 04:00:00,1.344385,1.338465821,2025-07-28 16:00:00,1.338420821,stoploss,-1.007602406,4,4.773466354,-5.202579946,0.9,0.9,0,2025,2,3,1.3589,11,1.35151,16,2.642258495,3.905947341,5.310598353,0.5912982566,0.7662835249,0.1723212062
1204,AUD_CHF,2025-07-28 12:00:00,2025-07-28 16:00:00,0.52326,0.5198992908,2025-08-01 16:00:00,0.5198292908,stoploss,-1.020828937,25,2.288207527,-2.323914276,1.4,1.4,16,2025,3,3,0.5261,12,0.52203,9,2.689908458,2.791077581,3.001650959,1.190224981,0.9867256637,0.380871994
1205,NZD_CAD,2025-07-29 16:00:00,2025-07-29 20:00:00,0.820155,0.8162348705,2025-07-30 16:00:00,0.8161198705,stoploss,-1.029335766,6,1.776727035,-3.894004048,2.3,2.3,2,2025,2,2,0.8258,9,0.82112,13,0.7601789756,4.147822196,3.497254556,0.4693722534,0.8084291188,0.08673182943
1206,CAD_JPY,2025-07-30 12:00:00,2025-07-30 16:00:00,107.836,107.2204163,2025-08-01 16:00:00,107.2144163,stoploss,-1.009746847,13,1.817786938,-3.075130183,1.2,1.2,9,2025,2,3,108.256,10,107.585,15,0.2956543546,1.14687898,2.822891191,1.289832734,0.9499036609,0.7082708714
1207,USD_CHF,2025-07-30 12:00:00,2025-07-30 16:00:00,0.810285,0.804906302,2025-08-01 16:00:00,0.804861302,stoploss,-1.008366337,13,1.272612805,-5.089521628,0.9,0.9,11,2025,3,2,0.80794,5,0.79401,15,4.82272844,1.126666706,1.492720394,2.167810856,0.9420731707,1.584026458
1208,CAD_CHF,2025-08-01 08:00:00,2025-08-01 12:00:00,0.588885,0.5850890209,2025-08-01 12:00:00,0.5850140209,stoploss,-1.019757748,1,0.2621194608,-4.990807221,1.5,1.5,0,2025,2,2,0.58918,8,0.58362,14,1.180196165,2.639635173,0.8812883933,0.6638603429,0.9663865546,0.5532169524
1209,NZD_CHF,2025-08-04 00:00:00,2025-08-04 04:00:00,0.476735,0.4730275491,2025-08-20 04:00:00,0.4729425491,stoploss,-1.022926804,73,1.568463124,-5.042548256,1.7,1.7,35,2025,2,4,0.48185,10,0.47854,12,0.5826105501,0.9979902941,3.513334416,1.122064763,1,0.1834144324
1210,EUR_NZD,2025-08-06 12:00:00,2025-08-06 16:00:00,1.95924,1.948966895,2025-10-01 16:00:00,2.01665,time_exit,5.588378392,240,6.999830868,-0.7709450768,3.8,3.8,228,2025,2,3,1.96082,15,1.95337,12,3.833310243,4.87681166,1.058787379,0.7203274708,0.8526315789,0.3465359184
1211,GBP_NZD,2025-08-06 16:00:00,2025-08-06 20:00:00,2.25056,2.240547533,2025-10-01 20:00:00,2.31721,time_exit,6.656700919,240,7.497652483,-0.851937867,4.8,4.8,227,2025,2,2,2.25669,6,2.24133,15,1.416234344,1.032712491,2.50632919,1.176533186,0.9136363636,0.7410760813
1212,EUR_CHF,2025-08-08 00:00:00,2025-08-08 04:00:00,0.94099,0.9369767583,2025-08-20 16:00:00,0.9369267583,stoploss,-1.012458756,52,0.8870634428,-2.962692229,1,1,35,2025,3,2,0.94282,4,0.93299,14,3.458550726,0.4534987264,1.131613356,0.4235977114,0.9526315789,0.1644555821
1213,EUR_USD,2025-08-08 00:00:00,2025-08-08 04:00:00,1.167335,1.160283064,2025-08-11 16:00:00,1.160248064,stoploss,-1.004963176,10,3.479186508,-1.410251063,0.7,0.7,6,2025,2,2,1.16986,4,1.15277,15,2.872969988,3.896802333,0.8612815781,0.3062988734,0.6886792453,0.04254151019
1214,CHF_JPY,2025-08-08 08:00:00,2025-08-08 12:00:00,182.644,181.6253023,2025-08-14 08:00:00,181.6143023,stoploss,-1.0107981,24,4.852273598,-1.156378373,2.2,2.2,17,2025,2,2,183.272,7,182.015,5,0.447630338,0.8461784022,1.612700748,0.3828417365,0.9044117647,0.03730252817
1215,GBP_CHF,2025-08-08 08:00:00,2025-08-08 12:00:00,1.086265,1.080142551,2025-08-21 00:00:00,1.080047551,stoploss,-1.015516665,52,1.588416532,-3.558216366,1.9,1.9,23,2025,4,3,1.08627,5,1.07128,14,3.413666378,1.884866507,0.8082634382,0.7676666018,0.8626198083,0.4279332972
1216,NZD_JPY,2025-08-11 16:00:00,2025-08-11 20:00:00,87.824,87.34488606,2025-08-14 08:00:00,87.33888606,stoploss,-1.012523117,16,1.091598386,-5.641664314,1.2,1.2,9,2025,3,3,88.125,6,87.423,10,2.304253571,3.176697405,1.981278305,0.6971201927,0.8303571429,0.008348744823
1217,EUR_JPY,2025-08-11 20:00:00,2025-08-12 00:00:00,171.83,170.989397,2025-08-14 08:00:00,170.984397,stoploss,-1.005948111,15,5.373523661,-1.038540216,1,1,7,2025,2,2,172.341,7,171.269,12,0.4092300508,3.471317698,1.341178234,0.8137016126,0.9748743719,0.4282640067
1218,GBP_USD,2025-08-12 04:00:00,2025-08-12 08:00:00,1.343905,1.337903774,2025-09-02 08:00:00,1.337858774,stoploss,-1.007498468,91,4.788188146,-1.942103109,0.9,0.9,13,2025,2,3,1.34772,5,1.34178,10,5.365570151,5.255592626,1.513025542,0.2799427905,0.9155844156,0.02999387041
1219,GBP_CAD,2025-08-12 08:00:00,2025-08-12 12:00:00,1.85726,1.849960665,2025-08-29 12:00:00,1.849820665,stoploss,-1.019179829,79,3.701707009,-2.305689451,2.8,2.8,35,2025,3,3,1.8538,5,1.84794,4,5.000455434,5.274452992,0.8774891156,1.701524835,0.9661835749,1.679605031
1220,AUD_CAD,2025-08-12 16:00:00,2025-08-12 20:00:00,0.898885,0.8943786758,2025-08-19 20:00:00,0.8942836758,stoploss,-1.021081483,31,5.626536983,-1.905100375,1.9,1.9,8,2025,3,2,0.89792,12,0.89157,22,1.318147493,0.9053942374,0.7402677251,1.069607898,0.8222222222,0.8033154753
1221,AUD_CHF,2025-08-12 16:00:00,2025-08-12 20:00:00,0.52737,0.5237821111,2025-08-14 20:00:00,0.5237121111,stoploss,-1.01951008,13,0.9978012374,-3.322287919,1.4,1.4,8,2025,4,4,0.52957,6,0.52515,10,2.430398545,2.798302912,1.598093469,0.3400328239,0.6378378378,0.2675668123
1222,USD_CAD,2025-08-14 08:00:00,2025-08-14 12:00:00,1.378275,1.374008029,2025-08-29 08:00:00,1.373943029,stoploss,-1.015233288,66,4.770362788,-1.433100882,1.3,1.3,37,2025,3,3,1.38063,11,1.37538,10,1.52332882,1.513954488,2.292811383,1.106171081,0.9409594096,0.806192483
1223,CAD_JPY,2025-08-14 12:00:00,2025-08-14 16:00:00,106.537,105.9474368,2025-08-20 16:00:00,105.9414368,stoploss,-1.010177026,25,5.458278532,-2.274565417,1.2,1.2,14,2025,2,2,107.761,14,107.002,19,0.2238945824,0.6581143786,4.869466808,0.6106215884,0.7888888889,0.07802386962
1224,USD_JPY,2025-08-14 12:00:00,2025-08-14 16:00:00,146.956,146.0381697,2025-09-17 20:00:00,146.0351697,stoploss,-1.003268578,146,6.841134261,-1.610319547,0.6,0.6,82,2025,2,3,148.523,12,147.577,11,1.344475184,1.873984859,4.453409611,0.8672627603,0.7764705882,0.6864014309
1225,AUD_USD,2025-08-15 08:00:00,2025-08-15 12:00:00,0.65099,0.6470075296,2025-08-19 16:00:00,0.6469575296,stoploss,-1.012555021,14,4.956722294,-2.445718092,1,1,5,2025,4,2,0.6569,7,0.64824,4,1.702460849,0.03515405882,3.3751097,0.4419367394,0.6496815287,0.2209683697
1226,EUR_USD,2025-08-15 16:00:00,2025-08-15 20:00:00,1.170445,1.164806068,2025-08-19 04:00:00,1.164771068,stoploss,-1.006206849,9,3.799478135,-2.875544362,0.7,0.7,1,2025,3,3,1.17305,13,1.16309,6,1.943630355,1.450629225,1.307472905,0.3475835307,0.6627218935,0.1347772874
1227,GBP_AUD,2025-08-15 20:00:00,2025-08-18 00:00:00,2.08111,2.072031873,2025-08-27 04:00:00,2.071831873,stoploss,-1.022030976,44,2.131496882,-6.26340634,4,4,14,2025,3,3,2.08644,4,2.06825,10,4.540584055,2.073114796,0.9755383183,0.1630292188,0.6787709497,0.05287434125
1228,AUD_NZD,2025-08-19 20:00:00,2025-08-20 00:00:00,1.093735,1.091016675,2025-10-15 00:00:00,1.133125,time_exit,14.49054209,240,18.67142583,-0.3439618393,2.1,2.1,211,2025,2,2,1.09947,13,1.09504,17,1.927657795,1.066833512,3.749375228,0.6106702173,0.9710144928,0.161864395
1229,CHF_JPY,2025-08-20 12:00:00,2025-08-20 16:00:00,182.787,181.883727,2025-10-15 16:00:00,189.374,time_exit,7.292369203,240,9.277372692,-0.2313807748,2.2,2.2,209,2025,3,3,183.551,5,182.762,8,1.045088284,2.869564441,1.897069776,0.2435587103,0.9264705882,0.08856680374
1230,NZD_CHF,2025-08-26 08:00:00,2025-08-26 12:00:00,0.471145,0.4681847166,2025-08-28 00:00:00,0.4680997166,stoploss,-1.028713467,10,1.579240705,-7.082092274,1.7,1.7,0,2025,2,3,0.47184,6,0.46863,8,0.3918543781,1.101245925,0.9720511518,0.4459032579,0.7593984962,0.209439409
1231,NZD_JPY,2025-08-27 04:00:00,2025-08-27 08:00:00,86.461,85.9232972,2025-09-29 16:00:00,85.9172972,stoploss,-1.01115858,141,3.922241042,-2.492082976,1.2,1.2,73,2025,2,3,86.645,9,85.994,6,0.7141491513,1.651469912,0.902046214,0.2157325561,0.7391304348,0.05207337561
1232,CAD_JPY,2025-09-02 00:00:00,2025-09-02 04:00:00,107.156,106.6593508,2025-09-05 12:00:00,106.6533508,stoploss,-1.012080961,21,5.233069744,-3.946447363,1.2,1.2,7,2025,2,4,107.242,5,106.808,4,0.8335863308,2.488678031,0.834982698,1.051043635,0.8512658228,0.3584018524
1233,AUD_CAD,2025-09-02 16:00:00,2025-09-02 20:00:00,0.898165,0.8941525724,2025-10-28 20:00:00,0.918365,time_exit,5.034358776,240,6.498559658,-0.4274220446,1.9,1.9,143,2025,3,2,0.90189,6,0.89643,16,1.211236814,0.6280487186,3.431377729,1.19129876,0.6162280702,0.1046747864
1234,AUD_CHF,2025-09-02 20:00:00,2025-09-03 00:00:00,0.523,0.5196160329,2025-10-10 16:00:00,0.5195460329,stoploss,-1.02068578,167,2.349313606,-4.506544968,1.4,1.4,43,2025,3,4,0.5254,7,0.52142,11,1.382992161,0.9988276716,0.6751666989,0.2245884705,0.7586206897,0.1122942353
