pair,bar_time,L1_value,L0_value,L1_age_d1_bars,L0_age_d1_bars,L1_to_atr_proximity,reject_buffer_atr,upper_fraction,fired_signal
EUR_NZD,2024-02-07 04:00:00,1.75989,1.73973,6,24,0.2065545164,0.7882794809,0.8518518519,1
GBP_NZD,2024-02-07 04:00:00,2.06353,2.00564,5,27,-0.1495713014,0.3693118552,0.7937853107,1
GBP_NZD,2024-02-07 08:00:00,2.06353,2.00564,5,27,0.05691713256,1.099785884,0.9709401709,0
EUR_NZD,2024-02-07 16:00:00,1.75989,1.73973,6,24,-0.1943543308,0.5420326338,0.7821100917,0
GBP_NZD,2024-02-07 16:00:00,2.06353,2.00564,5,27,-0.02741920927,0.6854802316,0.7400379507,0
EUR_NZD,2024-02-08 04:00:00,1.75989,1.73973,7,25,0.1697240895,1.022810961,0.9160671463,0
GBP_NZD,2024-02-08 04:00:00,2.06353,2.00564,6,28,0.03700227055,0.6543559424,0.8475935829,0
EUR_NZD,2024-02-13 04:00:00,1.75989,1.73973,10,28,-0.6034093042,0.8696192913,0.8127294982,1
EUR_NZD,2024-02-13 12:00:00,1.75989,1.73973,10,28,0.1781177141,1.464040724,0.772845953,0
EUR_GBP,2024-02-14 08:00:00,0.85161,0.85132,5,12,-1.375609976,1.278420141,0.9466666667,1
EUR_NZD,2024-02-14 12:00:00,1.75989,1.73973,11,29,0.0087216298,0.6432201977,0.9387096774,0
EUR_AUD,2024-02-19 16:00:00,1.64576,1.63502,8,14,0.05639196225,0.8364807733,0.9688715953,1
GBP_AUD,2024-02-20 00:00:00,1.92522,1.91829,10,15,-0.2105317506,0.5631090196,0.7587064677,1
EUR_AUD,2024-02-20 16:00:00,1.64576,1.63502,9,15,0.2144597028,1.122759621,0.7024390244,0
GBP_AUD,2024-02-20 16:00:00,1.92522,1.91829,10,15,-0.559233955,0.5172914084,0.6525423729,0
EUR_AUD,2024-02-21 08:00:00,1.64576,1.63502,10,16,-0.05282161549,0.6965850543,0.843866171,0
GBP_AUD,2024-02-21 12:00:00,1.92522,1.91829,11,16,-0.4966985742,0.2702246129,0.780104712,0
GBP_AUD,2024-02-21 16:00:00,1.92522,1.91829,11,16,-0.05056567335,0.8798427162,0.7572016461,0
GBP_AUD,2024-02-22 16:00:00,1.92522,1.91829,12,17,-0.2462860159,1.530165895,0.8703910615,0
EUR_AUD,2024-02-23 08:00:00,1.64576,1.63502,12,18,0.06972266322,1.423504374,0.9083820663,1
GBP_AUD,2024-02-23 08:00:00,1.92522,1.91829,13,18,0.170573177,1.39729808,0.9114583333,1
CHF_JPY,2024-03-01 00:00:00,169.931,169.274,7,16,-1.216916411,0.2721055329,0.9736408567,1
CHF_JPY,2024-03-01 08:00:00,169.931,169.274,7,16,-0.472346279,0.6471926917,0.9816933638,0
CHF_JPY,2024-03-04 04:00:00,169.931,169.274,8,17,-0.07339157576,0.6841143312,0.9829931973,0
CHF_JPY,2024-03-04 16:00:00,169.931,169.274,8,17,-0.3981093686,0.6748439296,0.9075975359,0
CAD_JPY,2024-03-06 16:00:00,110.138,108.821,4,24,-0.300736017,1.616456092,0.9010600707,1
GBP_JPY,2024-03-07 04:00:00,189.046,186.093,5,21,0.01080375765,0.4796868397,0.6575757576,1
EUR_GBP,2024-03-07 16:00:00,0.85278,0.84977,8,16,-0.2553004863,1.820045402,0.875,1
EUR_JPY,2024-03-07 16:00:00,161.681,158.906,5,21,-1.963108233,0.5680247195,0.9053606883,1
GBP_JPY,2024-03-07 16:00:00,189.046,186.093,5,21,-1.177516649,0.7475144213,0.9006791171,0
GBP_JPY,2024-03-08 00:00:00,189.046,186.093,6,22,0.1228991557,0.9254678845,0.7112211221,0
USD_CAD,2024-03-08 16:00:00,1.3441,1.34127,11,20,-0.1974800766,1.635135035,0.9411764706,1
AUD_JPY,2024-03-08 20:00:00,97.339,95.501,5,26,-0.2322734486,0.2429937616,0.6616915423,1
EUR_GBP,2024-03-11 16:00:00,0.85278,0.84977,10,18,-1.106694361,0.3290172424,0.8687782805,0
AUD_JPY,2024-03-12 04:00:00,97.339,95.501,7,28,-0.8188501702,0.5446976903,0.8571428571,0
EUR_GBP,2024-03-12 04:00:00,0.85278,0.84977,11,19,-0.2088700013,0.2570707708,0.7341772152,0
EUR_GBP,2024-03-12 08:00:00,0.85278,0.84977,11,19,0.1157514951,1.257832914,0.7551020408,0
AUD_JPY,2024-03-12 20:00:00,97.339,95.501,7,28,0.1828913716,0.7315654863,0.7853403141,0
AUD_JPY,2024-03-13 04:00:00,97.339,95.501,8,29,-0.3504109912,0.9284085026,0.9888268156,0
GBP_JPY,2024-03-13 08:00:00,189.046,186.093,9,25,-0.8495813646,0.2380292616,0.9504,1
USD_CHF,2024-03-13 08:00:00,0.87793,0.87424,9,14,-0.2476353964,0.3356835373,0.9464285714,1
EUR_JPY,2024-03-13 12:00:00,161.681,158.906,9,25,-0.7081723674,0.260905609,0.7466216216,1
GBP_JPY,2024-03-13 12:00:00,189.046,186.093,9,25,-0.210445362,0.5859814821,0.7115072934,0
EUR_JPY,2024-03-13 20:00:00,161.681,158.906,9,25,-0.287602526,0.1785918912,0.6165644172,0
USD_CHF,2024-03-13 20:00:00,0.87793,0.87424,9,14,-0.5844618511,0.4806789056,0.9198113208,0
EUR_JPY,2024-03-14 04:00:00,161.681,158.906,10,26,-0.3071509975,0.4314740203,0.9351851852,0
GBP_JPY,2024-03-14 04:00:00,189.046,186.093,10,26,-0.3698324777,0.3243450606,0.9093264249,0
GBP_JPY,2024-03-14 08:00:00,189.046,186.093,10,26,0.2015927751,0.6597581731,0.7450331126,0
GBP_JPY,2024-03-14 20:00:00,189.046,186.093,10,26,-0.3305180377,0.2203453585,0.9197324415,0
GBP_JPY,2024-03-15 08:00:00,189.046,186.093,11,27,-0.8794320016,0.7502172119,0.7897196262,0
AUD_CHF,2024-03-18 00:00:00,0.57819,0.57008,4,12,-0.08974532856,1.106859052,0.9039548023,1
NZD_CAD,2024-03-18 04:00:00,0.82448,0.81807,11,24,-0.34923813,0.2128169855,0.6167664671,1
NZD_CAD,2024-03-18 08:00:00,0.82448,0.81807,11,24,-0.4490504646,0.321542308,0.972027972,0
AUD_CHF,2024-03-19 16:00:00,0.57819,0.57008,5,13,-0.05126543641,1.223962294,0.9212962963,0
NZD_USD,2024-03-20 20:00:00,0.60688,0.60494,10,26,-1.889993437,0.6631555921,0.9094488189,1
NZD_USD,2024-03-21 00:00:00,0.60688,0.60494,11,27,-0.7708607011,1.015902513,0.8974358974,0
GBP_AUD,2024-03-21 08:00:00,1.92765,1.91927,10,22,0.0119126964,1.095968069,0.9498956159,1
GBP_AUD,2024-03-22 04:00:00,1.92765,1.91927,11,23,-0.1276487024,2.13173333,0.9610859729,0
GBP_USD,2024-03-22 12:00:00,1.25998,1.25355,15,27,-0.7126919978,0.578880439,0.9694323144,1
GBP_USD,2024-03-25 08:00:00,1.25998,1.25355,16,28,-0.151999172,0.2874766949,0.6073059361,0
GBP_USD,2024-03-25 12:00:00,1.25998,1.25355,16,28,0,1.230180438,0.8234042553,0
GBP_USD,2024-03-27 16:00:00,1.25998,1.25355,18,30,0.2367526168,1.300062615,0.9142857143,0
AUD_USD,2024-03-28 12:00:00,0.65041,0.64775,7,17,-0.9704955607,0.1608842908,0.9864253394,1
EUR_USD,2024-03-28 12:00:00,1.08019,1.07959,4,20,-1.390376857,0.3280664494,0.9763313609,1
AUD_USD,2024-03-28 16:00:00,0.65041,0.64775,7,17,-0.04573659036,0.9096499639,0.752,0
AUD_USD,2024-03-29 08:00:00,0.65041,0.64775,8,18,0.05764812547,0.4957738791,0.7835051546,0
AUD_CAD,2024-03-29 12:00:00,0.88316,0.88056,8,18,-0.8686306015,0.3789328127,0.7062706271,1
AUD_CAD,2024-04-01 00:00:00,0.88316,0.88056,9,19,-1.026868844,0.1058627674,0.7838827839,0
EUR_GBP,2024-04-01 00:00:00,0.85292,0.84999,7,15,-0.2638954608,0.9566210455,0.7830687831,1
AUD_CAD,2024-04-01 12:00:00,0.88316,0.88056,9,19,-0.5719683874,0.164990881,0.8874172185,0
GBP_JPY,2024-04-02 04:00:00,190.343,189.046,6,23,-0.464667437,0.1017319241,0.8477366255,1
GBP_JPY,2024-04-02 08:00:00,190.343,189.046,6,23,-0.2800496989,0.4200745483,0.9225092251,0
AUD_CAD,2024-04-02 16:00:00,0.88316,0.88056,10,20,-0.773863715,0.2435235467,0.6025641026,0
GBP_JPY,2024-04-02 16:00:00,190.343,189.046,6,23,-0.05181192559,0.6534059505,0.7903225806,0
AUD_CAD,2024-04-02 20:00:00,0.88316,0.88056,10,20,0.173722873,0.566000328,0.7291666667,0
AUD_CAD,2024-04-03 04:00:00,0.88316,0.88056,11,21,-0.1917740538,0.7558153884,0.7962085308,0
AUD_USD,2024-04-03 04:00:00,0.65041,0.64775,11,21,0.005597651476,0.8508430244,0.7122641509,1
AUD_CAD,2024-04-03 12:00:00,0.88316,0.88056,11,21,0.005913349556,0.5499415087,0.71875,0
AUD_USD,2024-04-03 12:00:00,0.65041,0.64775,11,21,0.07359858033,0.6793715108,0.7039473684,0
AUD_CAD,2024-04-03 16:00:00,0.88316,0.88056,11,21,-0.2080150583,2.531695466,0.9625668449,0
EUR_USD,2024-04-03 16:00:00,1.08019,1.07959,8,24,-1.18000462,1.416005544,0.904109589,1
EUR_CAD,2024-04-04 08:00:00,1.46646,1.46577,9,20,-0.9265402575,0.1387572366,0.9333333333,1
CAD_CHF,2024-04-05 00:00:00,0.6638,0.64786,4,19,0.0588692327,0.8509279999,0.691588785,1
EUR_CAD,2024-04-05 00:00:00,1.46646,1.46577,10,21,-0.004331065591,0.9918140203,0.8745247148,0
EUR_USD,2024-04-05 16:00:00,1.08019,1.07959,10,26,-0.4412662174,1.442601095,0.8361581921,0
CAD_CHF,2024-04-08 00:00:00,0.6638,0.64786,5,20,-1.398925097,0.1717978189,0.8672086721,0
EUR_AUD,2024-04-08 00:00:00,1.64771,1.64406,12,22,-0.4107769685,0.7181415533,0.9076212471,1
CAD_CHF,2024-04-08 04:00:00,0.6638,0.64786,5,20,0.08694184521,0.434709226,0.7640449438,0
CAD_CHF,2024-04-08 08:00:00,0.6638,0.64786,5,20,0.1368113318,1.119826087,0.8778280543,0
EUR_AUD,2024-04-10 16:00:00,1.64771,1.64406,14,24,-0.9079188313,0.5895936313,0.7909356725,0
EUR_AUD,2024-04-11 00:00:00,1.64771,1.64406,15,25,0.1030217303,0.7991145025,0.6775067751,0
EUR_JPY,2024-04-12 16:00:00,162.602,160.208,8,24,-0.7057139351,0.703575408,0.7780401417,1
GBP_CHF,2024-04-12 16:00:00,1.13529,1.13383,4,8,-1.031989995,0.2188080053,0.7614314115,1
CAD_JPY,2024-04-12 20:00:00,111.117,111.037,5,14,-0.1223007311,0.5800548959,0.8007968127,1
GBP_CHF,2024-04-12 20:00:00,1.13529,1.13383,4,8,0.1476219252,0.9414998338,0.8432055749,0
CAD_JPY,2024-04-15 00:00:00,111.117,111.037,6,15,-0.4283338291,1.1721073,0.9717741935,0
EUR_JPY,2024-04-15 00:00:00,162.602,160.208,9,25,0.0399256572,1.620141142,0.9986719788,0
GBP_CHF,2024-04-15 00:00:00,1.13529,1.13383,5,9,-0.790402089,0.9772801024,0.9505766063,0
EUR_AUD,2024-04-15 20:00:00,1.64771,1.64406,17,27,-0.2997513576,0.3812626917,0.8018575851,1
GBP_CHF,2024-04-16 08:00:00,1.13529,1.13383,6,10,-0.590841124,0.2013480925,0.6741573034,0
AUD_CHF,2024-04-17 12:00:00,0.58523,0.57735,13,21,-0.4890680043,0.2445340022,0.7904191617,1
AUD_CHF,2024-04-17 20:00:00,0.58523,0.57735,13,21,-0.3345284599,0.4387258491,0.7193877551,0
AUD_CHF,2024-04-18 00:00:00,0.58523,0.57735,14,22,-0.1819255147,0.6229570656,0.8639053254,0
AUD_CHF,2024-04-18 04:00:00,0.58523,0.57735,14,22,0.1870254669,0.8526160991,0.6470588235,0
AUD_CHF,2024-04-18 12:00:00,0.58523,0.57735,14,22,-0.02342180036,0.3571824555,0.7647058824,0
GBP_CAD,2024-04-19 08:00:00,1.71023,1.70214,5,13,-0.3016851532,0.6172408882,0.8983050847,1
AUD_CHF,2024-04-22 00:00:00,0.58523,0.57735,16,24,-1.193216937,0.3323961466,0.8344988345,0
NZD_CHF,2024-04-23 00:00:00,0.53969,0.53698,11,17,-0.673652559,0.1886227165,0.987654321,1
EUR_CAD,2024-04-23 08:00:00,1.46117,1.45463,6,15,-1.263608072,0.6398015556,0.748427673,1
EUR_CAD,2024-04-23 16:00:00,1.46117,1.45463,6,15,-0.3192865034,0.5039341199,0.6504559271,0
NZD_CHF,2024-04-23 16:00:00,0.53969,0.53698,11,17,-0.4033298143,0.9102172836,0.8339100346,0
EUR_CAD,2024-04-24 00:00:00,1.46117,1.45463,7,16,-0.008210742979,0.6568594383,0.9529411765,0
GBP_CHF,2024-04-24 00:00:00,1.13529,1.13383,12,16,-0.6782592693,0.1018844396,0.9436619718,1
NZD_CHF,2024-04-24 00:00:00,0.53969,0.53698,12,18,0.08405792287,1.019902797,0.9653179191,0
EUR_CAD,2024-04-24 12:00:00,1.46117,1.45463,7,16,0.04946070997,1.71051622,0.9618138425,0
GBP_CHF,2024-04-24 16:00:00,1.13529,1.13383,12,16,-0.1679583826,0.7138231261,0.9680851064,0
GBP_CAD,2024-04-25 08:00:00,1.71023,1.70214,9,17,-0.9742531172,0.4660692146,0.9517625232,1
GBP_CAD,2024-04-25 16:00:00,1.71023,1.70214,9,17,-0.196658028,0.4691698668,0.6657303371,0
CHF_JPY,2024-05-02 00:00:00,169.168,166.758,6,21,-0.9530175223,1.003689211,0.9593884376,1
USD_CAD,2024-05-03 16:00:00,1.36317,1.34781,4,21,-0.3780999784,1.753601624,0.9108635097,1
CHF_JPY,2024-05-06 00:00:00,169.168,166.758,8,23,-0.5922657062,0.2659389152,0.7092130518,0
CHF_JPY,2024-05-06 04:00:00,169.168,166.758,8,23,0.2050231517,0.8615712792,0.8949919225,0
USD_JPY,2024-05-06 04:00:00,153.59,150.811,11,21,-0.2819334318,0.391510798,0.8872180451,1
USD_JPY,2024-05-06 16:00:00,153.59,150.811,11,21,-0.1132301319,0.4007583319,0.8015873016,0
USD_CHF,2024-05-08 04:00:00,0.90882,0.90111,7,13,-0.1650007977,0.1558340867,0.7865168539,1
EUR_NZD,2024-05-10 00:00:00,1.78481,1.78439,5,20,0.2107268185,0.921177235,0.9632653061,1
AUD_CHF,2024-05-30 00:00:00,0.60324,0.59296,4,22,-0.006859774875,0.4527451418,0.7127659574,1
CAD_CHF,2024-05-30 00:00:00,0.66521,0.6608,4,10,0.06985446302,0.5501038963,0.9166666667,1
AUD_USD,2024-05-30 08:00:00,0.65922,0.6558,4,16,-0.07313293599,1.248885522,0.9073359073,1
EUR_USD,2024-05-30 08:00:00,1.08048,1.0724,5,15,-0.8706404472,0.5468046711,0.8841059603,1
EUR_USD,2024-05-30 12:00:00,1.08048,1.0724,5,15,0.1923668208,1.263382093,0.8442622951,0
CAD_JPY,2024-05-30 16:00:00,114.15,112.956,5,10,0.1380039785,2.085831561,0.9391634981,1
USD_CAD,2024-06-03 04:00:00,1.36149,1.36098,4,21,-0.3070601934,0.5426132185,0.8347107438,1
GBP_NZD,2024-06-03 16:00:00,2.06767,2.06748,8,12,-0.7423138943,0.3367686038,0.8834951456,1
USD_CAD,2024-06-03 16:00:00,1.36149,1.36098,4,21,-0.4382819059,1.02631013,0.9260969977,0
EUR_CHF,2024-06-03 20:00:00,0.97428,0.97219,15,20,-0.02293881442,1.119414144,0.9576923077,1
GBP_NZD,2024-06-04 00:00:00,2.06767,2.06748,9,13,-0.248621878,0.5020713653,0.8988439306,0
USD_CAD,2024-06-04 00:00:00,1.36149,1.36098,5,22,0.1520040046,0.4370115132,0.6302521008,0
GBP_NZD,2024-06-04 08:00:00,2.06767,2.06748,9,13,0.1126535993,0.6930645349,0.7095808383,0
GBP_NZD,2024-06-04 16:00:00,2.06767,2.06748,9,13,-0.1319348343,0.8659722763,0.8455284553,0
AUD_JPY,2024-06-05 04:00:00,103.473,99.906,9,25,-0.7851178876,0.3757005842,0.9601593625,1
AUD_JPY,2024-06-05 08:00:00,103.473,99.906,9,25,0.1022433155,1.0937657,0.8510204082,0
CAD_JPY,2024-06-05 08:00:00,114.15,112.956,9,14,-0.9831002575,0.1714990621,0.873857404,1
CAD_JPY,2024-06-07 12:00:00,114.15,112.956,11,16,-1.590789954,0.2811746575,0.8979343864,0
GBP_NZD,2024-06-07 12:00:00,2.06767,2.06748,12,16,-0.5806259939,1.615074604,0.9241573034,1
EUR_AUD,2024-06-11 16:00:00,1.62539,1.62138,6,16,-0.4613114845,0.2812273221,0.6629955947,1
EUR_AUD,2024-06-12 00:00:00,1.62539,1.62138,7,17,-0.3431089948,0.3560078292,0.8495297806,0
EUR_CAD,2024-06-12 08:00:00,1.47698,1.46895,7,23,-0.2679841784,0.2805459368,0.645320197,1
EUR_CAD,2024-06-12 12:00:00,1.47698,1.46895,7,23,0.1134625812,1.974248912,0.824120603,0
EUR_JPY,2024-06-14 16:00:00,168.014,167.329,8,21,-0.539323463,0.4850898187,0.95371669,1
EUR_JPY,2024-06-17 08:00:00,168.014,167.329,9,22,-0.08864283056,1.266786633,0.8908898305,0
GBP_USD,2024-06-17 16:00:00,1.26881,1.2681,5,12,-0.8678137963,0.3050056857,0.95,1
NZD_CAD,2024-06-18 00:00:00,0.8392,0.83496,6,11,-0.0110446034,1.413709235,0.8805460751,1
GBP_USD,2024-06-18 12:00:00,1.26881,1.2681,6,13,-0.7397390738,0.1245876335,0.8705882353,0
NZD_CAD,2024-06-18 12:00:00,0.8392,0.83496,6,11,-0.4102947645,0.2930676889,0.8048780488,0
NZD_USD,2024-06-18 12:00:00,0.60996,0.60889,6,13,-0.06128385419,0.7609411896,0.7892156863,1
NZD_CAD,2024-06-21 12:00:00,0.8392,0.83496,9,14,-0.4934660219,0.3289773479,0.8823529412,1
GBP_AUD,2024-06-25 16:00:00,1.90936,1.89094,16,28,-0.7287855229,0.1383096613,0.7546296296,1
AUD_CAD,2024-06-26 00:00:00,0.90572,0.90456,7,13,0.1570275595,1.045045483,0.8039215686,1
AUD_USD,2024-06-28 08:00:00,0.66262,0.65853,4,9,-0.3019790678,0.8947527934,0.9427312775,1
USD_CAD,2024-07-05 12:00:00,1.36192,1.36029,8,24,-0.8381617583,0.1632782646,0.6524822695,1
NZD_CHF,2024-07-10 12:00:00,0.54451,0.54067,9,16,0.1388084792,0.9848792096,0.8707482993,1
NZD_CHF,2024-07-12 04:00:00,0.54451,0.54067,11,18,0.1071174096,1.46183759,0.9347826087,0
NZD_USD,2024-07-17 00:00:00,0.60651,0.60477,5,11,-1.56825409,0.5501743857,0.9094922737,1
NZD_USD,2024-07-17 08:00:00,0.60651,0.60477,5,11,0.005051707759,1.313444017,0.9384057971,0
NZD_USD,2024-07-17 20:00:00,0.60651,0.60477,5,11,0.2448440422,0.8518532302,0.9015151515,0
NZD_USD,2024-07-18 12:00:00,0.60651,0.60477,6,12,0.1170227211,0.4736633948,0.7441860465,0
EUR_CHF,2024-07-19 04:00:00,0.96742,0.94782,9,22,-0.1782932435,0.4195135141,1,1
EUR_CHF,2024-07-19 12:00:00,0.96742,0.94782,9,22,-0.81579015,0.7568173681,0.9523809524,0
GBP_CHF,2024-07-22 00:00:00,1.14468,1.12165,10,23,0.2484066009,1.375790405,0.860058309,1
EUR_CHF,2024-07-22 16:00:00,0.96742,0.94782,10,23,-0.3441320741,0.5860999386,0.9010416667,0
EUR_CHF,2024-07-23 00:00:00,0.96742,0.94782,11,24,-0.1669373558,0.5842807454,0.6585365854,0
AUD_NZD,2024-07-25 12:00:00,1.10492,1.0833,5,21,-0.2714365203,1.594150992,0.8694779116,1
GBP_CAD,2024-08-02 12:00:00,1.76961,1.72691,10,24,-0.6704635491,1.080600592,0.9958100559,1
USD_CAD,2024-08-06 04:00:00,1.37874,1.35889,4,18,0.1890002907,1.015114465,0.9609929078,1
EUR_NZD,2024-08-14 04:00:00,1.80693,1.75881,9,27,0.1132689795,3.721695042,0.9666233203,1
CAD_JPY,2024-08-26 04:00:00,106.213,101.66,5,15,0.06941076808,0.7577342182,0.9130434783,1
AUD_NZD,2024-08-26 08:00:00,1.08988,1.08434,8,15,0.02016372956,0.7460579936,0.8181818182,1
EUR_JPY,2024-08-26 16:00:00,160.42,154.402,5,15,0.1157509011,1.370433508,0.8968335036,1
AUD_NZD,2024-08-27 00:00:00,1.08988,1.08434,9,16,0.0875106399,0.7875957591,0.7032967033,0
EUR_CAD,2024-08-28 20:00:00,1.49696,1.48952,14,19,-0.2873778957,0.8535552424,0.9743589744,1
CAD_CHF,2024-08-29 00:00:00,0.62377,0.60601,4,18,-0.2961043371,0.7070246418,0.7685185185,1
EUR_JPY,2024-08-29 00:00:00,160.42,154.402,8,18,0.01750588793,0.6232096104,0.6771037182,0
GBP_CHF,2024-08-29 00:00:00,1.11062,1.07431,6,18,-0.3860071844,0.3045561272,0.75,1
CAD_CHF,2024-08-29 08:00:00,0.62377,0.60601,4,18,0.20293652,1.871525685,0.7769028871,0
GBP_CHF,2024-08-29 08:00:00,1.11062,1.07431,6,18,-0.1993864962,1.034106234,0.6939163498,0
EUR_JPY,2024-08-29 12:00:00,160.42,154.402,8,18,-0.3420187903,1.160981215,0.9725888325,0
EUR_JPY,2024-08-30 08:00:00,160.42,154.402,9,19,-0.09111804817,0.4848167846,0.6368821293,1
AUD_NZD,2024-09-02 16:00:00,1.08988,1.08434,13,20,-0.7728697897,0.1803362843,0.9406779661,1
GBP_NZD,2024-09-03 04:00:00,2.11441,2.11001,9,19,-0.8453559485,1.095120206,0.8340214699,1
EUR_CAD,2024-09-04 00:00:00,1.49696,1.48952,19,24,-0.9249695391,0.1933337971,0.9455128205,1
EUR_CAD,2024-09-04 08:00:00,1.49696,1.48952,19,24,-0.4525072324,0.7224905391,0.8930635838,0
AUD_CHF,2024-09-04 12:00:00,0.56961,0.53657,5,22,-0.327949207,1.186008091,0.9108108108,1
AUD_JPY,2024-09-04 12:00:00,97.265,90.141,7,22,-0.04702919313,0.6028287483,0.8397790055,1
CAD_JPY,2024-09-05 00:00:00,106.225,106.213,8,13,-0.5044543319,0.4142079147,0.8861607143,1
CHF_JPY,2024-09-05 00:00:00,169.5,168.355,8,13,-0.3244956847,0.3726351544,0.7419354839,1
USD_JPY,2024-09-05 00:00:00,143.446,141.686,8,23,-0.4453616371,0.4743698664,0.8707592892,1
CAD_JPY,2024-09-05 08:00:00,106.225,106.213,8,13,-0.7379468248,0.2158146374,0.8090551181,0
CHF_JPY,2024-09-05 08:00:00,169.5,168.355,8,13,-0.6777224682,0.3137604019,0.8049490539,0
CHF_JPY,2024-09-05 16:00:00,169.5,168.355,8,13,-0.7642072171,0.2518799572,0.7093301435,0
CHF_JPY,2024-09-05 20:00:00,169.5,168.355,8,13,-0.06706836066,0.7411913704,0.8483754513,0
NZD_JPY,2024-09-05 20:00:00,89.131,83.059,8,23,-0.2642869858,0.2966995407,0.9072580645,1
EUR_CHF,2024-09-06 12:00:00,0.93527,0.92105,7,24,-0.5535002935,1.433656498,0.8538011696,1
EUR_CHF,2024-09-09 00:00:00,0.93527,0.92105,8,25,-1.228990948,0.2496997481,0.7205323194,0
EUR_CHF,2024-09-09 04:00:00,0.93527,0.92105,8,25,0.2331322394,0.7436114533,0.8410596026,0
EUR_CHF,2024-09-09 16:00:00,0.93527,0.92105,8,25,0,0.8376927311,0.8918918919,0
GBP_USD,2024-09-09 16:00:00,1.30877,1.2665,4,22,-0.6130139389,0.3034418997,0.9006024096,1
NZD_CHF,2024-09-09 16:00:00,0.52147,0.49441,11,25,-0.6992732428,0.2962199154,0.971563981,1
EUR_CHF,2024-09-10 00:00:00,0.93527,0.92105,9,26,0.1243811698,0.8928791118,0.8160377358,0
EUR_USD,2024-09-10 04:00:00,1.10264,1.08814,5,23,0.191765906,0.625522122,0.9405940594,1
EUR_USD,2024-09-11 04:00:00,1.10264,1.08814,6,24,-0.4043823217,1.008459617,0.975862069,0
