pair,bar_time,swing_low_used,n_swing_lows,most_recent_sl_lag,ib_passed,break_passed,fired_signal
GBP_AUD,2024-12-27 12:00:00,2.00033,4,8,1,1,1
AUD_CAD,2024-12-27 16:00:00,0.89201,3,10,1,1,1
NZD_CAD,2024-12-27 16:00:00,0.806,3,10,1,1,1
USD_CHF,2024-12-27 16:00:00,0.8906,3,4,1,1,0
AUD_CHF,2024-12-27 20:00:00,0.55604,4,5,1,1,1
AUD_USD,2024-12-30 00:00:00,0.62152,2,18,1,1,1
NZD_USD,2024-12-30 00:00:00,0.56136,4,5,1,1,1
EUR_CHF,2024-12-30 08:00:00,0.93322,2,16,1,1,1
EUR_GBP,2024-12-30 08:00:00,0.82557,2,15,1,1,0
EUR_JPY,2024-12-30 08:00:00,160.856,4,7,1,1,1
EUR_USD,2024-12-31 00:00:00,1.03797,3,10,1,1,1
EUR_CAD,2024-12-31 08:00:00,1.48991,4,4,1,1,0
EUR_CHF,2024-12-31 08:00:00,0.93322,2,22,1,1,0
EUR_GBP,2024-12-31 08:00:00,0.82557,2,5,1,1,0
GBP_CAD,2024-12-31 08:00:00,1.79652,3,12,1,1,1
GBP_CHF,2024-12-31 08:00:00,1.12389,3,14,1,1,1
USD_CHF,2024-12-31 08:00:00,0.89745,2,14,1,1,1
CHF_JPY,2025-01-01 20:00:00,172.745,2,4,1,1,1
GBP_USD,2025-01-02 04:00:00,1.25009,3,10,1,1,1
EUR_GBP,2025-01-02 08:00:00,0.82557,2,12,1,1,1
USD_CAD,2025-01-02 08:00:00,1.43379,3,8,1,1,1
CAD_JPY,2025-01-02 16:00:00,108.531,4,9,1,1,1
EUR_CAD,2025-01-03 08:00:00,1.476,4,4,1,1,1
EUR_GBP,2025-01-03 08:00:00,0.82341,2,9,1,1,0
EUR_JPY,2025-01-03 08:00:00,160.891,4,4,1,1,0
GBP_AUD,2025-01-03 08:00:00,1.99148,3,4,1,1,1
GBP_NZD,2025-01-03 08:00:00,2.20601,2,4,1,1,1
EUR_AUD,2025-01-03 16:00:00,1.6489,3,6,1,1,1
GBP_AUD,2025-01-03 16:00:00,1.99148,3,6,1,1,0
AUD_CHF,2025-01-06 00:00:00,0.55861,1,13,1,1,1
CAD_CHF,2025-01-06 00:00:00,0.6236,3,13,1,1,1
CAD_JPY,2025-01-06 00:00:00,108.531,4,10,1,1,0
EUR_CHF,2025-01-06 00:00:00,0.93296,3,8,1,1,1
GBP_CHF,2025-01-06 00:00:00,1.12517,2,9,1,1,0
NZD_CHF,2025-01-06 00:00:00,0.50518,1,12,1,1,1
NZD_USD,2025-01-06 00:00:00,0.55792,3,7,1,1,1
USD_CHF,2025-01-06 00:00:00,0.90229,2,10,1,1,0
USD_JPY,2025-01-06 00:00:00,156.019,3,10,1,1,1
AUD_CAD,2025-01-06 08:00:00,0.88751,3,8,1,1,1
AUD_USD,2025-01-06 08:00:00,0.61789,5,4,1,1,1
EUR_GBP,2025-01-06 08:00:00,0.82341,2,15,1,1,0
NZD_USD,2025-01-06 08:00:00,0.55792,2,9,1,1,0
AUD_NZD,2025-01-06 12:00:00,1.10078,2,16,1,1,1
CAD_JPY,2025-01-06 20:00:00,108.531,4,7,1,1,0
AUD_CHF,2025-01-07 00:00:00,0.55861,2,6,1,1,0
AUD_JPY,2025-01-07 00:00:00,96.931,3,10,1,1,1
CAD_CHF,2025-01-07 00:00:00,0.62686,3,6,1,1,0
EUR_JPY,2025-01-07 00:00:00,160.891,4,10,1,1,1
GBP_CHF,2025-01-07 00:00:00,1.12517,3,9,1,1,1
NZD_JPY,2025-01-07 00:00:00,87.693,3,10,1,1,1
USD_CHF,2025-01-07 00:00:00,0.90229,2,16,1,1,1
GBP_USD,2025-01-07 04:00:00,1.23522,2,15,1,1,0
EUR_CAD,2025-01-07 08:00:00,1.476,3,16,1,1,0
EUR_GBP,2025-01-07 08:00:00,0.82341,3,8,1,1,0
GBP_CAD,2025-01-07 08:00:00,1.7806,3,4,1,1,1
GBP_NZD,2025-01-07 16:00:00,2.2056,2,7,1,1,0
EUR_AUD,2025-01-08 00:00:00,1.6489,2,12,1,1,0
EUR_NZD,2025-01-08 00:00:00,1.8278,2,12,1,1,1
AUD_CHF,2025-01-08 08:00:00,0.55861,3,8,1,1,0
AUD_NZD,2025-01-08 08:00:00,1.1027,3,4,1,1,0
AUD_CHF,2025-01-08 20:00:00,0.55861,3,11,1,1,0
EUR_CHF,2025-01-08 20:00:00,0.93296,3,19,1,1,0
EUR_JPY,2025-01-08 20:00:00,160.891,3,21,1,1,0
EUR_USD,2025-01-08 20:00:00,1.02237,2,25,1,1,1
CHF_JPY,2025-01-09 20:00:00,172.364,2,8,1,1,1
EUR_JPY,2025-01-09 20:00:00,161.382,2,8,1,1,0
AUD_CAD,2025-01-10 00:00:00,0.8888,4,4,1,1,1
AUD_USD,2025-01-10 00:00:00,0.61719,4,4,1,1,1
EUR_CAD,2025-01-10 00:00:00,1.47922,2,4,1,1,1
NZD_CAD,2025-01-10 00:00:00,0.80246,4,4,1,1,1
CAD_CHF,2025-01-10 08:00:00,0.6274,3,8,1,1,1
EUR_AUD,2025-01-10 08:00:00,1.65225,3,12,1,1,1
EUR_CHF,2025-01-10 08:00:00,0.93488,3,6,1,1,1
GBP_CHF,2025-01-10 08:00:00,1.11748,2,6,1,1,1
EUR_GBP,2025-01-10 20:00:00,0.8282,3,5,1,1,1
AUD_CAD,2025-01-13 16:00:00,0.88488,4,7,1,1,0
USD_CHF,2025-01-13 16:00:00,0.90226,2,15,1,1,1
EUR_USD,2025-01-13 20:00:00,1.02126,3,8,1,1,0
NZD_USD,2025-01-13 20:00:00,0.55427,3,8,1,1,1
EUR_CAD,2025-01-14 00:00:00,1.46839,4,4,1,1,0
AUD_JPY,2025-01-14 08:00:00,96.374,3,6,1,1,1
CAD_JPY,2025-01-14 08:00:00,108.756,3,5,1,1,1
CHF_JPY,2025-01-14 08:00:00,171.191,3,5,1,1,0
EUR_CAD,2025-01-14 08:00:00,1.46839,4,6,1,1,0
EUR_CHF,2025-01-14 08:00:00,0.93369,3,5,1,1,0
EUR_JPY,2025-01-14 08:00:00,160.028,3,6,1,1,1
EUR_USD,2025-01-14 08:00:00,1.0177,4,6,1,1,1
NZD_JPY,2025-01-14 08:00:00,87.045,2,6,1,1,1
USD_JPY,2025-01-14 08:00:00,156.91,4,5,1,1,1
CAD_JPY,2025-01-14 16:00:00,108.756,3,7,1,1,0
CHF_JPY,2025-01-14 16:00:00,171.191,3,7,1,1,0
EUR_JPY,2025-01-14 16:00:00,160.028,3,8,1,1,0
GBP_AUD,2025-01-14 20:00:00,1.96944,4,8,1,1,1
AUD_CHF,2025-01-15 08:00:00,0.56202,3,14,1,1,1
AUD_USD,2025-01-15 08:00:00,0.61309,5,5,1,1,1
GBP_CHF,2025-01-15 08:00:00,1.10922,3,5,1,1,0
AUD_NZD,2025-01-16 08:00:00,1.10163,4,5,1,1,1
GBP_NZD,2025-01-16 20:00:00,2.16969,3,5,1,1,1
EUR_GBP,2025-01-17 00:00:00,0.83627,3,6,1,1,1
NZD_CAD,2025-01-17 00:00:00,0.79803,3,12,1,1,1
CAD_CHF,2025-01-17 16:00:00,0.6309,2,4,1,1,1
USD_JPY,2025-01-17 16:00:00,154.975,3,4,1,1,1
AUD_USD,2025-01-20 00:00:00,0.61309,3,9,1,1,0
GBP_USD,2025-01-20 00:00:00,1.20993,5,4,1,1,1
NZD_CHF,2025-01-20 00:00:00,0.5086,2,9,1,1,1
NZD_USD,2025-01-20 00:00:00,0.55412,2,9,1,1,1
CHF_JPY,2025-01-20 08:00:00,170.144,4,4,1,1,1
EUR_GBP,2025-01-20 08:00:00,0.83777,3,8,1,1,0
EUR_JPY,2025-01-20 08:00:00,159.632,3,8,1,1,1
GBP_JPY,2025-01-20 20:00:00,189.321,2,9,1,1,1
AUD_CAD,2025-01-21 00:00:00,0.88886,2,8,1,1,1
EUR_AUD,2025-01-21 00:00:00,1.64799,3,8,1,1,1
EUR_CAD,2025-01-21 00:00:00,1.47244,1,18,1,1,1
EUR_NZD,2025-01-21 00:00:00,1.82301,2,18,1,1,1
GBP_AUD,2025-01-21 00:00:00,1.95947,3,10,1,1,1
GBP_NZD,2025-01-21 00:00:00,2.16969,3,18,1,1,0
USD_CAD,2025-01-21 00:00:00,1.4302,3,8,1,1,1
AUD_NZD,2025-01-21 08:00:00,1.10163,3,14,1,1,0
EUR_JPY,2025-01-21 16:00:00,159.632,2,16,1,1,0
EUR_USD,2025-01-21 16:00:00,1.02577,3,12,1,1,1
GBP_JPY,2025-01-21 16:00:00,189.321,1,14,1,1,0
GBP_NZD,2025-01-22 00:00:00,2.16855,3,8,1,1,0
USD_JPY,2025-01-22 00:00:00,154.772,2,5,1,1,0
AUD_CAD,2025-01-22 08:00:00,0.88886,3,10,1,1,0
AUD_USD,2025-01-22 08:00:00,0.61638,2,16,1,1,1
EUR_CAD,2025-01-22 08:00:00,1.47244,2,10,1,1,0
EUR_GBP,2025-01-22 08:00:00,0.83956,4,8,1,1,1
EUR_USD,2025-01-22 08:00:00,1.02577,4,6,1,1,0
GBP_USD,2025-01-22 08:00:00,1.21505,5,5,1,1,0
USD_JPY,2025-01-22 16:00:00,154.772,2,9,1,1,0
NZD_CAD,2025-01-23 00:00:00,0.80173,4,5,1,1,1
USD_CAD,2025-01-23 00:00:00,1.42608,3,7,1,1,0
USD_CAD,2025-01-23 12:00:00,1.42608,4,6,1,1,0
NZD_USD,2025-01-23 16:00:00,0.5563,3,8,1,1,1
AUD_JPY,2025-01-24 00:00:00,96.057,2,17,1,1,1
CHF_JPY,2025-01-24 00:00:00,170.144,3,17,1,1,1
EUR_JPY,2025-01-24 00:00:00,159.632,2,17,1,1,1
GBP_AUD,2025-01-24 00:00:00,1.95917,3,5,1,1,0
GBP_JPY,2025-01-24 00:00:00,189.321,3,10,1,1,0
NZD_JPY,2025-01-24 00:00:00,86.676,2,15,1,1,1
GBP_CAD,2025-01-24 04:00:00,1.7524,4,7,1,1,1
AUD_JPY,2025-01-24 12:00:00,96.057,3,5,1,1,0
CHF_JPY,2025-01-24 12:00:00,170.302,2,20,1,1,0
GBP_JPY,2025-01-24 12:00:00,190.464,2,13,1,1,1
NZD_JPY,2025-01-24 12:00:00,86.676,3,5,1,1,0
EUR_CAD,2025-01-24 16:00:00,1.48626,4,6,1,1,1
EUR_NZD,2025-01-24 16:00:00,1.83339,2,16,1,1,1
EUR_USD,2025-01-24 16:00:00,1.02654,3,6,1,1,0
GBP_CAD,2025-01-24 16:00:00,1.75687,3,10,1,1,0
GBP_USD,2025-01-24 16:00:00,1.216,3,8,1,1,1
AUD_NZD,2025-01-27 00:00:00,1.10364,4,6,1,1,1
EUR_AUD,2025-01-27 00:00:00,1.65182,1,4,1,1,1
EUR_NZD,2025-01-27 00:00:00,1.82863,3,4,1,1,0
USD_CHF,2025-01-27 00:00:00,0.90272,3,4,1,1,1
EUR_AUD,2025-01-27 08:00:00,1.65182,1,6,1,1,0
EUR_CAD,2025-01-27 08:00:00,1.48626,4,10,1,1,0
GBP_AUD,2025-01-27 08:00:00,1.95917,3,6,1,1,1
GBP_CAD,2025-01-27 08:00:00,1.75687,3,14,1,1,0
GBP_NZD,2025-01-27 08:00:00,2.16794,4,6,1,1,1
AUD_CHF,2025-01-27 20:00:00,0.56462,2,17,1,1,1
GBP_JPY,2025-01-27 20:00:00,190.464,3,10,1,1,0
NZD_CHF,2025-01-27 20:00:00,0.51117,3,17,1,1,1
GBP_NZD,2025-01-28 00:00:00,2.16794,3,10,1,1,0
EUR_CHF,2025-01-28 08:00:00,0.94112,4,5,1,1,1
GBP_CHF,2025-01-28 08:00:00,1.11331,4,5,1,1,1
CHF_JPY,2025-01-29 00:00:00,171.085,2,9,1,1,0
GBP_JPY,2025-01-29 00:00:00,191.689,3,9,1,1,0
EUR_USD,2025-01-29 04:00:00,1.03718,3,4,1,1,1
CAD_CHF,2025-01-29 08:00:00,0.6244,3,11,1,1,1
USD_CAD,2025-01-29 08:00:00,1.43007,4,4,1,1,1
EUR_CAD,2025-01-30 04:00:00,1.49365,3,9,1,1,1
CAD_CHF,2025-01-30 08:00:00,0.6244,4,4,1,1,0
GBP_CHF,2025-01-30 08:00:00,1.12088,2,8,1,1,0
AUD_CAD,2025-01-31 04:00:00,0.89614,2,4,1,1,1
AUD_USD,2025-01-31 04:00:00,0.62099,1,10,1,1,1
CAD_CHF,2025-01-31 04:00:00,0.6244,3,9,1,1,0
GBP_CHF,2025-01-31 08:00:00,1.12088,3,5,1,1,0
USD_CHF,2025-01-31 08:00:00,0.8965,3,13,1,1,1
CAD_JPY,2025-01-31 16:00:00,105.718,2,5,1,1,1
EUR_JPY,2025-01-31 16:00:00,159.899,3,4,1,1,1
GBP_USD,2025-01-31 16:00:00,1.2393,3,13,1,1,1
AUD_CHF,2025-02-03 16:00:00,0.56285,3,10,1,1,1
AUD_NZD,2025-02-04 08:00:00,1.09835,4,8,1,1,1
USD_JPY,2025-02-04 08:00:00,153.783,2,4,1,1,1
AUD_USD,2025-02-04 12:00:00,0.60874,3,8,1,1,0
NZD_USD,2025-02-04 12:00:00,0.5516,4,8,1,1,1
EUR_USD,2025-02-04 16:00:00,1.02103,2,10,1,1,1
GBP_USD,2025-02-04 16:00:00,1.22489,2,9,1,1,0
NZD_CHF,2025-02-05 00:00:00,0.50575,4,11,1,1,1
AUD_CHF,2025-02-05 08:00:00,0.5577,3,13,1,1,0
EUR_USD,2025-02-05 08:00:00,1.02103,2,14,1,1,0
GBP_CHF,2025-02-05 08:00:00,1.12273,3,4,1,1,1
EUR_CAD,2025-02-05 16:00:00,1.48475,4,5,1,1,1
GBP_CAD,2025-02-06 04:00:00,1.78503,3,8,1,1,1
AUD_NZD,2025-02-06 08:00:00,1.10026,4,4,1,1,0
CAD_CHF,2025-02-06 08:00:00,0.61873,2,20,1,1,1
EUR_GBP,2025-02-06 08:00:00,0.82876,2,5,1,1,1
AUD_USD,2025-02-06 16:00:00,0.60874,2,21,1,1,1
NZD_USD,2025-02-06 16:00:00,0.5516,2,21,1,1,0
AUD_CAD,2025-02-07 00:00:00,0.89374,2,14,1,1,1
CAD_CHF,2025-02-07 00:00:00,0.61873,2,6,1,1,0
NZD_CAD,2025-02-07 00:00:00,0.80733,2,6,1,1,1
AUD_CAD,2025-02-10 00:00:00,0.89374,3,6,1,1,0
NZD_CAD,2025-02-10 00:00:00,0.80733,2,12,1,1,0
USD_CHF,2025-02-10 00:00:00,0.89949,2,6,1,1,1
USD_JPY,2025-02-10 00:00:00,150.959,3,6,1,1,1
AUD_NZD,2025-02-10 08:00:00,1.10219,3,5,1,1,1
CAD_JPY,2025-02-10 08:00:00,104.908,2,8,1,1,1
CHF_JPY,2025-02-10 08:00:00,165.87,2,4,1,1,1
EUR_GBP,2025-02-10 08:00:00,0.82876,2,17,1,1,0
AUD_CHF,2025-02-10 16:00:00,0.56504,3,4,1,1,1
AUD_CAD,2025-02-11 08:00:00,0.89374,3,8,1,1,0
AUD_CHF,2025-02-11 08:00:00,0.56504,3,8,1,1,0
EUR_CAD,2025-02-11 08:00:00,1.47424,3,9,1,1,1
EUR_JPY,2025-02-11 08:00:00,155.519,2,8,1,1,1
GBP_CAD,2025-02-11 08:00:00,1.77098,3,9,1,1,0
GBP_CHF,2025-02-11 08:00:00,1.11889,3,8,1,1,1
AUD_NZD,2025-02-12 08:00:00,1.10219,2,17,1,1,0
EUR_CAD,2025-02-12 08:00:00,1.47424,3,8,1,1,0
EUR_GBP,2025-02-12 08:00:00,0.83019,2,14,1,1,1
GBP_AUD,2025-02-13 00:00:00,1.96384,3,10,1,1,1
GBP_NZD,2025-02-13 00:00:00,2.18327,4,10,1,1,1
AUD_CAD,2025-02-13 20:00:00,0.89344,4,8,1,1,1
GBP_CHF,2025-02-13 20:00:00,1.1239,3,8,1,1,0
NZD_CAD,2025-02-13 20:00:00,0.79947,3,8,1,1,1
GBP_CAD,2025-02-14 08:00:00,1.76765,4,5,1,1,1
GBP_USD,2025-02-14 08:00:00,1.23327,3,11,1,1,1
AUD_CAD,2025-02-17 00:00:00,0.89268,4,9,1,1,0
AUD_USD,2025-02-17 00:00:00,0.62276,4,9,1,1,1
GBP_CAD,2025-02-17 08:00:00,1.76765,3,11,1,1,0
NZD_CAD,2025-02-17 08:00:00,0.79947,3,11,1,1,0
USD_CAD,2025-02-17 08:00:00,1.41505,4,4,1,1,1
USD_CHF,2025-02-17 12:00:00,0.89719,3,5,1,1,1
GBP_NZD,2025-02-17 16:00:00,2.18327,2,4,1,1,0
NZD_USD,2025-02-17 16:00:00,0.55873,3,13,1,1,1
EUR_AUD,2025-02-17 20:00:00,1.63926,1,27,1,1,1
EUR_CHF,2025-02-17 20:00:00,0.94002,3,5,1,1,1
EUR_NZD,2025-02-17 20:00:00,1.82238,1,29,1,1,1
CHF_JPY,2025-02-18 00:00:00,166.422,2,10,1,1,1
USD_CAD,2025-02-18 00:00:00,1.41505,3,8,1,1,0
USD_CHF,2025-02-18 00:00:00,0.89719,3,8,1,1,0
CAD_CHF,2025-02-18 16:00:00,0.63224,4,4,1,1,1
EUR_CHF,2025-02-18 16:00:00,0.94002,3,10,1,1,0
USD_CHF,2025-02-18 16:00:00,0.89719,2,12,1,1,0
AUD_CHF,2025-02-18 20:00:00,0.56727,4,5,1,1,1
NZD_JPY,2025-02-18 20:00:00,85.987,2,20,1,1,1
AUD_NZD,2025-02-19 00:00:00,1.10684,4,6,1,1,1
GBP_USD,2025-02-19 00:00:00,1.23759,2,12,1,1,0
USD_CHF,2025-02-19 08:00:00,0.89719,3,6,1,1,0
AUD_NZD,2025-02-19 16:00:00,1.10684,3,10,1,1,0
EUR_NZD,2025-02-19 16:00:00,1.82513,1,10,1,1,0
GBP_NZD,2025-02-19 16:00:00,2.19075,1,16,1,1,1
GBP_AUD,2025-02-20 00:00:00,1.97561,2,9,1,1,1
GBP_CHF,2025-02-20 08:00:00,1.12854,2,20,1,1,1
AUD_CAD,2025-02-20 16:00:00,0.89847,1,13,1,1,1
EUR_CHF,2025-02-21 00:00:00,0.94078,3,4,1,1,0
NZD_CHF,2025-02-21 00:00:00,0.51306,2,5,1,1,1
USD_CAD,2025-02-21 08:00:00,1.41505,3,12,1,1,1
EUR_GBP,2025-02-24 00:00:00,0.82646,2,10,1,1,1
EUR_USD,2025-02-24 00:00:00,1.04007,1,14,1,1,1
CHF_JPY,2025-02-24 16:00:00,165.89,3,4,1,1,1
GBP_AUD,2025-02-24 16:00:00,1.97437,2,12,1,1,0
GBP_CAD,2025-02-24 20:00:00,1.78584,4,8,1,1,1
AUD_NZD,2025-02-25 00:00:00,1.10521,5,6,1,1,1
EUR_AUD,2025-02-25 00:00:00,1.6357,3,9,1,1,1
GBP_JPY,2025-02-25 00:00:00,188.127,3,7,1,1,1
USD_JPY,2025-02-25 00:00:00,148.843,4,6,1,1,1
EUR_AUD,2025-02-25 08:00:00,1.6357,3,4,1,1,0
EUR_CAD,2025-02-25 08:00:00,1.48004,3,10,1,1,1
EUR_GBP,2025-02-25 08:00:00,0.82646,4,4,1,1,0
EUR_NZD,2025-02-25 08:00:00,1.81702,3,12,1,1,1
GBP_AUD,2025-02-25 08:00:00,1.97437,2,16,1,1,1
GBP_CAD,2025-02-25 08:00:00,1.78584,5,6,1,1,0
GBP_NZD,2025-02-25 08:00:00,2.19342,3,8,1,1,1
EUR_AUD,2025-02-26 00:00:00,1.6357,3,8,1,1,0
EUR_GBP,2025-02-26 00:00:00,0.82646,4,8,1,1,0
EUR_NZD,2025-02-26 00:00:00,1.81702,3,16,1,1,0
USD_CAD,2025-02-26 04:00:00,1.4166,3,15,1,1,0
EUR_CHF,2025-02-26 08:00:00,0.93659,4,4,1,1,1
GBP_CHF,2025-02-26 08:00:00,1.13053,4,8,1,1,1
GBP_NZD,2025-02-26 08:00:00,2.19342,3,14,1,1,0
USD_CHF,2025-02-27 00:00:00,0.89121,2,8,1,1,1
EUR_CHF,2025-02-27 04:00:00,0.93659,4,9,1,1,0
CAD_JPY,2025-02-27 08:00:00,103.933,4,8,1,1,1
GBP_JPY,2025-02-27 08:00:00,188.127,4,10,1,1,0
USD_JPY,2025-02-27 08:00:00,148.557,3,10,1,1,0
GBP_AUD,2025-02-27 12:00:00,1.97437,1,29,1,1,0
AUD_NZD,2025-02-28 00:00:00,1.10517,5,6,1,1,0
CAD_CHF,2025-02-28 08:00:00,0.62188,3,10,1,1,1
USD_CHF,2025-02-28 08:00:00,0.89121,3,10,1,1,0
AUD_NZD,2025-03-03 00:00:00,1.10517,5,6,1,1,1
EUR_CAD,2025-03-03 00:00:00,1.50029,2,10,1,1,1
GBP_CHF,2025-03-03 08:00:00,1.12811,3,7,1,1,0
EUR_NZD,2025-03-03 20:00:00,1.85319,1,6,1,1,1
GBP_AUD,2025-03-03 20:00:00,2.02233,1,5,1,1,1
GBP_NZD,2025-03-03 20:00:00,2.24434,1,5,1,1,1
EUR_GBP,2025-03-04 00:00:00,0.82413,3,7,1,1,1
CHF_JPY,2025-03-04 08:00:00,165.862,4,13,1,1,1
EUR_JPY,2025-03-04 08:00:00,154.788,2,13,1,1,1
EUR_CAD,2025-03-05 04:00:00,1.49744,4,4,1,1,0
CHF_JPY,2025-03-05 08:00:00,165.862,3,8,1,1,0
EUR_CHF,2025-03-05 08:00:00,0.9332,3,4,1,1,1
EUR_GBP,2025-03-05 08:00:00,0.82413,3,10,1,1,0
EUR_JPY,2025-03-05 08:00:00,154.788,3,4,1,1,0
NZD_CAD,2025-03-05 08:00:00,0.80699,2,6,1,1,1
GBP_CAD,2025-03-05 16:00:00,1.81292,3,7,1,1,1
GBP_USD,2025-03-05 16:00:00,1.25591,1,17,1,1,1
EUR_GBP,2025-03-06 00:00:00,0.82413,3,14,1,1,0
GBP_CHF,2025-03-06 04:00:00,1.1298,2,9,1,1,1
EUR_GBP,2025-03-06 08:00:00,0.82413,3,16,1,1,0
GBP_AUD,2025-03-07 00:00:00,2.02233,1,24,1,1,0
GBP_NZD,2025-03-07 00:00:00,2.24434,1,24,1,1,0
EUR_GBP,2025-03-07 04:00:00,0.82417,2,21,1,1,0
EUR_USD,2025-03-07 04:00:00,1.03597,2,26,1,1,1
CHF_JPY,2025-03-07 08:00:00,166.078,3,5,1,1,0
GBP_USD,2025-03-10 00:00:00,1.2866,1,9,1,1,0
GBP_AUD,2025-03-10 16:00:00,2.02843,1,12,1,1,1
NZD_CHF,2025-03-10 16:00:00,0.49912,2,6,1,1,1
EUR_NZD,2025-03-10 20:00:00,1.87674,1,12,1,1,1
GBP_USD,2025-03-11 04:00:00,1.2866,1,16,1,1,1
USD_JPY,2025-03-11 08:00:00,146.904,4,10,1,1,1
GBP_AUD,2025-03-11 12:00:00,2.02843,2,7,1,1,0
EUR_AUD,2025-03-11 16:00:00,1.69922,3,8,1,1,1
EUR_CAD,2025-03-11 16:00:00,1.53981,2,8,1,1,1
EUR_GBP,2025-03-11 16:00:00,0.83596,3,6,1,1,1
EUR_NZD,2025-03-11 16:00:00,1.87674,2,8,1,1,0
USD_CAD,2025-03-12 04:00:00,1.42358,3,10,1,1,1
AUD_CAD,2025-03-12 08:00:00,0.90096,2,7,1,1,1
AUD_JPY,2025-03-12 08:00:00,91.812,2,7,1,1,1
EUR_CAD,2025-03-12 08:00:00,1.53981,2,12,1,1,0
EUR_JPY,2025-03-12 08:00:00,158.884,2,11,1,1,1
GBP_JPY,2025-03-12 08:00:00,188.779,4,7,1,1,1
NZD_JPY,2025-03-12 08:00:00,83.305,2,7,1,1,1
AUD_CAD,2025-03-12 20:00:00,0.90096,2,10,1,1,0
AUD_USD,2025-03-12 20:00:00,0.62585,2,10,1,1,1
NZD_USD,2025-03-12 20:00:00,0.56774,2,9,1,1,1
EUR_CAD,2025-03-13 04:00:00,1.53981,2,17,1,1,0
EUR_USD,2025-03-13 04:00:00,1.07655,2,17,1,1,1
USD_CAD,2025-03-13 04:00:00,1.42358,4,8,1,1,0
GBP_NZD,2025-03-13 08:00:00,2.24112,2,17,1,1,1
AUD_USD,2025-03-14 04:00:00,0.62585,3,10,1,1,0
CHF_JPY,2025-03-14 08:00:00,166.816,3,15,1,1,1
AUD_CAD,2025-03-17 00:00:00,0.90234,3,8,1,1,0
AUD_JPY,2025-03-17 00:00:00,91.812,2,7,1,1,0
CAD_JPY,2025-03-17 00:00:00,101.373,3,7,1,1,1
CHF_JPY,2025-03-17 00:00:00,166.622,3,7,1,1,0
EUR_JPY,2025-03-17 00:00:00,158.884,2,7,1,1,0
GBP_JPY,2025-03-17 00:00:00,188.779,2,7,1,1,0
USD_JPY,2025-03-17 00:00:00,146.538,2,7,1,1,1
NZD_CHF,2025-03-17 08:00:00,0.49851,2,8,1,1,1
EUR_JPY,2025-03-17 12:00:00,158.884,2,10,1,1,0
USD_CHF,2025-03-18 00:00:00,0.87911,2,15,1,1,1
EUR_CAD,2025-03-18 08:00:00,1.55743,3,12,1,1,1
EUR_CHF,2025-03-18 08:00:00,0.95554,1,14,1,1,1
CHF_JPY,2025-03-18 16:00:00,166.622,3,12,1,1,0
EUR_USD,2025-03-18 20:00:00,1.08224,4,9,1,1,1
GBP_USD,2025-03-18 20:00:00,1.29108,3,13,1,1,1
CHF_JPY,2025-03-19 00:00:00,166.622,2,14,1,1,0
EUR_JPY,2025-03-19 00:00:00,160.046,1,19,1,1,1
GBP_JPY,2025-03-19 00:00:00,190.734,2,14,1,1,1
EUR_AUD,2025-03-19 08:00:00,1.70848,3,9,1,1,1
GBP_AUD,2025-03-19 08:00:00,2.03247,2,7,1,1,1
GBP_JPY,2025-03-19 16:00:00,190.734,3,6,1,1,0
USD_JPY,2025-03-19 16:00:00,147.411,3,5,1,1,0
AUD_USD,2025-03-19 20:00:00,0.62691,2,7,1,1,1
GBP_JPY,2025-03-21 00:00:00,191.444,2,14,1,1,0
USD_JPY,2025-03-21 00:00:00,148.173,3,4,1,1,1
USD_CAD,2025-03-21 04:00:00,1.425,2,16,1,1,1
EUR_GBP,2025-03-21 08:00:00,0.83503,2,4,1,1,1
NZD_CHF,2025-03-21 08:00:00,0.50503,2,5,1,1,1
EUR_NZD,2025-03-21 16:00:00,1.86927,2,10,1,1,1
GBP_NZD,2025-03-21 16:00:00,2.22696,2,10,1,1,1
AUD_USD,2025-03-24 00:00:00,0.62707,2,8,1,1,0
CAD_CHF,2025-03-24 00:00:00,0.61082,2,10,1,1,1
GBP_CHF,2025-03-24 00:00:00,1.13648,3,10,1,1,1
NZD_CHF,2025-03-24 00:00:00,0.50503,2,9,1,1,0
NZD_USD,2025-03-24 00:00:00,0.57227,2,8,1,1,1
AUD_USD,2025-03-24 08:00:00,0.62575,3,4,1,1,0
EUR_USD,2025-03-24 08:00:00,1.07967,5,4,1,1,1
AUD_NZD,2025-03-25 00:00:00,1.09008,3,8,1,1,1
CAD_JPY,2025-03-25 00:00:00,103.143,2,8,1,1,1
USD_JPY,2025-03-25 00:00:00,148.173,3,8,1,1,0
GBP_CAD,2025-03-25 04:00:00,1.84781,3,7,1,1,1
CHF_JPY,2025-03-26 00:00:00,168.008,2,14,1,1,1
USD_JPY,2025-03-26 00:00:00,148.173,2,14,1,1,0
EUR_JPY,2025-03-26 16:00:00,160.725,3,6,1,1,1
GBP_JPY,2025-03-26 16:00:00,192,3,6,1,1,1
CAD_JPY,2025-03-27 08:00:00,103.143,3,10,1,1,0
CHF_JPY,2025-03-27 08:00:00,168.008,3,8,1,1,0
NZD_JPY,2025-03-27 08:00:00,85.031,3,9,1,1,1
USD_CAD,2025-03-27 16:00:00,1.4235,3,6,1,1,1
EUR_AUD,2025-03-28 00:00:00,1.70491,2,9,1,1,1
