trade_id,pair,signal_bar_time,entry_time,exit_time,exit_reason,bars_held,final_r,spread_pips_used,spread_pips_exit,fold
1219,USD_CHF,2023-07-19 16:00:00,2023-07-19 20:00:00,2023-09-13 20:00:00,time_exit,240,6.03729324,0.9,0.9,4
1220,CAD_CHF,2023-07-20 08:00:00,2023-07-20 12:00:00,2023-07-27 08:00:00,stoploss,30,-1.01936232,1.5,1.5,4
1221,EUR_CHF,2023-07-20 08:00:00,2023-07-20 12:00:00,2023-07-25 16:00:00,stoploss,20,-1.012793431,1,1,4
1222,EUR_NZD,2023-07-20 12:00:00,2023-07-20 16:00:00,2023-07-25 12:00:00,stoploss,18,-1.01404243,3.8,3.8,4
1223,GBP_NZD,2023-07-21 00:00:00,2023-07-21 04:00:00,2023-09-15 04:00:00,time_exit,240,1.945397448,4.8,4.8,4
1224,GBP_JPY,2023-07-21 20:00:00,2023-07-24 00:00:00,2023-07-27 20:00:00,stoploss,24,-1.008216426,2,2.4,4
1225,NZD_CHF,2023-07-24 16:00:00,2023-07-24 20:00:00,2023-07-28 16:00:00,stoploss,24,-1.018312565,1.7,1.7,4
1226,GBP_CHF,2023-07-25 04:00:00,2023-07-25 08:00:00,2023-07-27 12:00:00,stoploss,14,-1.015485009,1.9,1.9,4
1227,GBP_USD,2023-07-27 04:00:00,2023-07-27 08:00:00,2023-07-27 12:00:00,stoploss,2,-1.006344269,0.9,0.9,4
1228,CAD_JPY,2023-07-27 12:00:00,2023-07-27 16:00:00,2023-07-27 20:00:00,stoploss,2,-1.007103312,1.2,1.2,4
1229,USD_CAD,2023-07-28 04:00:00,2023-07-28 08:00:00,2023-07-31 16:00:00,stoploss,9,-1.010960382,1.3,1.3,4
1230,EUR_CHF,2023-07-28 16:00:00,2023-07-28 20:00:00,2023-08-23 08:00:00,stoploss,106,-1.010680233,1,1,4
1231,EUR_NZD,2023-07-28 16:00:00,2023-07-28 20:00:00,2023-07-31 08:00:00,stoploss,4,-1.013635252,3.8,3.8,4
1232,AUD_CHF,2023-07-31 00:00:00,2023-07-31 04:00:00,2023-08-02 16:00:00,stoploss,16,-1.01306079,1.4,1.4,4
1233,AUD_JPY,2023-07-31 00:00:00,2023-07-31 04:00:00,2023-09-25 04:00:00,time_exit,240,1.289378895,0.9,0.8,4
1234,USD_JPY,2023-08-01 00:00:00,2023-08-01 04:00:00,2023-09-26 04:00:00,time_exit,240,4.203525656,0.6,0.6,4
1235,CAD_CHF,2023-08-02 08:00:00,2023-08-02 12:00:00,2023-08-03 12:00:00,stoploss,7,-1.016878956,1.5,1.5,4
1236,CHF_JPY,2023-08-02 16:00:00,2023-08-02 20:00:00,2023-09-27 20:00:00,time_exit,240,-0.544471082,2.2,2.2,4
1237,USD_CAD,2023-08-03 04:00:00,2023-08-03 08:00:00,2023-09-28 08:00:00,time_exit,240,2.249086056,1.3,1.3,4
1238,AUD_CAD,2023-08-04 00:00:00,2023-08-04 04:00:00,2023-08-14 04:00:00,stoploss,37,-1.016225783,1.9,1.9,4
1239,AUD_USD,2023-08-04 00:00:00,2023-08-04 04:00:00,2023-08-08 12:00:00,stoploss,15,-1.008134827,1,1,4
1240,GBP_CHF,2023-08-04 00:00:00,2023-08-04 04:00:00,2023-09-29 04:00:00,time_exit,240,0.5607966871,1.9,1.9,4
1241,GBP_USD,2023-08-04 00:00:00,2023-08-04 04:00:00,2023-08-14 16:00:00,stoploss,40,-1.005446722,0.9,0.9,4
1242,NZD_CAD,2023-08-04 00:00:00,2023-08-04 04:00:00,2023-08-11 04:00:00,stoploss,31,-1.020932646,2.3,2.3,4
1243,NZD_JPY,2023-08-04 00:00:00,2023-08-04 04:00:00,2023-08-18 08:00:00,stoploss,62,-1.005572417,1.4,1,4
1244,GBP_CAD,2023-08-04 12:00:00,2023-08-04 16:00:00,2023-09-12 08:00:00,stoploss,161,-1.014403298,2.8,2.8,4
1245,EUR_NZD,2023-08-07 16:00:00,2023-08-07 20:00:00,2023-09-20 20:00:00,stoploss,193,-1.017284363,3.8,3.8,4
1246,EUR_JPY,2023-08-08 20:00:00,2023-08-09 00:00:00,2023-10-03 16:00:00,stoploss,239,-1.006265754,1,1.4,4
1247,NZD_CHF,2023-08-08 20:00:00,2023-08-09 00:00:00,2023-08-11 00:00:00,stoploss,13,-1.021526722,1.7,1.7,4
1248,AUD_CHF,2023-08-09 04:00:00,2023-08-09 08:00:00,2023-08-11 16:00:00,stoploss,15,-1.015940419,1.4,1.4,4
1249,GBP_AUD,2023-08-10 20:00:00,2023-08-11 00:00:00,2023-09-14 12:00:00,stoploss,148,-1.018005221,4,4,4
1250,AUD_NZD,2023-08-15 00:00:00,2023-08-15 04:00:00,2023-08-16 04:00:00,stoploss,7,-1.024029028,2.1,2.1,4
1251,CAD_CHF,2023-08-16 08:00:00,2023-08-16 12:00:00,2023-08-18 00:00:00,stoploss,10,-1.018798055,1.5,1.5,4
1252,AUD_CHF,2023-08-18 16:00:00,2023-08-18 20:00:00,2023-10-13 20:00:00,time_exit,240,0.3412033069,1.4,1.4,4
1253,NZD_CHF,2023-08-18 16:00:00,2023-08-18 20:00:00,2023-08-21 08:00:00,stoploss,4,-1.020128882,1.7,1.7,4
1254,EUR_USD,2023-08-21 08:00:00,2023-08-21 12:00:00,2023-08-22 16:00:00,stoploss,8,-1.006941408,0.7,0.7,4
1255,GBP_JPY,2023-08-21 12:00:00,2023-08-21 16:00:00,2023-08-23 08:00:00,stoploss,11,-1.010802448,2,2.4,4
1256,AUD_CAD,2023-08-21 16:00:00,2023-08-21 20:00:00,2023-09-21 12:00:00,stoploss,137,-1.01771325,1.9,1.9,4
1257,NZD_JPY,2023-08-21 20:00:00,2023-08-22 00:00:00,2023-10-17 00:00:00,time_exit,240,3.195342353,1.4,1,4
1258,CAD_CHF,2023-08-22 08:00:00,2023-08-22 12:00:00,2023-10-17 12:00:00,time_exit,240,3.808453239,1.5,1.5,4
1259,AUD_USD,2023-08-23 00:00:00,2023-08-23 04:00:00,2023-08-25 16:00:00,stoploss,16,-1.009791033,1,1,4
1260,NZD_USD,2023-08-23 00:00:00,2023-08-23 04:00:00,2023-08-25 08:00:00,stoploss,14,-1.011279678,1.1,1.1,4
1261,NZD_CAD,2023-08-23 16:00:00,2023-08-23 20:00:00,2023-08-24 12:00:00,stoploss,5,-1.021598221,2.3,2.3,4
1262,CAD_JPY,2023-08-24 04:00:00,2023-08-24 08:00:00,2023-09-01 12:00:00,stoploss,38,-1.009213822,1.2,1.2,4
1263,EUR_CHF,2023-08-24 08:00:00,2023-08-24 12:00:00,2023-10-13 16:00:00,stoploss,218,-1.013079825,1,1,4
1264,GBP_JPY,2023-08-25 12:00:00,2023-08-25 16:00:00,2023-09-08 00:00:00,stoploss,57,-1.0110093,2.4,2.4,4
1265,EUR_AUD,2023-08-25 16:00:00,2023-08-25 20:00:00,2023-08-29 12:00:00,stoploss,11,-1.012374637,2.4,2.4,4
1266,EUR_USD,2023-08-28 04:00:00,2023-08-28 08:00:00,2023-09-05 08:00:00,stoploss,37,-1.006496087,0.7,0.7,4
1267,AUD_NZD,2023-08-28 16:00:00,2023-08-28 20:00:00,2023-08-30 00:00:00,stoploss,8,-1.026620061,2.1,2.1,4
1268,EUR_CAD,2023-08-31 00:00:00,2023-08-31 04:00:00,2023-08-31 12:00:00,stoploss,3,-1.012858414,1.8,1.8,4
1269,AUD_USD,2023-09-04 00:00:00,2023-09-04 04:00:00,2023-09-05 08:00:00,stoploss,8,-1.007977043,1,1,4
1270,GBP_USD,2023-09-04 04:00:00,2023-09-04 08:00:00,2023-09-05 08:00:00,stoploss,7,-1.006243806,0.9,0.9,4
1271,CAD_JPY,2023-09-04 16:00:00,2023-09-04 20:00:00,2023-10-30 20:00:00,time_exit,240,0.03806586801,1.2,1.2,4
1272,NZD_CHF,2023-09-05 16:00:00,2023-09-05 20:00:00,2023-10-20 08:00:00,stoploss,196,-1.022816818,1.7,1.7,4
1273,EUR_AUD,2023-09-06 00:00:00,2023-09-06 04:00:00,2023-09-07 12:00:00,stoploss,9,-1.011340798,2.4,2.4,4
1274,AUD_NZD,2023-09-06 16:00:00,2023-09-06 20:00:00,2023-09-08 00:00:00,stoploss,8,-1.025524271,2.1,2.1,4
1275,NZD_USD,2023-09-07 08:00:00,2023-09-07 12:00:00,2023-10-19 04:00:00,stoploss,179,-1.011814634,1.1,1.1,4
1276,EUR_CAD,2023-09-08 00:00:00,2023-09-08 04:00:00,2023-09-08 12:00:00,stoploss,3,-1.026081714,1.8,3.7,4
1277,NZD_CAD,2023-09-08 00:00:00,2023-09-08 04:00:00,2023-09-12 00:00:00,stoploss,12,-1.021645378,2.3,2.3,4
1278,EUR_GBP,2023-09-08 16:00:00,2023-09-08 20:00:00,2023-09-11 16:00:00,stoploss,6,-1.013484673,0.8,0.8,4
1279,EUR_AUD,2023-09-12 16:00:00,2023-09-12 20:00:00,2023-09-14 12:00:00,stoploss,11,-1.012471148,2.4,2.4,4
1280,GBP_JPY,2023-09-12 16:00:00,2023-09-12 20:00:00,2023-09-14 16:00:00,stoploss,12,-1.010893001,2,2.4,4
1281,AUD_USD,2023-09-14 00:00:00,2023-09-14 04:00:00,2023-09-21 12:00:00,stoploss,33,-1.010352313,1,1,4
1282,EUR_GBP,2023-09-18 08:00:00,2023-09-18 12:00:00,2023-11-13 12:00:00,time_exit,240,3.79193031,0.8,0.8,4
1283,USD_CHF,2023-09-19 16:00:00,2023-09-19 20:00:00,2023-09-20 16:00:00,stoploss,6,-1.010680846,0.9,0.9,4
1284,AUD_NZD,2023-09-20 08:00:00,2023-09-20 12:00:00,2023-09-21 00:00:00,stoploss,4,-1.029932752,2.1,2.1,4
1285,EUR_CAD,2023-09-20 16:00:00,2023-09-20 20:00:00,2023-09-21 00:00:00,stoploss,2,-1.027602259,3.7,3.7,4
1286,GBP_JPY,2023-09-20 16:00:00,2023-09-20 20:00:00,2023-09-21 08:00:00,stoploss,4,-1.014020753,2.4,2.4,4
1287,GBP_USD,2023-09-20 16:00:00,2023-09-20 20:00:00,2023-09-20 20:00:00,stoploss,1,-1.007446657,0.9,0.9,4
1288,NZD_CAD,2023-09-21 08:00:00,2023-09-21 12:00:00,2023-11-16 12:00:00,time_exit,240,4.359934014,2.3,2.3,4
1289,USD_CHF,2023-09-26 00:00:00,2023-09-26 04:00:00,2023-10-06 16:00:00,stoploss,52,-1.00908297,0.9,0.9,4
1290,AUD_JPY,2023-09-28 04:00:00,2023-09-28 08:00:00,2023-10-03 08:00:00,stoploss,19,-1.007538784,0.9,0.9,4
1291,GBP_JPY,2023-09-29 00:00:00,2023-09-29 04:00:00,2023-10-02 16:00:00,stoploss,10,-1.013883665,2,2.4,4
1292,USD_JPY,2023-09-29 16:00:00,2023-09-29 20:00:00,2023-10-03 16:00:00,stoploss,12,-1.004812352,0.6,0.6,4
1293,USD_CAD,2023-10-02 04:00:00,2023-10-02 08:00:00,2023-11-27 08:00:00,time_exit,240,0.9194275799,1.3,1.3,5
1294,AUD_NZD,2023-10-03 00:00:00,2023-10-03 04:00:00,2023-10-03 20:00:00,stoploss,5,-1.022852795,2.1,2.1,5
1295,CHF_JPY,2023-10-04 08:00:00,2023-10-04 12:00:00,2023-11-29 12:00:00,time_exit,240,5.14403023,2.2,2.2,5
1296,EUR_CAD,2023-10-04 08:00:00,2023-10-04 12:00:00,2023-11-29 12:00:00,time_exit,240,7.501008606,3.7,3.7,5
1297,EUR_USD,2023-10-04 08:00:00,2023-10-04 12:00:00,2023-11-29 12:00:00,time_exit,240,9.015587001,0.7,0.7,5
1298,GBP_CAD,2023-10-04 08:00:00,2023-10-04 12:00:00,2023-11-29 12:00:00,time_exit,240,7.762462366,5.2,5.2,5
1299,GBP_JPY,2023-10-04 08:00:00,2023-10-04 12:00:00,2023-11-29 12:00:00,time_exit,240,5.000958719,2.4,2.4,5
1300,GBP_NZD,2023-10-04 12:00:00,2023-10-04 16:00:00,2023-10-05 04:00:00,stoploss,4,-1.018938356,4.8,4.8,5
1301,AUD_CAD,2023-10-05 00:00:00,2023-10-05 04:00:00,2023-10-06 12:00:00,stoploss,9,-1.017605867,1.9,1.9,5
1302,AUD_USD,2023-10-05 00:00:00,2023-10-05 04:00:00,2023-10-13 16:00:00,stoploss,40,-1.009412081,1,1,5
1303,GBP_USD,2023-10-05 04:00:00,2023-10-05 08:00:00,2023-10-26 04:00:00,stoploss,90,-1.006290778,0.9,0.9,5
1304,EUR_JPY,2023-10-10 00:00:00,2023-10-10 04:00:00,2023-12-05 04:00:00,time_exit,240,2.445672993,1,1.4,5
1305,GBP_CHF,2023-10-10 08:00:00,2023-10-10 12:00:00,2023-10-13 00:00:00,stoploss,16,-1.017804532,1.9,1.9,5
1306,EUR_AUD,2023-10-11 16:00:00,2023-10-11 20:00:00,2023-11-02 00:00:00,stoploss,92,-1.013122704,2.4,2.4,5
1307,EUR_NZD,2023-10-13 20:00:00,2023-10-16 00:00:00,2023-12-01 00:00:00,stoploss,205,-1.018451489,3.8,3.8,5
1308,GBP_NZD,2023-10-13 20:00:00,2023-10-16 00:00:00,2023-12-07 16:00:00,stoploss,233,-1.021223803,4.8,4.8,5
1309,AUD_NZD,2023-10-16 08:00:00,2023-10-16 12:00:00,2023-12-11 12:00:00,time_exit,240,0.7718457774,2.1,2.1,5
1310,USD_CHF,2023-10-16 08:00:00,2023-10-16 12:00:00,2023-10-18 16:00:00,stoploss,14,-1.007817456,0.9,0.9,5
1311,AUD_JPY,2023-10-16 16:00:00,2023-10-16 20:00:00,2023-12-07 16:00:00,stoploss,228,-1.006869247,0.8,0.9,5
1312,AUD_CHF,2023-10-17 00:00:00,2023-10-17 04:00:00,2023-10-19 00:00:00,stoploss,12,-1.016537891,1.4,1.4,5
1313,USD_JPY,2023-10-17 08:00:00,2023-10-17 12:00:00,2023-10-17 12:00:00,stoploss,1,-1.00626316,0.6,0.6,5
1314,AUD_CAD,2023-10-17 12:00:00,2023-10-17 16:00:00,2023-12-12 16:00:00,time_exit,240,4.4157398,1.9,1.9,5
1315,AUD_USD,2023-10-19 12:00:00,2023-10-19 16:00:00,2023-10-26 04:00:00,stoploss,28,-1.010056862,1,1,5
1316,GBP_AUD,2023-10-20 20:00:00,2023-10-23 00:00:00,2023-10-24 20:00:00,stoploss,12,-1.020529585,4,4,5
1317,AUD_CHF,2023-10-23 00:00:00,2023-10-23 04:00:00,2023-12-18 04:00:00,time_exit,240,4.786147003,1.4,1.4,5
1318,NZD_CHF,2023-10-23 00:00:00,2023-10-23 04:00:00,2023-12-18 04:00:00,time_exit,240,5.850831723,1.7,1.7,5
1319,USD_CHF,2023-10-23 00:00:00,2023-10-23 04:00:00,2023-11-14 20:00:00,stoploss,101,-1.00845641,0.9,0.9,5
1320,NZD_JPY,2023-10-25 00:00:00,2023-10-25 04:00:00,2023-10-25 12:00:00,stoploss,3,-1.011656847,1,1.4,5
1321,NZD_USD,2023-10-25 00:00:00,2023-10-25 04:00:00,2023-10-25 16:00:00,stoploss,4,-1.012615321,1.1,1.1,5
1322,EUR_CHF,2023-10-25 16:00:00,2023-10-25 20:00:00,2023-12-04 16:00:00,stoploss,168,-1.012504472,1,1,5
1323,GBP_CHF,2023-10-25 16:00:00,2023-10-25 20:00:00,2023-12-20 20:00:00,time_exit,240,0.822372383,1.9,1.9,5
1324,USD_JPY,2023-10-26 04:00:00,2023-10-26 08:00:00,2023-10-26 08:00:00,stoploss,1,-1.007504251,0.6,0.6,5
1325,GBP_USD,2023-10-30 08:00:00,2023-10-30 12:00:00,2023-12-26 08:00:00,time_exit,240,9.418232335,0.9,0.9,5
1326,NZD_JPY,2023-10-30 08:00:00,2023-10-30 12:00:00,2023-12-26 00:00:00,time_exit,240,3.979501277,1,1,5
1327,GBP_AUD,2023-10-30 16:00:00,2023-10-30 20:00:00,2023-11-02 00:00:00,stoploss,14,-1.018812118,4,4,5
1328,CAD_JPY,2023-10-31 00:00:00,2023-10-31 04:00:00,2023-11-21 08:00:00,stoploss,92,-1.009071421,1.2,1.2,5
1329,USD_JPY,2023-11-06 00:00:00,2023-11-06 04:00:00,2023-11-20 04:00:00,stoploss,61,-1.003740449,0.6,0.6,5
1330,EUR_AUD,2023-11-07 00:00:00,2023-11-07 04:00:00,2023-11-30 16:00:00,stoploss,106,-1.013539039,2.4,2.4,5
1331,GBP_AUD,2023-11-08 16:00:00,2023-11-08 20:00:00,2023-11-15 16:00:00,stoploss,30,-1.017541356,4,4,5
1332,AUD_USD,2023-11-13 08:00:00,2023-11-13 12:00:00,2024-01-10 08:00:00,time_exit,240,7.88898985,1,1,5
1333,NZD_USD,2023-11-15 04:00:00,2023-11-15 08:00:00,2023-11-16 04:00:00,stoploss,6,-1.011470084,1.1,1.1,5
1334,CAD_CHF,2023-11-16 08:00:00,2023-11-16 12:00:00,2023-11-16 16:00:00,stoploss,2,-1.026744069,1.5,1.5,5
1335,GBP_AUD,2023-11-16 16:00:00,2023-11-16 20:00:00,2023-11-20 04:00:00,stoploss,9,-1.016635006,4,4,5
1336,USD_JPY,2023-11-22 04:00:00,2023-11-22 08:00:00,2023-11-28 16:00:00,stoploss,27,-1.002816143,0.6,0.6,5
1337,CAD_CHF,2023-11-22 08:00:00,2023-11-22 12:00:00,2023-11-30 00:00:00,stoploss,34,-1.027788748,1.5,1.5,5
1338,NZD_USD,2023-11-23 00:00:00,2023-11-23 04:00:00,2024-01-19 16:00:00,time_exit,240,1.332881344,1.1,1.1,5
1339,NZD_CAD,2023-11-29 00:00:00,2023-11-29 04:00:00,2023-11-30 16:00:00,stoploss,10,-1.019600307,2.3,2.3,5
1340,USD_JPY,2023-11-30 08:00:00,2023-11-30 12:00:00,2023-12-04 00:00:00,stoploss,10,-1.002975169,0.6,0.6,5
1341,GBP_JPY,2023-11-30 16:00:00,2023-11-30 20:00:00,2023-12-04 00:00:00,stoploss,8,-1.011325671,2.4,2.4,5
1342,GBP_CAD,2023-12-04 08:00:00,2023-12-04 12:00:00,2023-12-04 16:00:00,stoploss,2,-1.031723257,5.2,5.2,5
1343,EUR_CAD,2023-12-05 00:00:00,2023-12-05 04:00:00,2023-12-08 12:00:00,stoploss,21,-1.023667934,3.7,3.7,5
1344,EUR_USD,2023-12-05 00:00:00,2023-12-05 04:00:00,2023-12-05 16:00:00,stoploss,4,-1.006191492,0.7,0.7,5
1345,EUR_AUD,2023-12-05 12:00:00,2023-12-05 16:00:00,2023-12-06 00:00:00,stoploss,3,-1.010845994,2.4,2.4,5
1346,GBP_AUD,2023-12-05 12:00:00,2023-12-05 16:00:00,2023-12-06 00:00:00,stoploss,3,-1.018148767,4,4,5
1347,USD_CHF,2023-12-05 16:00:00,2023-12-05 20:00:00,2023-12-13 20:00:00,stoploss,37,-1.008160658,0.9,0.9,5
1348,USD_CAD,2023-12-05 20:00:00,2023-12-06 00:00:00,2023-12-13 20:00:00,stoploss,36,-1.011036195,1.3,1.3,5
1349,CHF_JPY,2023-12-06 00:00:00,2023-12-06 04:00:00,2023-12-07 04:00:00,stoploss,7,-1.011066062,2.2,2.2,5
1350,NZD_CAD,2023-12-06 00:00:00,2023-12-06 04:00:00,2023-12-08 16:00:00,stoploss,16,-1.019544634,2.3,2.3,5
1351,CAD_CHF,2023-12-08 00:00:00,2023-12-08 04:00:00,2023-12-27 16:00:00,stoploss,77,-1.021204683,1.5,1.5,5
1352,EUR_GBP,2023-12-08 08:00:00,2023-12-08 12:00:00,2023-12-11 12:00:00,stoploss,7,-1.014950937,0.8,0.8,5
1353,USD_JPY,2023-12-08 08:00:00,2023-12-08 12:00:00,2023-12-14 00:00:00,stoploss,22,-1.001725968,0.6,0.6,5
1354,GBP_NZD,2023-12-08 12:00:00,2023-12-08 16:00:00,2023-12-13 20:00:00,stoploss,20,-1.020252161,4.8,4.8,5
1355,CAD_JPY,2023-12-08 20:00:00,2023-12-11 00:00:00,2023-12-14 00:00:00,stoploss,19,-1.004934364,1.2,1.2,5
1356,EUR_JPY,2023-12-08 20:00:00,2023-12-11 00:00:00,2023-12-14 04:00:00,stoploss,20,-1.002952828,1.4,1,5
1357,EUR_AUD,2023-12-11 00:00:00,2023-12-11 04:00:00,2023-12-13 20:00:00,stoploss,17,-1.011663605,2.4,2.4,5
1358,EUR_NZD,2023-12-11 00:00:00,2023-12-11 04:00:00,2023-12-12 04:00:00,stoploss,7,-1.016571526,3.8,3.8,5
1359,EUR_USD,2023-12-11 00:00:00,2023-12-11 04:00:00,2024-02-07 00:00:00,time_exit,240,-0.2625708607,0.7,0.7,5
1360,GBP_AUD,2023-12-11 00:00:00,2023-12-11 04:00:00,2023-12-13 16:00:00,stoploss,16,-1.017971942,4,4,5
1361,AUD_JPY,2023-12-11 08:00:00,2023-12-11 12:00:00,2023-12-14 00:00:00,stoploss,16,-1.004662529,0.9,0.9,5
1362,CHF_JPY,2023-12-11 08:00:00,2023-12-11 12:00:00,2023-12-13 20:00:00,stoploss,15,-1.006186486,2.2,2.2,5
1363,GBP_JPY,2023-12-11 08:00:00,2023-12-11 12:00:00,2023-12-13 16:00:00,stoploss,14,-1.006186756,2.4,2.4,5
1364,EUR_CHF,2023-12-13 08:00:00,2023-12-13 12:00:00,2023-12-21 16:00:00,stoploss,38,-1.013791119,1,1,5
1365,AUD_NZD,2023-12-14 08:00:00,2023-12-14 12:00:00,2024-01-05 12:00:00,stoploss,88,-1.018540584,2.1,2.1,5
1366,CAD_JPY,2023-12-14 12:00:00,2023-12-14 16:00:00,2024-02-12 12:00:00,time_exit,240,4.719102738,1.2,1.2,5
1367,EUR_JPY,2023-12-14 12:00:00,2023-12-14 16:00:00,2024-02-12 12:00:00,time_exit,240,3.61188145,1.4,1.4,5
1368,EUR_NZD,2023-12-15 00:00:00,2023-12-15 04:00:00,2023-12-15 16:00:00,stoploss,4,-1.012959548,3.8,3.8,5
1369,GBP_JPY,2023-12-15 00:00:00,2023-12-15 04:00:00,2023-12-15 16:00:00,stoploss,4,-1.006912488,2.4,2.4,5
1370,GBP_NZD,2023-12-15 00:00:00,2023-12-15 04:00:00,2023-12-15 16:00:00,stoploss,4,-1.015297595,4.8,4.8,5
1371,USD_JPY,2023-12-15 00:00:00,2023-12-15 04:00:00,2023-12-28 08:00:00,stoploss,51,-1.001887945,0.6,0.6,5
1372,USD_CHF,2023-12-15 20:00:00,2023-12-18 00:00:00,2023-12-19 16:00:00,stoploss,11,-1.006799442,0.9,0.9,5
1373,NZD_CAD,2023-12-18 00:00:00,2023-12-18 04:00:00,2024-01-17 12:00:00,stoploss,126,-1.015319409,2.3,2.3,5
1374,AUD_JPY,2023-12-18 08:00:00,2023-12-18 12:00:00,2024-02-14 08:00:00,time_exit,240,1.802298386,0.9,0.9,5
1375,CHF_JPY,2023-12-18 08:00:00,2023-12-18 12:00:00,2024-02-14 12:00:00,time_exit,240,4.127609062,2.2,2.2,5
1376,EUR_GBP,2023-12-18 08:00:00,2023-12-18 12:00:00,2024-01-15 00:00:00,stoploss,109,-1.01064066,0.8,0.8,5
1377,AUD_CAD,2023-12-19 00:00:00,2023-12-19 04:00:00,2024-01-05 12:00:00,stoploss,69,-1.0153237,1.9,1.9,5
1378,AUD_CHF,2023-12-19 00:00:00,2023-12-19 04:00:00,2023-12-21 00:00:00,stoploss,12,-1.015442029,1.4,1.4,5
1379,EUR_NZD,2023-12-21 04:00:00,2023-12-21 08:00:00,2023-12-29 04:00:00,stoploss,32,-1.017023841,3.8,3.8,5
1380,EUR_AUD,2023-12-26 08:00:00,2023-12-26 12:00:00,2024-02-21 12:00:00,time_exit,240,3.398044753,2.4,2.4,5
1381,EUR_CHF,2023-12-26 08:00:00,2023-12-26 12:00:00,2023-12-27 16:00:00,stoploss,8,-1.011995996,1,1,5
1382,GBP_AUD,2023-12-26 08:00:00,2023-12-26 12:00:00,2024-02-21 12:00:00,time_exit,240,5.26550632,4,4,5
1383,GBP_CHF,2023-12-26 08:00:00,2023-12-26 12:00:00,2023-12-27 16:00:00,stoploss,8,-1.015209532,1.9,1.9,5
1384,GBP_JPY,2023-12-26 08:00:00,2023-12-26 12:00:00,2023-12-28 16:00:00,stoploss,14,-1.009636664,2.4,2.4,5
1385,USD_CHF,2023-12-26 08:00:00,2023-12-26 12:00:00,2023-12-27 08:00:00,stoploss,6,-1.008628921,0.9,0.9,5
1386,NZD_JPY,2023-12-26 16:00:00,2023-12-26 20:00:00,2023-12-28 08:00:00,stoploss,10,-1.011405088,1.4,1.4,5
1387,AUD_CHF,2023-12-27 00:00:00,2023-12-27 04:00:00,2023-12-27 16:00:00,stoploss,4,-1.019673722,1.4,1.4,5
1388,GBP_USD,2023-12-27 04:00:00,2023-12-27 08:00:00,2024-01-02 12:00:00,stoploss,20,-1.007881501,0.9,0.9,5
1389,EUR_CAD,2023-12-29 00:00:00,2023-12-29 04:00:00,2023-12-29 16:00:00,stoploss,4,-1.023409397,1.8,3.7,5
1390,USD_CAD,2023-12-29 08:00:00,2023-12-29 12:00:00,2023-12-29 16:00:00,stoploss,2,-1.01445283,1.3,1.3,5
1391,CAD_CHF,2024-01-02 00:00:00,2024-01-02 04:00:00,2024-02-27 04:00:00,time_exit,240,2.452768663,1.5,1.5,5
1392,EUR_CHF,2024-01-02 00:00:00,2024-01-02 04:00:00,2024-02-27 04:00:00,time_exit,240,3.970736401,1,1,5
1393,EUR_NZD,2024-01-02 00:00:00,2024-01-02 04:00:00,2024-02-27 04:00:00,time_exit,240,0.9149788558,3.8,3.8,5
1394,GBP_JPY,2024-01-02 00:00:00,2024-01-02 04:00:00,2024-02-27 04:00:00,time_exit,240,8.372436941,2.4,2,5
1395,USD_CHF,2024-01-02 00:00:00,2024-01-02 04:00:00,2024-02-27 04:00:00,time_exit,240,4.955176212,0.9,0.9,5
1396,USD_JPY,2024-01-02 00:00:00,2024-01-02 04:00:00,2024-02-27 04:00:00,time_exit,240,8.456632092,0.6,0.6,5
1397,EUR_CAD,2024-01-04 08:00:00,2024-01-04 12:00:00,2024-01-29 08:00:00,stoploss,102,-1.026026279,3.7,3.7,5
1398,GBP_CHF,2024-01-04 08:00:00,2024-01-04 12:00:00,2024-02-29 12:00:00,time_exit,240,3.855554262,1.9,1.9,5
1399,GBP_CAD,2024-01-05 00:00:00,2024-01-05 04:00:00,2024-03-01 04:00:00,time_exit,240,2.227675233,5.2,5.2,5
1400,GBP_USD,2024-01-05 00:00:00,2024-01-05 04:00:00,2024-01-05 12:00:00,stoploss,3,-1.006449816,0.9,0.9,5
1401,NZD_JPY,2024-01-05 00:00:00,2024-01-05 04:00:00,2024-02-01 08:00:00,stoploss,116,-1.01016278,1.4,1.4,5
1402,NZD_CHF,2024-01-05 08:00:00,2024-01-05 12:00:00,2024-01-25 00:00:00,stoploss,82,-1.020028911,1.7,1.7,5
1403,USD_CAD,2024-01-08 04:00:00,2024-01-08 08:00:00,2024-03-04 08:00:00,time_exit,240,3.241042056,1.3,1.3,5
1404,AUD_CAD,2024-01-09 00:00:00,2024-01-09 04:00:00,2024-01-11 16:00:00,stoploss,16,-1.017196635,1.9,1.9,5
1405,AUD_NZD,2024-01-10 20:00:00,2024-01-11 00:00:00,2024-01-11 16:00:00,stoploss,5,-1.028436507,2.1,2.1,5
1406,AUD_CHF,2024-01-12 00:00:00,2024-01-12 04:00:00,2024-01-15 00:00:00,stoploss,6,-1.018955378,1.4,1.4,5
1407,GBP_NZD,2024-01-17 08:00:00,2024-01-17 12:00:00,2024-02-09 00:00:00,stoploss,100,-1.020132163,4.8,4.8,5
1408,AUD_CHF,2024-01-18 00:00:00,2024-01-18 04:00:00,2024-02-01 08:00:00,stoploss,62,-1.01887193,1.4,1.4,5
1409,EUR_GBP,2024-01-18 00:00:00,2024-01-18 04:00:00,2024-01-18 20:00:00,stoploss,5,-1.012931337,0.8,0.8,5
