trade_id,pair,entry_time,n_bars,terminal_peak_poolR,prepeak_maxdip_poolR,fulllife_mae_poolR,t_to_peak,t_to_mae,close_N0_poolR,mfe_N0_poolR,mae_N0_poolR,close_N1_poolR,mfe_N1_poolR,mae_N1_poolR,close_N2_poolR,mfe_N2_poolR,mae_N2_poolR,close_N3_poolR,mfe_N3_poolR,mae_N3_poolR,close_N5_poolR,mfe_N5_poolR,mae_N5_poolR,close_N8_poolR,mfe_N8_poolR,mae_N8_poolR,realized_honest_sl2.5,realized_replay_sl2.5,realized_honest_sl3.0,realized_replay_sl3.0,realized_honest_sl3.5,realized_replay_sl3.5,realized_honest_sl4.0,realized_replay_sl4.0,realized_depR,realized_replay_depR,terminal_peak_atr,terminal_peak_depR,prepeak_maxdip_atr,prepeak_maxdip_depR,fulllife_mae_atr,fulllife_mae_depR,close_N0_depR,close_N0_atr,mfe_N0_depR,mfe_N0_atr,mae_N0_depR,mae_N0_atr,close_N1_depR,close_N1_atr,mfe_N1_depR,mfe_N1_atr,mae_N1_depR,mae_N1_atr,close_N2_depR,close_N2_atr,mfe_N2_depR,mfe_N2_atr,mae_N2_depR,mae_N2_atr,close_N3_depR,close_N3_atr,mfe_N3_depR,mfe_N3_atr,mae_N3_depR,mae_N3_atr,close_N5_depR,close_N5_atr,mfe_N5_depR,mfe_N5_atr,mae_N5_depR,mae_N5_atr,close_N8_depR,close_N8_atr,mfe_N8_depR,mfe_N8_atr,mae_N8_depR,mae_N8_atr,realized_atr,realized_bucket,peak_atr_bucket
1797,CHFJPY,2019-03-08 00:00:00+00:00,241,3.274605323951764,-1.166911473747007,-2.756215034883188,158,233,-0.5685226832789093,0.0,-0.6399880111957797,-1.097579439200769,0.0,-1.166911473747007,-0.7765187869175627,0.0,-1.166911473747007,-0.3189273589125737,0.0,-1.166911473747007,-0.34559352604573745,0.0,-1.166911473747007,-0.1653302362255792,0.0,-1.166911473747007,1.1681474836884016,1.1681474836884016,1.0567895697403347,1.0567895697403347,0.802622902436863,0.802622902436863,0.7647950396322551,0.7647950396322551,0.802622902436863,0.802622902436863,6.549210647903528,1.8712030422581507,-2.333822947494014,-0.6668065564268612,-5.512430069766376,-1.5749800199332502,-0.3248701047308053,-1.1370453665578186,0.0,0.0,-0.365707434969017,-1.2799760223915595,-0.6271882509718679,-2.195158878401538,0.0,0.0,-0.6668065564268612,-2.333822947494014,-0.44372502109575007,-1.5530375738351254,0.0,0.0,-0.6668065564268612,-2.333822947494014,-0.18224420509289924,-0.6378547178251474,0.0,0.0,-0.6668065564268612,-2.333822947494014,-0.19748201488327854,-0.6911870520914749,0.0,0.0,-0.6668065564268612,-2.333822947494014,-0.09447442070033098,-0.3306604724511584,0.0,0.0,-0.6668065564268612,-2.333822947494014,2.8091801585290206,0-1,0.5-1R
1798,EURCHF,2019-03-11 08:00:00+00:00,241,4.455427141440575,-6.002751184206306,-6.002751184206306,192,89,0.15656454254033286,0.20486636949428894,-0.3497718503560832,0.20486636949421497,0.4930117509780757,-0.3497718503560832,0.9527118971604115,0.9577086378797428,-0.3497718503560832,1.0593090325069865,1.3757692780672557,-0.3497718503560832,1.2125424145677157,1.4124120433426732,-0.3497718503560832,1.1059452792211406,1.4124120433426732,-0.3497718503560832,0.5592946565365592,0.5592946565365592,-1.0,1.3366764737882684,-1.0,1.2171512632470871,-1.0,0.9601165412422308,-1.0,1.2171512632470871,8.91085428288115,2.545958366537471,-12.005502368412612,-3.4301435338321746,-12.005502368412612,-3.4301435338321746,0.0894654528801902,0.3131290850806657,0.11706649685387939,0.40973273898857787,-0.1998696287749047,-0.6995437007121664,0.11706649685383712,0.40973273898842993,0.28172100055890037,0.9860235019561514,-0.1998696287749047,-0.6995437007121664,0.5444067983773779,1.905423794320823,0.5472620787884245,1.9154172757594856,-0.1998696287749047,-0.6995437007121664,0.6053194471468494,2.118618065013973,0.7861538731812889,2.7515385561345114,-0.1998696287749047,-0.6995437007121664,0.6928813797529804,2.4250848291354314,0.8070925961958132,2.8248240866853465,-0.1998696287749047,-0.6995437007121664,0.6319687309835089,2.211890558442281,0.8070925961958132,2.8248240866853465,-0.1998696287749047,-0.6995437007121664,-3.5,<0,0.5-1R
1799,NZDJPY,2019-03-11 16:00:00+00:00,241,1.663723201494157,-0.13985764215713284,-4.4832144180367965,45,202,0.13305900677448984,0.19910289334867304,-0.13985764215713284,0.3039961249665227,0.4224866273496583,-0.13985764215713284,0.5720566057676939,0.6293593897070702,-0.13985764215713284,0.5079551864456747,0.6313018569592341,-0.13985764215713284,1.0110542047608981,1.0363062790392785,-0.13985764215713284,0.3525578062710919,1.1159474363787476,-0.13985764215713284,0.41064650639960587,0.41064650639960587,0.4255387553330049,0.4255387553330049,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.327446402988314,0.9506989722823753,-0.2797152843142657,-0.07991865266121877,-8.966428836073593,-2.561836810306741,0.07603371815685134,0.2661180135489797,0.11377308191352745,0.3982057866973461,-0.07991865266121877,-0.2797152843142657,0.17371207140944153,0.6079922499330453,0.24142092991409045,0.8449732546993166,-0.07991865266121877,-0.2797152843142657,0.3268894890101108,1.1441132115353878,0.35963393697546864,1.2587187794141403,-0.07991865266121877,-0.2797152843142657,0.29026010654038553,1.0159103728913494,0.36074391826241947,1.2626037139184683,-0.07991865266121877,-0.2797152843142657,0.5777452598633703,2.0221084095217963,0.5921750165938734,2.072612558078557,-0.07991865266121877,-0.2797152843142657,0.20146160358348109,0.7051156125421838,0.6376842493592844,2.231894872757495,-0.07991865266121877,-0.2797152843142657,-3.5,<0,<0.5R
1800,EURNZD,2019-03-12 00:00:00+00:00,241,5.73774113287557,-2.1883120293458904,-2.1883120293458904,195,68,-0.20221635072584132,0.16792234972553985,-0.2666654215712101,-0.10347327888019732,0.16792234972553985,-0.4067978049689068,-0.2719869044850301,0.16792234972553985,-0.4067978049689068,-0.5723550511772225,0.16792234972553985,-0.8390204727484063,-0.06917927787989585,0.16792234972553985,-0.8390204727484063,0.477159634607441,0.5983711898670556,-0.8390204727484063,0.706710047408625,0.706710047408625,0.5486817140636207,0.5486817140636207,0.5417271834831034,0.5417271834831034,-1.0,1.4185470785163021,0.5417271834831034,0.5417271834831034,11.47548226575114,3.2787092187860396,-4.376624058691781,-1.2504640167690801,-4.376624058691781,-1.2504640167690801,-0.11555220041476646,-0.40443270145168264,0.0959556284145942,0.3358446994510797,-0.15238024089783433,-0.5333308431424202,-0.059127587931541326,-0.20694655776039464,0.0959556284145942,0.3358446994510797,-0.232455888553661,-0.8135956099378135,-0.15542108827716006,-0.5439738089700602,0.0959556284145942,0.3358446994510797,-0.232455888553661,-0.8135956099378135,-0.32706002924412714,-1.144710102354445,0.0959556284145942,0.3358446994510797,-0.47944027014194646,-1.6780409454968126,-0.039531015931369054,-0.1383585557597917,0.0959556284145942,0.3358446994510797,-0.47944027014194646,-1.6780409454968126,0.2726626483471091,0.954319269214882,0.3419263942097461,1.1967423797341112,-0.47944027014194646,-1.6780409454968126,1.8960451421908622,0-1,0.5-1R
1801,AUDUSD,2019-03-12 08:00:00+00:00,241,3.8313025359179034,-0.9171513398645987,-3.1747546379928346,159,240,-0.2390064716130663,0.20301152106894965,-0.2994779885272283,0.24332586567839098,0.5399242581620375,-0.2994779885272283,0.31099637270133157,0.5399242581620375,-0.2994779885272283,-0.30235758457074613,0.5399242581620375,-0.532725268053227,-0.5572018344232403,0.5399242581620375,-0.6939826464909284,0.6507887058380012,0.6983020405562531,-0.6939826464909284,0.5172775762611836,0.5172775762611836,0.8604294381152939,0.8604294381152939,0.7731502532720758,0.7731502532720758,0.6043853565780006,0.6043853565780006,0.7731502532720758,0.7731502532720758,7.662605071835807,2.1893157348102306,-1.8343026797291975,-0.5240864799226278,-6.349509275985669,-1.8141455074244768,-0.13657512663603788,-0.4780129432261326,0.11600658346797123,0.4060230421378993,-0.17113027915841617,-0.5989559770544566,0.1390433518162234,0.48665173135678197,0.30852814752116425,1.079848516324075,-0.17113027915841617,-0.5989559770544566,0.17771221297218945,0.6219927454026631,0.30852814752116425,1.079848516324075,-0.17113027915841617,-0.5989559770544566,-0.17277576261185493,-0.6047151691414923,0.30852814752116425,1.079848516324075,-0.30441443888755826,-1.065450536106454,-0.3184010482418516,-1.1144036688464807,0.30852814752116425,1.079848516324075,-0.3965615122805305,-1.387965292981857,0.3718792604788578,1.3015774116760024,0.399029737460716,1.3966040811125062,-0.3965615122805305,-1.387965292981857,2.7060258864522653,0-1,0.5-1R
1802,USDCAD,2019-03-19 20:00:00+00:00,241,3.8422910241976735,-1.0186496117414268,-1.0186496117414268,159,5,0.22308887424567125,0.29038427846025644,-0.014749677636049357,0.34385185989101213,0.4931923459563138,-0.014749677636049357,0.5217698463761927,0.6010493636701268,-0.014749677636049357,0.33555516622074716,0.6010493636701268,-0.014749677636049357,-0.40930355440111676,0.6379235577602707,-1.0186496117414268,-0.13920008269047424,0.6379235577602707,-1.0186496117414268,0.8510423277386052,0.8510423277386052,0.7925352731155042,0.7925352731155042,0.700174196489598,0.700174196489598,0.6265245784719706,0.6265245784719706,0.700174196489598,0.700174196489598,7.684582048395347,2.195594870970099,-2.0372992234828535,-0.5820854924236724,-2.0372992234828535,-0.5820854924236724,0.12747935671181213,0.4461777484913425,0.16593387340586083,0.5807685569205129,-0.008428387220599631,-0.029499355272098713,0.19648677708057835,0.6877037197820243,0.28182419768932215,0.9863846919126276,-0.008428387220599631,-0.029499355272098713,0.29815419792925296,1.0435396927523855,0.34345677924007245,1.2020987273402537,-0.008428387220599631,-0.029499355272098713,0.19174580926899837,0.6711103324414943,0.34345677924007245,1.2020987273402537,-0.008428387220599631,-0.029499355272098713,-0.23388774537206672,-0.8186071088022335,0.3645277472915832,1.2758471155205413,-0.5820854924236724,-2.0372992234828535,-0.0795429043945567,-0.27840016538094847,0.3645277472915832,1.2758471155205413,-0.5820854924236724,-2.0372992234828535,2.4506096877135928,0-1,0.5-1R
1803,AUDCHF,2019-03-20 08:00:00+00:00,241,5.627063375736047,-2.0182542700097477,-3.47334558383276,128,239,-0.12785321167481786,0.042617737224916755,-0.2663608576559071,-0.6316557481554012,0.042617737224916755,-0.6575308028991164,-0.9604211496049763,0.11567671532482232,-0.9984727006986531,-0.6149130656741658,0.11567671532482232,-1.1522009671171862,0.09741197079986283,0.3698610766307001,-1.1522009671171862,-0.8584429926738397,0.3698610766307001,-1.4413927554292927,-1.0,1.1636190510740871,-1.0,1.4528108393861867,-1.0,1.31669500518816,-1.0,1.21460812953964,-1.0,1.31669500518816,11.254126751472095,3.215464786134884,-4.036508540019495,-1.1532881542912843,-6.94669116766552,-1.9847689050472914,-0.07305897809989592,-0.2557064233496357,0.02435299269995243,0.08523547444983351,-0.15220620437480406,-0.5327217153118142,-0.3609461418030864,-1.2633114963108023,0.02435299269995243,0.08523547444983351,-0.3757318873709236,-1.3150616057982327,-0.5488120854885579,-1.9208422992099525,0.06610098018561275,0.23135343064964464,-0.5705558289706589,-1.9969454013973063,-0.3513788946709519,-1.2298261313483316,0.06610098018561275,0.23135343064964464,-0.6584005526383921,-2.3044019342343725,0.05566398331420733,0.19482394159972566,0.21134918664611435,0.7397221532614002,-0.6584005526383921,-2.3044019342343725,-0.4905388529564798,-1.7168859853476794,0.21134918664611435,0.7397221532614002,-0.8236530031024529,-2.8827855108585854,-3.5,<0,0.5-1R
1804,NZDCHF,2019-03-20 08:00:00+00:00,241,1.2388679485919898,-1.3972696378466856,-8.171859779339535,26,239,-0.03668249645896311,0.07669976532334709,-0.2267645235645834,-0.4418573437104344,0.08003453772869391,-0.6085959639785529,-0.6519480052482467,0.235101454578043,-0.8470321909619057,0.42018132307558753,0.5702460813168979,-1.3972696378466856,0.8520343495700184,0.9837578595817917,-1.3972696378466856,-0.6152655087892835,1.0187729698381,-1.3972696378466856,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.4777358971839796,0.7079245420525656,-2.794539275693371,-0.7984397930552488,-16.34371955867907,-4.669634159622591,-0.02096142654797892,-0.07336499291792623,0.0438284373276269,0.15339953064669418,-0.1295797277511905,-0.4535290471291668,-0.25248991069167676,-0.8837146874208688,0.045734021559253664,0.16006907545738783,-0.34776912227345874,-1.2171919279571057,-0.37254171728471236,-1.3038960104964934,0.13434368833031027,0.470202909156086,-0.4840183948353747,-1.6940643819238115,0.24010361318605,0.8403626461511751,0.3258549036096559,1.1404921626337958,-0.7984397930552488,-2.794539275693371,0.48687677118286765,1.704068699140037,0.5621473483324524,1.9675157191635835,-0.7984397930552488,-2.794539275693371,-0.3515802907367334,-1.230531017578567,0.5821559827646285,2.0375459396762,-0.7984397930552488,-2.794539275693371,-3.5,<0,<0.5R
1805,USDJPY,2019-03-21 16:00:00+00:00,241,3.0079201293651954,-2.2190211807073883,-3.5597607732538843,150,229,-0.08161023606805094,0.12338690453146257,-0.15156186698352317,-0.06995163091547223,0.12338690453146257,-0.19625318673506567,-0.1457325644072338,0.12338690453146257,-0.38570552046445583,-0.1719644260005497,0.12338690453146257,-0.38570552046445583,-2.111179083046049,0.12338690453146257,-2.1568419532270053,-1.4718989005129925,0.12338690453146257,-2.1568419532270053,-1.0,0.7106321330899035,-1.0,0.5553783744747443,-1.0,0.8311599035006114,-1.0,0.730014564156076,-1.0,0.8311599035006114,6.015840258730391,1.7188115024943973,-4.438042361414777,-1.2680121032613647,-7.119521546507769,-2.0341490132879336,-0.04663442061031482,-0.16322047213610189,0.07050680258940718,0.24677380906292515,-0.08660678113344181,-0.30312373396704634,-0.039972360523126985,-0.13990326183094445,0.07050680258940718,0.24677380906292515,-0.11214467813432323,-0.39250637347013134,-0.08327575108984789,-0.2914651288144676,0.07050680258940718,0.24677380906292515,-0.2204031545511176,-0.7714110409289117,-0.09826538628602839,-0.3439288520010994,0.07050680258940718,0.24677380906292515,-0.2204031545511176,-0.7714110409289117,-1.2063880474548851,-4.222358166092098,0.07050680258940718,0.24677380906292515,-1.2324811161297173,-4.313683906454011,-0.8410850860074243,-2.943797801025985,0.07050680258940718,0.24677380906292515,-1.2324811161297173,-4.313683906454011,-3.5,<0,<0.5R
1806,GBPNZD,2019-03-21 20:00:00+00:00,241,5.684829951191632,-0.12374822360126207,-0.12374822360126207,206,0,0.16052245986010727,0.24457785702323015,-0.12374822360126207,0.14651322699959976,0.24457785702323015,-0.12374822360126207,0.0501997510835328,0.24457785702323015,-0.12374822360126207,0.44479314332148956,0.6091097704146791,-0.12374822360126207,0.8548550635096138,1.0162531004235094,-0.12374822360126207,0.7544555613425612,1.0606156711484929,-0.12374822360126207,1.0691250849586027,1.0691250849586027,0.8761089877692243,0.8761089877692243,0.6897917499437027,0.6897917499437027,0.66606778120074,0.66606778120074,0.6897917499437027,0.6897917499437027,11.369659902383264,3.2484742578237893,-0.24749644720252414,-0.07071327062929261,-0.24749644720252414,-0.07071327062929261,0.09172711992006129,0.32104491972021454,0.13975877544184578,0.4891557140464603,-0.07071327062929261,-0.24749644720252414,0.08372184399977128,0.2930264539991995,0.13975877544184578,0.4891557140464603,-0.07071327062929261,-0.24749644720252414,0.028685572047733025,0.1003995021670656,0.13975877544184578,0.4891557140464603,-0.07071327062929261,-0.24749644720252414,0.2541675104694226,0.8895862866429791,0.34806272595124516,1.2182195408293581,-0.07071327062929261,-0.24749644720252414,0.4884886077197793,1.7097101270192276,0.5807160573848624,2.0325062008470187,-0.07071327062929261,-0.24749644720252414,0.4311174636243207,1.5089111226851224,0.6060660977991388,2.1212313422969857,-0.07071327062929261,-0.24749644720252414,2.4142711248029594,0-1,0.5-1R
1807,EURAUD,2019-03-22 20:00:00+00:00,241,3.444357814242033,-3.310308414204337,-3.310308414204337,237,107,-0.013642195579037973,0.02550497434345776,-0.1589612354428774,-0.11744150976751354,0.053975643378007296,-0.1892113212920715,-0.046264837181126534,0.240221269978987,-0.1892113212920715,-0.05041680974866555,0.240221269978987,-0.1892113212920715,-0.5504329346679138,0.240221269978987,-0.5812761594553314,-0.7870953710175853,0.240221269978987,-0.9163996595494923,-1.0,0.059179141115100586,-1.0,0.13264928426258388,-1.0,0.1851279579393576,-1.0,0.2244869631969379,-1.0,0.1851279579393576,6.888715628484066,1.9682044652811617,-6.620616828408674,-1.891604808116764,-6.620616828408674,-1.891604808116764,-0.007795540330878842,-0.027284391158075946,0.014574271053404433,0.05100994868691552,-0.09083499168164423,-0.3179224708857548,-0.06710943415286487,-0.23488301953502708,0.03084322478743274,0.10795128675601459,-0.10812075502404085,-0.378422642584143,-0.02643704981778659,-0.09252967436225307,0.1372692971308497,0.480442539957974,-0.10812075502404085,-0.378422642584143,-0.02880960557066603,-0.1008336194973311,0.1372692971308497,0.480442539957974,-0.10812075502404085,-0.378422642584143,-0.3145331055245221,-1.1008658693358275,0.1372692971308497,0.480442539957974,-0.3321578054030465,-1.1625523189106628,-0.44976878343862015,-1.5741907420351706,0.1372692971308497,0.480442539957974,-0.5236569483139956,-1.8327993190989846,-3.5,<0,0.5-1R
1808,AUDCHF,2019-03-26 08:00:00+00:00,241,5.669710843282616,-1.5778139915672549,-4.431275710278921,103,238,-0.08931022593775792,0.07293668451582572,-0.3899879865949291,0.3855224752980115,0.6251715815643716,-0.3899879865949291,0.4331545957981689,0.6251715815643716,-0.3899879865949291,0.27686170040704294,0.6251715815643716,-0.3899879865949291,-0.43166609203256273,0.6251715815643716,-0.5522348970485458,-0.9020332819714806,0.6251715815643716,-1.5778139915672549,-1.0,1.215672610514641,-1.0,1.4873741645342005,1.3463207124578862,1.3463207124578862,1.2405306234006503,1.2405306234006503,1.3463207124578862,1.3463207124578862,11.339421686565233,3.2398347675900663,-3.1556279831345098,-0.9016079951812884,-8.862551420557843,-2.532157548730812,-0.05103441482157595,-0.17862045187551584,0.041678105437614694,0.14587336903165143,-0.2228502780542452,-0.7799759731898582,0.2202985573131494,0.771044950596023,0.3572409037510694,1.2503431631287432,-0.2228502780542452,-0.7799759731898582,0.24751691188466793,0.8663091915963378,0.3572409037510694,1.2503431631287432,-0.2228502780542452,-0.7799759731898582,0.15820668594688167,0.5537234008140859,0.3572409037510694,1.2503431631287432,-0.2228502780542452,-0.7799759731898582,-0.24666633830432155,-0.8633321840651255,0.3572409037510694,1.2503431631287432,-0.31556279831345474,-1.1044697940970916,-0.5154475896979889,-1.8040665639429612,0.3572409037510694,1.2503431631287432,-0.9016079951812884,-3.1556279831345098,4.712122493602601,1-2,0.5-1R
1809,NZDCAD,2019-03-27 12:00:00+00:00,241,0.4879361743238957,-0.4254418859868285,-6.2245913601350455,4,240,-0.02083142944567719,0.19148890913532637,-0.20991671210650373,-0.1818744032373092,0.19148890913532637,-0.21312154740582498,-0.10415714722840375,0.19148890913532637,-0.2868327592905522,0.04406648536587202,0.19148890913532637,-0.4254418859868285,0.1129704443015995,0.4879361743238957,-0.4254418859868285,-0.24276627392469793,0.4879361743238957,-0.4254418859868285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9758723486477914,0.2788206710422261,-0.850883771973657,-0.24310964913533056,-12.449182720270091,-3.556909348648597,-0.011903673968958394,-0.04166285889135438,0.10942223379161506,0.38297781827065275,-0.11995240691800213,-0.41983342421300746,-0.10392823042131953,-0.3637488064746184,0.10942223379161506,0.38297781827065275,-0.12178374137475713,-0.42624309481164996,-0.05951836984480214,-0.2083142944568075,0.10942223379161506,0.38297781827065275,-0.16390443388031553,-0.5736655185811044,0.025180848780498297,0.08813297073174405,0.10942223379161506,0.38297781827065275,-0.24310964913533056,-0.850883771973657,0.064554539600914,0.225940888603199,0.2788206710422261,0.9758723486477914,-0.24310964913533056,-0.850883771973657,-0.13872358509982738,-0.48553254784939587,0.2788206710422261,0.9758723486477914,-0.24310964913533056,-0.850883771973657,-3.5,<0,<0.5R
1810,GBPJPY,2019-03-29 12:00:00+00:00,241,1.498900373132784,-0.9766008561583497,-4.51360877441648,18,240,-0.7031379141252881,0.16907655018173856,-0.9766008561583497,-0.6226427739300776,0.16907655018173856,-0.9766008561583497,-0.49326245726928825,0.16907655018173856,-0.9766008561583497,-0.523769747845545,0.16907655018173856,-0.9766008561583497,0.019848116760474592,0.16907655018173856,-0.9766008561583497,0.7630498221244896,0.8762575992027064,-0.9766008561583497,0.5666014584628929,0.5666014584628929,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.997800746265568,0.8565144989330193,-1.9532017123166994,-0.5580576320904855,-9.02721754883296,-2.579205013952274,-0.4017930937858789,-1.4062758282505763,0.09661517153242202,0.3381531003634771,-0.5580576320904855,-1.9532017123166994,-0.35579587081718717,-1.2452855478601552,0.09661517153242202,0.3381531003634771,-0.5580576320904855,-1.9532017123166994,-0.28186426129673614,-0.9865249145385765,0.09661517153242202,0.3381531003634771,-0.5580576320904855,-1.9532017123166994,-0.2992969987688828,-1.04753949569109,0.09661517153242202,0.3381531003634771,-0.5580576320904855,-1.9532017123166994,0.01134178100598548,0.039696233520949184,0.09661517153242202,0.3381531003634771,-0.5580576320904855,-1.9532017123166994,0.4360284697854226,1.5260996442489791,0.5007186281158322,1.7525151984054128,-0.5580576320904855,-1.9532017123166994,-3.5,<0,<0.5R
