trade_id,pair,final_r,mfe_r,mae_r,bars_held,exit_reason,time_to_peak_mfe
272,GBP_JPY,-1.001053964,3.10708595,-1.511384414,110,stoploss,50
275,CHF_JPY,-1.003033479,1.305912858,-1.129971056,51,stoploss,8
276,USD_JPY,-1.00146093,0.965674692,-1.085470947,25,stoploss,10
278,NZD_JPY,-1.004098806,1.036998034,-1.034265497,17,stoploss,9
280,NZD_JPY,1.277349469,2.473346832,-0.2076299992,120,time_exit,44
281,AUD_JPY,2.319786167,3.200244987,-0.3023189657,120,time_exit,56
282,USD_JPY,1.854160762,2.533719682,-0.6375552782,120,time_exit,45
293,USD_JPY,-1.001903979,1.989658193,-1.243298373,33,stoploss,12
294,CHF_JPY,-1.002852168,2.971958716,-1.480275023,113,stoploss,26
298,EUR_JPY,-1.004833817,0.9413857675,-1.270085291,59,stoploss,16
302,CHF_JPY,-1.002952483,1.222328005,-1.511671349,23,stoploss,9
303,GBP_AUD,1.022316813,3.470351127,-0.8767978431,120,time_exit,53
307,CHF_JPY,-1.001905367,3.197206333,-1.044141281,78,stoploss,29
308,EUR_CHF,-1.082058673,0.7633943171,-1.002110455,28,stoploss,11
315,EUR_CHF,-1.00276028,1.32493453,-1.137235471,40,stoploss,13
316,CHF_JPY,-1.007458493,1.195223423,-1.120638498,29,stoploss,15
317,EUR_JPY,-1.001880206,1.004029938,-2.267528288,25,stoploss,14
322,EUR_CHF,-1.006298884,2.188862289,-1.143247498,66,stoploss,16
339,EUR_JPY,-1.001042858,1.901130901,-1.302530168,106,stoploss,41
345,AUD_NZD,1.752944114,3.948901855,-0.1754681422,120,time_exit,39
352,USD_CHF,-1.001401553,1.226359154,-1.380530019,35,stoploss,8
354,EUR_JPY,-0.6033732933,1.441205011,-0.9235477011,120,time_exit,46
364,AUD_JPY,-1.001150184,1.048967758,-1.051268126,40,stoploss,9
366,AUD_NZD,-1.019018362,0.4545388599,-1.238095388,17,stoploss,5
368,CHF_JPY,-1.004466559,1.63178279,-1.012419979,38,stoploss,15
369,GBP_AUD,-1.003589985,2.979687831,-1.127255396,58,stoploss,22
371,AUD_NZD,-1.029227308,0.6471761094,-1.018780456,17,stoploss,7
381,GBP_JPY,1.381576724,2.607766322,-0.2568315705,120,time_exit,31
393,NZD_CHF,-1.023548322,4.987962773,-1.130319461,113,stoploss,47
397,EUR_CHF,-1.005689677,2.477854182,-1.265953055,119,stoploss,29
404,EUR_USD,2.555529835,4.302371447,-0.1895069848,120,time_exit,30
406,EUR_JPY,1.794663646,3.716801407,-0.3766931676,120,time_exit,25
430,EUR_AUD,-1.002002269,2.822197983,-1.014149187,81,stoploss,35
435,AUD_NZD,0.9934716096,2.147442723,-0.9772184953,120,time_exit,65
436,EUR_GBP,-1.002929806,2.815543298,-1.122115591,46,stoploss,23
443,CAD_CHF,-1.101556654,3.020770258,-1.430436274,83,stoploss,48
449,EUR_CAD,-1.00354636,1.480014115,-1.215219257,42,stoploss,23
451,AUD_CHF,1.051263505,3.624875576,-0.9570464927,120,time_exit,36
454,CAD_JPY,-1.00918817,4.895457212,-1.10993099,61,stoploss,19
455,EUR_USD,-1.001531257,2.218791554,-1.067286206,46,stoploss,17
457,EUR_JPY,-1.001462579,2.591689457,-1.111559812,37,stoploss,14
458,GBP_CHF,-1.001432603,3.060038972,-1.550075921,36,stoploss,13
459,GBP_JPY,-1.001086627,3.118619709,-1.060548026,37,stoploss,13
461,GBP_AUD,0.637950743,2.721071505,-0.935767548,120,time_exit,54
468,EUR_AUD,-0.5282225058,3.816428532,-0.9702216866,120,time_exit,45
471,EUR_GBP,-1.001809686,1.670339916,-1.152769801,114,stoploss,50
484,AUD_CHF,1.304316526,2.788126152,-0.8535894086,120,time_exit,31
487,EUR_GBP,-1.002671401,1.787167449,-1.300972418,72,stoploss,20
488,EUR_AUD,-1.00768062,1.393483996,-1.209149106,112,stoploss,41
498,EUR_CHF,-1.023739247,1.014852827,-1.080135757,48,stoploss,15
500,CHF_JPY,-1.001820095,1.070215933,-1.095697265,16,stoploss,7
511,EUR_AUD,-1.031577516,3.5401904,-1.031532188,72,stoploss,17
513,EUR_USD,-1.00129976,1.139889587,-1.142489107,57,stoploss,12
519,EUR_USD,-1.001886629,1.616840987,-1.141410499,54,stoploss,32
524,EUR_AUD,-1.001143201,0.8928403033,-1.297533603,23,stoploss,11
528,EUR_GBP,-1.003205285,1.702006251,-1.272498082,18,stoploss,5
529,EUR_AUD,-1.000909315,2.897987322,-1.166651313,105,stoploss,14
530,GBP_AUD,1.776959051,3.690787747,-0.1916175033,120,time_exit,42
532,EUR_CHF,-1.002096019,0.5512531033,-2.513127266,18,stoploss,7
534,EUR_CHF,-1.001806761,0.9449359883,-1.241244788,13,stoploss,4
540,EUR_JPY,0.6396563858,2.942585952,-0.2906771858,120,time_exit,46
541,EUR_USD,0.5430076022,2.716375468,-0.006687285742,120,time_exit,46
550,EUR_JPY,-1.001133218,2.174646045,-2.197310412,51,stoploss,14
551,EUR_CHF,-1.002016773,4.442950219,-1.558965283,47,stoploss,10
552,EUR_GBP,-1.002153839,0.9196892809,-1.169534612,30,stoploss,16
555,EUR_JPY,-1.000683389,2.765673762,-1.014832107,77,stoploss,30
556,EUR_CHF,-1.001052528,2.821827022,-1.005164046,65,stoploss,25
560,EUR_USD,-1.000775273,1.022584568,-1.261368531,41,stoploss,16
561,GBP_NZD,-1.004204922,0.4954799638,-1.489243173,24,stoploss,11
563,NZD_CAD,-1.003226397,1.566415819,-1.392190372,58,stoploss,27
564,NZD_JPY,-1.002651023,0.6322688895,-1.011365121,20,stoploss,9
568,EUR_JPY,-1.00083299,1.995010977,-1.072058091,55,stoploss,22
573,GBP_NZD,-1.007736592,2.331293048,-1.045299538,45,stoploss,19
574,GBP_USD,-1.001198805,2.813594351,-1.933671789,53,stoploss,22
586,AUD_CAD,3.816925404,6.440026911,-0.4065255491,120,time_exit,26
615,EUR_NZD,3.634606724,4.99752096,-0.02177017539,120,time_exit,71
617,GBP_AUD,1.398358871,2.752904931,-0.7291703475,120,time_exit,37
629,NZD_CHF,1.368421317,2.405505753,-0.3015165613,120,time_exit,45
630,AUD_JPY,1.692327553,3.720039347,-0.389898995,120,time_exit,54
631,AUD_CHF,-1.001755159,2.750333525,-1.139097931,67,stoploss,20
644,USD_CAD,-1.001205991,3.850729953,-1.033534472,82,stoploss,42
649,EUR_CAD,0.5125792661,3.924872659,-0.004901714293,120,time_exit,37
651,GBP_CAD,-1.000872531,3.118425542,-1.254699477,108,stoploss,34
655,GBP_NZD,-1.001602498,3.005485203,-1.164214876,81,stoploss,27
656,EUR_NZD,-1.006119621,3.959395077,-1.122950536,105,stoploss,26
658,GBP_AUD,-1.000858816,4.05103634,-1.921171994,80,stoploss,26
667,EUR_GBP,-1.001965462,1.538956386,-1.193035155,15,stoploss,7
671,EUR_GBP,-1.001747881,2.308951167,-1.015519022,94,stoploss,48
687,USD_CAD,-1.001624408,1.414859555,-1.236174651,32,stoploss,7
689,EUR_NZD,-1.007823388,0.9796619785,-1.504698212,41,stoploss,17
691,GBP_AUD,-1.000754637,0.7870862666,-1.567380801,65,stoploss,24
695,EUR_CAD,-1.001025958,0.5930038192,-1.227045965,21,stoploss,11
696,GBP_NZD,-1.000862076,2.262086497,-1.046559835,58,stoploss,14
704,EUR_GBP,-1.002443649,0.354329131,-1.033663603,16,stoploss,5
735,GBP_AUD,-1.000811075,0.6804921213,-1.50778886,23,stoploss,12
742,EUR_AUD,-1.000783482,0.5962295554,-1.049081964,28,stoploss,15
749,USD_JPY,2.541320927,8.161636244,-0.4186893576,120,time_exit,27
750,NZD_JPY,-1.003259989,4.85303672,-1.025809822,99,stoploss,22
762,GBP_CAD,-1.000773694,1.38336566,-1.107930439,116,stoploss,39
769,EUR_JPY,-1.000691579,1.158393991,-1.033909861,65,stoploss,26
772,EUR_GBP,-1.002230364,0.9434437691,-1.251233935,36,stoploss,9
777,GBP_JPY,-1.00104176,0.8344496112,-1.01154878,19,stoploss,7
786,NZD_JPY,-1.111149493,0.9476956788,-1.605817678,30,stoploss,6
810,GBP_JPY,3.213165178,5.170344926,-0.3265917751,120,time_exit,35
813,NZD_USD,-1.00127418,2.243831776,-1.061392316,53,stoploss,22
814,AUD_CHF,-1.133388167,2.11269645,-1.616435098,24,stoploss,13
815,AUD_JPY,-1.000770286,0.8912214602,-1.450449447,17,stoploss,7
825,USD_CAD,2.990406806,4.394200394,-0.8344410258,120,time_exit,35
835,AUD_USD,0.1088475485,4.99090748,-0.8522268287,120,time_exit,75
839,AUD_CHF,2.265741568,4.812455618,-0.717185468,120,time_exit,71
840,NZD_JPY,-1.002153614,2.361438161,-1.138185197,108,stoploss,56
843,NZD_USD,-1.001589242,4.899633507,-1.409657775,102,stoploss,55
844,AUD_JPY,-1.000953192,4.188327729,-1.502231338,115,stoploss,50
847,GBP_NZD,-1.000724999,2.391772151,-1.608773084,41,stoploss,6
851,CHF_JPY,-1.002844045,2.12450179,-1.120553822,28,stoploss,6
853,USD_JPY,1.457910937,3.988981285,-0.6857047115,120,time_exit,58
860,AUD_CAD,-1.001151777,1.270410167,-1.20130354,40,stoploss,22
861,CHF_JPY,-1.001892591,1.075938068,-2.260700126,42,stoploss,11
864,GBP_AUD,4.486019066,5.155168938,-0.4503586247,120,time_exit,51
867,GBP_CAD,0.9252032472,3.873741356,-0.1816842339,120,time_exit,41
869,GBP_CHF,1.053529611,2.999834745,-0.4986101346,120,time_exit,49
872,CAD_CHF,-1.005587589,0.8576949627,-1.134280635,32,stoploss,14
873,CAD_JPY,-1.002351326,0.820612621,-1.328498942,17,stoploss,9
879,AUD_CAD,-1.001423774,0.7104633604,-1.305601005,15,stoploss,6
907,EUR_AUD,-1.000441672,1.730912646,-1.06487124,57,stoploss,14
908,EUR_NZD,-1.073268049,1.905927029,-1.293923325,55,stoploss,14
932,USD_JPY,-1.000687024,2.515193208,-1.182367525,119,stoploss,71
943,USD_CHF,-1.001351781,0.8989340863,-1.0232979,41,stoploss,22
944,GBP_AUD,0.6710702332,1.723777314,-0.9629460944,120,time_exit,51
954,GBP_NZD,-1.150157424,2.166450392,-1.183330145,94,stoploss,14
962,EUR_NZD,-1.000732038,2.204899423,-1.579738697,86,stoploss,37
977,NZD_CHF,0.5154059884,2.467314806,-0.742490805,120,time_exit,45
978,AUD_CHF,-1.002052626,1.606179937,-1.02323412,75,stoploss,42
980,AUD_USD,1.506171745,2.807847,-0.2510286241,120,time_exit,46
982,USD_CAD,-1.001053322,1.071228056,-1.06069484,48,stoploss,27
983,CAD_JPY,-1.002735991,1.239403807,-1.607394562,71,stoploss,17
989,CAD_CHF,-1.007975349,0.9184943398,-1.389039921,38,stoploss,9
990,EUR_JPY,1.612446824,2.140397622,-0.9533801073,120,time_exit,43
992,GBP_CAD,-1.000900191,1.756271901,-1.093731604,44,stoploss,16
993,NZD_CAD,3.302813617,4.817913832,-0.1100937872,120,time_exit,56
997,CAD_CHF,-1.009182019,0.6060132427,-1.533397144,24,stoploss,6
1002,GBP_CAD,-1.000820709,2.746912691,-1.167868766,113,stoploss,44
1005,USD_CHF,-1.00262412,1.251705148,-1.201846872,70,stoploss,20
1013,NZD_CHF,1.347400805,2.619566032,-0.6326628146,120,time_exit,60
1019,USD_CHF,1.210562509,2.914544167,-0.5853606056,120,time_exit,72
1026,CAD_CHF,-1.004008015,1.498997449,-1.63126193,43,stoploss,17
1041,NZD_CHF,-1.009919603,0.2512966124,-1.069112781,10,stoploss,4
1046,CAD_CHF,-1.001172936,1.948247266,-1.099041354,120,stoploss,54
1047,GBP_CHF,-1.000619309,1.022479427,-1.031149755,98,stoploss,43
1048,GBP_USD,1.201638479,1.626594122,-0.2612006867,120,time_exit,41
1051,GBP_JPY,0.7921190243,2.674216166,-0.4849518351,120,time_exit,48
1052,NZD_USD,-1.001330138,1.380683417,-1.133277718,54,stoploss,13
1058,AUD_CHF,-1.035176021,1.373463735,-1.056879544,19,stoploss,9
1059,GBP_CAD,-1.000872762,2.245616229,-1.107534782,69,stoploss,26
1065,EUR_JPY,0.6883320092,3.567538944,-0.6541336959,120,time_exit,59
