pair,bar_time,swing_low_N,low,close,sweep_atr,reclaim_ratio,fired_signal
USD_CHF,2024-12-06 00:00:00,0.87789,0.87721,0.87918,0.2675400574,1.897058824,1
NZD_CAD,2024-12-06 12:00:00,0.81979,0.81894,0.82706,0.2950012205,8.552941176,1
AUD_NZD,2024-12-09 00:00:00,1.09415,1.09353,1.09659,0.2729336142,3.935483871,1
EUR_GBP,2024-12-12 00:00:00,0.82248,0.8218,0.8228,0.533081303,0.4705882353,0
CAD_CHF,2024-12-18 00:00:00,0.62303,0.62231,0.62341,0.4044337218,0.5277777778,1
AUD_CAD,2024-12-19 00:00:00,0.8974,0.89625,0.89817,0.4366263533,0.6695652174,1
AUD_CHF,2024-12-19 00:00:00,0.55983,0.55862,0.56018,0.591409746,0.2892561983,0
AUD_JPY,2024-12-19 00:00:00,96.168,95.798,96.261,0.8421489402,0.2513513514,0
AUD_USD,2024-12-19 00:00:00,0.62138,0.61989,0.62249,0.5656159142,0.744966443,1
CAD_JPY,2024-12-19 00:00:00,106.974,106.792,107.174,0.4667023882,1.098901099,1
NZD_USD,2024-12-19 00:00:00,0.56229,0.56078,0.56238,0.6198856106,0.05960264901,0
EUR_CHF,2024-12-20 00:00:00,0.93062,0.92997,0.93078,0.3002012485,0.2461538462,0
NZD_CAD,2024-12-20 00:00:00,0.81009,0.80916,0.8117,0.3636778852,1.731182796,1
NZD_CHF,2024-12-20 00:00:00,0.5052,0.5042,0.50556,0.5357846498,0.36,0
EUR_CHF,2024-12-20 12:00:00,0.92941,0.92857,0.93038,0.3963827561,1.154761905,1
GBP_CHF,2024-12-20 12:00:00,1.11904,1.11724,1.12222,0.5088909303,1.766666667,1
NZD_CHF,2024-12-23 00:00:00,0.50306,0.50236,0.50501,0.3811554668,2.785714286,1
USD_CHF,2024-12-23 00:00:00,0.89133,0.8906,0.89307,0.2702087209,2.383561644,1
EUR_JPY,2024-12-25 00:00:00,162.339,160.856,163.298,2.142432102,0.6466621713,1
AUD_CHF,2024-12-27 00:00:00,0.55846,0.55778,0.55928,0.3938877861,1.205882353,1
CAD_JPY,2024-12-30 16:00:00,109.167,108.665,109.465,1.374360141,0.593625498,1
EUR_USD,2024-12-30 16:00:00,1.0385,1.03716,1.03944,0.5619214098,0.7014925373,1
AUD_CAD,2024-12-31 00:00:00,0.8925,0.89084,0.89338,0.6951584834,0.5301204819,1
AUD_JPY,2024-12-31 08:00:00,97.043,96.931,97.4,0.283325639,3.1875,1
CHF_JPY,2024-12-31 08:00:00,172.952,172.745,173.324,0.384332855,1.797101449,1
NZD_JPY,2024-12-31 08:00:00,87.878,87.766,88.177,0.315584798,2.669642857,1
USD_JPY,2024-12-31 08:00:00,156.137,156.019,156.647,0.2821559523,4.322033898,1
EUR_JPY,2025-01-01 20:00:00,162.448,161.341,162.758,1.760969777,0.2800361337,0
EUR_CAD,2025-01-02 00:00:00,1.48757,1.48591,1.48865,0.4721576235,0.6506024096,1
GBP_NZD,2025-01-02 16:00:00,2.20909,2.20601,2.2115,0.4352792981,0.7824675325,1
USD_CAD,2025-01-06 16:00:00,1.4299,1.42796,1.43638,0.5003240354,3.340206186,1
AUD_NZD,2025-01-07 16:00:00,1.10428,1.10283,1.10604,0.7204744905,1.213793103,1
GBP_AUD,2025-01-09 12:00:00,1.98171,1.97872,1.98474,0.471150487,1.013377926,1
GBP_NZD,2025-01-09 12:00:00,2.19451,2.19257,2.19817,0.2910927768,1.886597938,1
USD_CAD,2025-01-14 00:00:00,1.43649,1.43421,1.43764,0.6989052283,0.5043859649,1
EUR_NZD,2025-01-14 08:00:00,1.82593,1.82301,1.82858,0.5931074004,0.9075342466,1
GBP_CHF,2025-01-15 08:00:00,1.10922,1.1083,1.11404,0.255567835,5.239130435,1
USD_JPY,2025-01-15 16:00:00,156.25,155.93,156.549,0.5156390065,0.934375,1
EUR_AUD,2025-01-16 00:00:00,1.65158,1.64799,1.65324,0.7733583511,0.4623955432,0
CAD_JPY,2025-01-16 04:00:00,108.424,108.231,108.675,0.4357082081,1.300518135,1
CHF_JPY,2025-01-16 04:00:00,170.469,170.259,171.031,0.3418418272,2.676190476,1
EUR_JPY,2025-01-16 04:00:00,159.986,159.738,160.524,0.3712124425,2.169354839,1
GBP_JPY,2025-01-16 04:00:00,190.064,189.817,190.588,0.2721615191,2.12145749,1
NZD_USD,2025-01-17 16:00:00,0.55721,0.5563,0.55915,0.3585179264,2.131868132,1
CAD_CHF,2025-01-20 00:00:00,0.6309,0.62968,0.63201,0.688668666,0.9098360656,1
USD_CAD,2025-01-20 16:00:00,1.4302,1.42608,1.43371,0.8641677862,0.8519417476,1
USD_CHF,2025-01-21 00:00:00,0.90553,0.90454,0.9083,0.3284339712,2.797979798,1
EUR_GBP,2025-01-27 00:00:00,0.84035,0.83944,0.84043,0.5583007369,0.08791208791,0
EUR_JPY,2025-01-27 12:00:00,161.912,161.537,162.215,0.5405384264,0.808,1
NZD_JPY,2025-01-29 20:00:00,87.533,87.444,87.805,0.2500958674,3.056179775,1
AUD_CAD,2025-01-30 12:00:00,0.8967,0.89614,0.89818,0.253409714,2.642857143,1
EUR_CAD,2025-01-30 12:00:00,1.49856,1.49723,1.50648,0.3344280511,5.954887218,1
NZD_CAD,2025-01-30 12:00:00,0.81287,0.81209,0.81503,0.3601304677,2.769230769,1
CHF_JPY,2025-02-03 00:00:00,169.173,168.927,170.006,0.3774242115,3.386178862,1
EUR_AUD,2025-02-03 00:00:00,1.66422,1.66082,1.67391,0.6622621853,2.85,1
EUR_NZD,2025-02-03 00:00:00,1.8345,1.83062,1.84763,0.6942346652,3.384020619,1
GBP_JPY,2025-02-03 00:00:00,191.169,190.476,191.336,0.7713724093,0.240981241,0
AUD_CHF,2025-02-03 04:00:00,0.55996,0.5577,0.56074,0.9657567647,0.3451327434,0
AUD_USD,2025-02-03 04:00:00,0.61133,0.60874,0.61208,0.8348931506,0.2895752896,0
NZD_CHF,2025-02-03 04:00:00,0.50728,0.50575,0.50761,0.735044492,0.2156862745,0
NZD_USD,2025-02-03 04:00:00,0.55397,0.5516,0.55413,0.836006312,0.06751054852,0
GBP_JPY,2025-02-03 12:00:00,190.476,190.232,191.221,0.2656357586,3.053278689,1
EUR_JPY,2025-02-03 16:00:00,158.356,157.958,158.972,0.4598732297,1.547738693,1
GBP_CAD,2025-02-04 16:00:00,1.78704,1.78513,1.79004,0.2592907902,1.570680628,1
USD_CHF,2025-02-05 00:00:00,0.90453,0.9036,0.90591,0.3068541561,1.483870968,1
CHF_JPY,2025-02-07 00:00:00,167.155,166.771,167.387,0.5967235147,0.6041666667,1
EUR_JPY,2025-02-07 00:00:00,157.025,156.759,157.397,0.3757024107,1.398496241,1
GBP_JPY,2025-02-07 00:00:00,188.051,187.639,188.432,0.4420613608,0.9247572816,1
USD_JPY,2025-02-07 00:00:00,151.23,150.959,151.58,0.4159135823,1.291512915,1
EUR_AUD,2025-02-07 12:00:00,1.64948,1.64548,1.65111,0.9002206061,0.4075,0
AUD_JPY,2025-02-10 00:00:00,94.482,94.348,95.069,0.252616764,4.380597015,1
CAD_JPY,2025-02-10 00:00:00,105.377,105.106,105.939,0.4557886545,2.073800738,1
EUR_CHF,2025-02-10 00:00:00,0.93669,0.93573,0.93935,0.4422479907,2.770833333,1
EUR_NZD,2025-02-10 00:00:00,1.82486,1.81996,1.82653,1.034852616,0.3408163265,0
EUR_AUD,2025-02-10 16:00:00,1.64259,1.64054,1.64297,0.5076301622,0.1853658537,0
GBP_AUD,2025-02-10 16:00:00,1.97194,1.96956,1.9724,0.4896609263,0.1932773109,0
EUR_AUD,2025-02-11 00:00:00,1.64054,1.63934,1.64238,0.301900333,1.533333333,1
GBP_AUD,2025-02-11 00:00:00,1.96879,1.96652,1.97038,0.4681419183,0.7004405286,1
GBP_CAD,2025-02-11 08:00:00,1.76908,1.76765,1.77232,0.2746263381,2.265734266,1
GBP_USD,2025-02-11 08:00:00,1.23453,1.23327,1.23654,0.335488444,1.595238095,1
CAD_CHF,2025-02-17 00:00:00,0.63341,0.63224,0.63501,0.5488506551,1.367521368,1
AUD_NZD,2025-02-18 00:00:00,1.10745,1.10684,1.10971,0.3298850665,3.704918033,1
EUR_GBP,2025-02-18 08:00:00,0.82967,0.82899,0.82995,0.4787462677,0.4117647059,0
EUR_USD,2025-02-19 12:00:00,1.04282,1.04187,1.04342,0.3808396097,0.6315789474,1
CAD_JPY,2025-02-20 08:00:00,105.603,105.405,105.781,0.5401036507,0.898989899,1
EUR_JPY,2025-02-20 08:00:00,156.659,156.313,156.885,0.6056553446,0.6531791908,1
GBP_JPY,2025-02-20 08:00:00,189.155,188.782,189.597,0.5281543055,1.184986595,1
CAD_CHF,2025-02-21 00:00:00,0.63298,0.63201,0.63389,0.6438196043,0.9381443299,1
EUR_CHF,2025-02-21 20:00:00,0.93894,0.93799,0.93921,0.5162286193,0.2842105263,0
USD_JPY,2025-02-21 20:00:00,149.197,148.92,149.331,0.48137297,0.4837545126,0
AUD_NZD,2025-02-24 00:00:00,1.10671,1.10521,1.10754,0.7648940567,0.5533333333,1
GBP_CHF,2025-02-24 00:00:00,1.13252,1.13141,1.13582,0.3892568854,2.972972973,1
NZD_CHF,2025-02-25 00:00:00,0.51387,0.5133,0.51397,0.3509160949,0.1754385965,0
AUD_USD,2025-02-25 12:00:00,0.63308,0.63257,0.63458,0.2522432487,2.941176471,1
AUD_CHF,2025-02-26 16:00:00,0.56386,0.56308,0.56469,0.4048444384,1.064102564,1
NZD_CHF,2025-02-26 16:00:00,0.50914,0.5086,0.50993,0.3345097574,1.462962963,1
EUR_JPY,2025-02-27 16:00:00,155.939,155.747,156.062,0.283131789,0.640625,1
AUD_JPY,2025-02-28 04:00:00,92.877,92.721,93.096,0.3176900711,1.403846154,1
CAD_JPY,2025-02-28 04:00:00,103.346,103.202,103.759,0.282100879,2.868055556,1
CHF_JPY,2025-02-28 04:00:00,166.073,165.862,166.608,0.3365393139,2.535545024,1
GBP_JPY,2025-02-28 04:00:00,188.003,187.665,188.569,0.3990619568,1.674556213,1
NZD_JPY,2025-02-28 04:00:00,83.8,83.658,83.909,0.3491062481,0.7676056338,1
AUD_USD,2025-02-28 20:00:00,0.6205,0.61923,0.62089,0.6320965392,0.3070866142,0
AUD_NZD,2025-03-04 16:00:00,1.10497,1.10441,1.10567,0.3449203387,1.25,1
GBP_CHF,2025-03-04 16:00:00,1.13087,1.1298,1.13387,0.3209775528,2.803738318,1
CAD_CHF,2025-03-04 20:00:00,0.61216,0.61146,0.61761,0.2530196439,7.785714286,1
GBP_NZD,2025-03-06 12:00:00,2.24503,2.24188,2.24782,0.4898447516,0.8857142857,1
CAD_JPY,2025-03-07 16:00:00,102.193,101.912,102.481,0.4056374556,1.024911032,1
USD_JPY,2025-03-07 16:00:00,147.114,146.904,147.487,0.2950246063,1.776190476,1
AUD_CHF,2025-03-11 04:00:00,0.55066,0.5494,0.55175,0.4684041652,0.8650793651,1
NZD_CHF,2025-03-11 04:00:00,0.49945,0.49851,0.50054,0.4235936756,1.159574468,1
NZD_USD,2025-03-11 04:00:00,0.56858,0.56797,0.5695,0.2705547692,1.508196721,1
CHF_JPY,2025-03-13 20:00:00,166.815,166.622,167.578,0.2885001938,3.953367876,1
AUD_NZD,2025-03-17 00:00:00,1.09935,1.09833,1.10045,0.5723675056,1.078431373,1
GBP_NZD,2025-03-17 12:00:00,2.24006,2.2385,2.24141,0.2568866834,0.8653846154,1
EUR_NZD,2025-03-18 04:00:00,1.8737,1.87204,1.8751,0.299465465,0.843373494,1
USD_CAD,2025-03-18 12:00:00,1.42724,1.425,1.42907,0.6571613553,0.8169642857,1
GBP_CHF,2025-03-19 00:00:00,1.13852,1.13769,1.14035,0.3026154915,2.204819277,1
EUR_CHF,2025-03-20 08:00:00,0.9541,0.95295,0.95683,0.4216517536,2.373913043,1
AUD_USD,2025-03-20 16:00:00,0.62828,0.62707,0.6293,0.4942100072,0.8429752066,1
EUR_GBP,2025-03-20 16:00:00,0.83596,0.83503,0.83672,0.5929657477,0.8172043011,1
EUR_USD,2025-03-20 16:00:00,1.08308,1.08146,1.08489,0.5003657348,1.117283951,1
NZD_USD,2025-03-20 16:00:00,0.57334,0.57227,0.57444,0.4679899501,1.028037383,1
EUR_CAD,2025-03-21 08:00:00,1.5518,1.55041,1.55264,0.3494842711,0.6043165468,1
GBP_USD,2025-03-21 08:00:00,1.29359,1.29221,1.29404,0.4984396424,0.3260869565,0
AUD_CHF,2025-03-24 00:00:00,0.55288,0.55199,0.55571,0.4102971874,3.179775281,1
GBP_CAD,2025-03-24 00:00:00,1.85023,1.84889,1.85354,0.3116920096,2.470149254,1
NZD_CHF,2025-03-25 00:00:00,0.50444,0.50355,0.50519,0.4974781453,0.8426966292,1
USD_CAD,2025-03-25 16:00:00,1.42801,1.4271,1.43002,0.3062313963,2.208791209,1
EUR_AUD,2025-03-26 00:00:00,1.71108,1.7097,1.71474,0.3303383252,2.652173913,1
EUR_GBP,2025-03-26 00:00:00,0.83353,0.83314,0.8338,0.3112960962,0.6923076923,1
EUR_CAD,2025-03-26 16:00:00,1.53662,1.53433,1.53887,0.6230011989,0.9825327511,1
EUR_USD,2025-03-26 16:00:00,1.07768,1.07674,1.07874,0.3453537551,1.127659574,1
GBP_USD,2025-03-26 16:00:00,1.28827,1.28742,1.28956,0.2729129465,1.517647059,1
EUR_CHF,2025-03-27 00:00:00,0.94982,0.94873,0.95021,0.524273399,0.3577981651,0
AUD_USD,2025-03-31 00:00:00,0.62781,0.62689,0.6287,0.4823269007,0.9673913043,1
CAD_CHF,2025-03-31 00:00:00,0.61418,0.61263,0.61431,0.8109154918,0.08387096774,0
GBP_CHF,2025-03-31 00:00:00,1.13647,1.13566,1.13903,0.2958621595,3.160493827,1
AUD_CAD,2025-03-31 16:00:00,0.89645,0.89416,0.89717,0.9070401358,0.3144104803,0
AUD_CHF,2025-03-31 16:00:00,0.55,0.54887,0.55197,0.5639255804,1.743362832,1
AUD_JPY,2025-03-31 16:00:00,93.185,93.041,93.555,0.330720547,2.569444444,1
NZD_CHF,2025-03-31 16:00:00,0.50009,0.49922,0.50142,0.5248001128,1.528735632,1
NZD_JPY,2025-03-31 16:00:00,84.741,84.64,84.987,0.2580980732,2.435643564,1
NZD_USD,2025-03-31 16:00:00,0.56696,0.56483,0.56699,1.066220833,0.01408450704,0
EUR_CAD,2025-04-03 00:00:00,1.54212,1.53762,1.55214,0.7973530574,2.226666667,1
NZD_CAD,2025-04-03 00:00:00,0.81223,0.81057,0.8171,0.5337300788,2.93373494,1
USD_CHF,2025-04-03 16:00:00,0.8585,0.8547,0.86002,1.065208421,0.4,0
USD_JPY,2025-04-03 16:00:00,145.747,145.175,146.153,0.7305803823,0.7097902098,1
EUR_CHF,2025-04-03 20:00:00,0.94874,0.94668,0.94949,0.597731059,0.3640776699,0
AUD_JPY,2025-04-04 00:00:00,92.277,92.07,92.32,0.3337732703,0.2077294686,0
CAD_CHF,2025-04-04 00:00:00,0.60804,0.60725,0.60974,0.2933937167,2.151898734,1
GBP_JPY,2025-04-04 00:00:00,191.102,190.67,191.215,0.4278457066,0.2615740741,0
EUR_JPY,2025-04-04 16:00:00,159.573,159.016,160.958,0.5340205251,2.486535009,1
AUD_USD,2025-04-04 20:00:00,0.60038,0.59864,0.6044,0.320816619,2.310344828,1
NZD_USD,2025-04-04 20:00:00,0.55637,0.55516,0.55946,0.2834272418,2.553719008,1
AUD_JPY,2025-04-07 00:00:00,87.402,86.103,87.501,1.166057254,0.07621247113,0
AUD_NZD,2025-04-07 00:00:00,1.07739,1.07035,1.08035,1.711506253,0.4204545455,0
CAD_JPY,2025-04-07 00:00:00,101.871,101.619,102.475,0.2975951474,2.396825397,1
EUR_CHF,2025-04-07 00:00:00,0.93622,0.92925,0.93646,1.397824916,0.03443328551,0
GBP_CAD,2025-04-07 00:00:00,1.83038,1.82503,1.83681,0.5856325246,1.201869159,1
GBP_CHF,2025-04-07 00:00:00,1.1021,1.09504,1.10234,1.216197061,0.03399433428,0
GBP_JPY,2025-04-07 00:00:00,187.523,186.071,188.252,1.057297117,0.5020661157,1
GBP_USD,2025-04-07 00:00:00,1.28527,1.28185,1.29101,0.5344155771,1.678362573,1
EUR_CAD,2025-04-08 16:00:00,1.54851,1.54302,1.55219,0.6677709617,0.6703096539,1
GBP_CHF,2025-04-09 16:00:00,1.07079,1.06886,1.07447,0.2734774478,1.906735751,1
USD_CAD,2025-04-10 08:00:00,1.40685,1.40515,1.40766,0.284256825,0.4764705882,0
CAD_JPY,2025-04-16 08:00:00,102.184,102.02,102.492,0.250387156,1.87804878,1
AUD_JPY,2025-04-21 04:00:00,90.124,89.963,90.337,0.3127716366,1.322981366,1
USD_CAD,2025-04-21 12:00:00,1.37908,1.37808,1.37934,0.2913231465,0.26,0
CAD_JPY,2025-04-21 20:00:00,101.744,101.532,101.823,0.489266403,0.3726415094,0
CAD_CHF,2025-04-22 00:00:00,0.58275,0.58156,0.58612,0.3610552074,2.831932773,1
USD_JPY,2025-04-22 08:00:00,140.093,139.883,140.52,0.3500542891,2.033333333,1
AUD_USD,2025-04-23 00:00:00,0.6361,0.63491,0.63955,0.4009180861,2.899159664,1
EUR_GBP,2025-04-23 00:00:00,0.85455,0.85341,0.85654,0.4621688468,1.745614035,1
EUR_AUD,2025-04-23 16:00:00,1.77235,1.76603,1.78049,0.675950991,1.287974684,1
EUR_NZD,2025-04-23 16:00:00,1.89843,1.89301,1.90303,0.6190786728,0.8487084871,1
GBP_NZD,2025-04-23 16:00:00,2.21788,2.21376,2.22486,0.4818869835,1.694174757,1
EUR_GBP,2025-04-28 16:00:00,0.84992,0.8493,0.85079,0.2966471609,1.403225806,1
AUD_CAD,2025-04-30 00:00:00,0.88273,0.88134,0.88277,0.5055788221,0.02877697842,0
EUR_JPY,2025-04-30 00:00:00,161.88,161.675,162.045,0.4738106337,0.8048780488,1
AUD_CAD,2025-04-30 16:00:00,0.88113,0.87972,0.8831,0.4539630549,1.397163121,1
AUD_CHF,2025-04-30 16:00:00,0.52404,0.522,0.5258,0.7151362539,0.862745098,1
AUD_USD,2025-04-30 16:00:00,0.63656,0.63558,0.63948,0.3406743736,2.979591837,1
NZD_CHF,2025-04-30 16:00:00,0.48607,0.48519,0.48769,0.3744609594,1.840909091,1
NZD_CAD,2025-05-01 00:00:00,0.81684,0.81618,0.81949,0.2543846937,4.015151515,1
EUR_AUD,2025-05-01 04:00:00,1.7649,1.75983,1.76567,0.6436599785,0.1518737673,0
GBP_AUD,2025-05-01 04:00:00,2.07433,2.07138,2.07678,0.3834265755,0.8305084746,1
EUR_USD,2025-05-01 08:00:00,1.12996,1.12874,1.132,0.319296853,1.672131148,1
GBP_CHF,2025-05-02 12:00:00,1.09461,1.09206,1.09927,0.6158950466,1.82745098,1
EUR_AUD,2025-05-05 00:00:00,1.75173,1.74843,1.75668,0.4284947451,1.5,1
EUR_NZD,2025-05-05 00:00:00,1.89895,1.89478,1.90342,0.5595469159,1.071942446,1
GBP_CAD,2025-05-05 00:00:00,1.83085,1.82748,1.8339,0.7153848644,0.9050445104,1
GBP_NZD,2025-05-05 00:00:00,2.22705,2.22421,2.23094,0.3772478251,1.36971831,1
GBP_USD,2025-05-08 12:00:00,1.326,1.3242,1.33243,0.3609719654,3.572222222,1
AUD_USD,2025-05-09 04:00:00,0.63871,0.63707,0.64093,0.5910852539,1.353658537,1
EUR_USD,2025-05-09 04:00:00,1.12118,1.11965,1.12278,0.3864814343,1.045751634,1
NZD_CAD,2025-05-09 04:00:00,0.82041,0.81844,0.82072,0.7173430754,0.1573604061,0
NZD_USD,2025-05-09 04:00:00,0.5889,0.5871,0.58982,0.6664966162,0.5111111111,1
EUR_CAD,2025-05-12 00:00:00,1.55984,1.55507,1.5662,0.970096694,1.333333333,1
EUR_GBP,2025-05-12 00:00:00,0.84541,0.84287,0.84567,1.252469449,0.1023622047,0
NZD_CAD,2025-05-13 00:00:00,0.81813,0.81663,0.81831,0.5207624249,0.12,0
GBP_CHF,2025-05-19 00:00:00,1.10892,1.10794,1.11135,0.3059296522,2.479591837,1
AUD_CHF,2025-05-20 16:00:00,0.53294,0.53174,0.53401,0.5272771214,0.8916666667,1
USD_CAD,2025-05-21 08:00:00,1.38859,1.38784,1.38938,0.2792079325,1.053333333,1
USD_JPY,2025-05-21 08:00:00,143.645,143.461,144.115,0.3183140208,2.554347826,1
AUD_JPY,2025-05-22 00:00:00,92.371,92.187,92.382,0.4516618652,0.0597826087,0
AUD_NZD,2025-05-22 00:00:00,1.08267,1.08139,1.08518,0.6188040355,1.9609375,1
NZD_JPY,2025-05-22 12:00:00,84.752,84.6,84.817,0.4379523624,0.4276315789,0
EUR_CAD,2025-05-22 20:00:00,1.56225,1.56088,1.56285,0.3097320653,0.4379562044,0
AUD_CAD,2025-05-23 00:00:00,0.88793,0.88723,0.88889,0.2749077731,1.371428571,1
NZD_CAD,2025-05-23 00:00:00,0.81691,0.81574,0.81778,0.4838621,0.7435897436,1
EUR_CAD,2025-05-23 20:00:00,1.55898,1.55781,1.5604,0.2629599502,1.213675214,1
GBP_CAD,2025-05-26 00:00:00,1.85535,1.85397,1.86031,0.2970726438,3.594202899,1
USD_CHF,2025-05-26 00:00:00,0.82043,0.81943,0.82172,0.3256246826,1.29,1
AUD_USD,2025-05-28 16:00:00,0.64209,0.64097,0.64222,0.4912241994,0.1160714286,0
AUD_NZD,2025-05-29 00:00:00,1.0767,1.0748,1.07829,0.7943517634,0.8368421053,1
AUD_CHF,2025-05-30 00:00:00,0.52933,0.5283,0.52986,0.4715200024,0.5145631068,1
CAD_CHF,2025-05-30 00:00:00,0.59505,0.59375,0.59515,0.5767595961,0.07692307692,0
GBP_CHF,2025-05-30 00:00:00,1.10858,1.10752,1.10936,0.3041547561,0.7358490566,1
NZD_CHF,2025-05-30 00:00:00,0.48958,0.4888,0.49167,0.3716970305,2.679487179,1
GBP_AUD,2025-06-02 04:00:00,2.08769,2.08612,2.08942,0.2843392285,1.101910828,1
USD_CAD,2025-06-02 04:00:00,1.37128,1.3704,1.37224,0.2841848479,1.090909091,1
USD_CHF,2025-06-02 12:00:00,0.81713,0.81565,0.81809,0.4594074256,0.6486486486,1
USD_JPY,2025-06-03 00:00:00,142.539,142.379,142.708,0.2976170909,1.05625,1
GBP_AUD,2025-06-05 16:00:00,2.08217,2.08093,2.08557,0.2512750992,2.741935484,1
USD_CAD,2025-06-05 16:00:00,1.36479,1.36341,1.36668,0.5133868676,1.369565217,1
GBP_NZD,2025-06-11 00:00:00,2.22939,2.22756,2.23086,0.3503643679,0.8032786885,1
GBP_CAD,2025-06-11 08:00:00,1.84304,1.8414,1.84622,0.4215033812,1.93902439,1
AUD_CAD,2025-06-12 08:00:00,0.88615,0.88544,0.8877,0.3013617213,2.183098592,1
AUD_USD,2025-06-12 08:00:00,0.64836,0.64769,0.65013,0.2946276156,2.641791045,1
NZD_CAD,2025-06-12 08:00:00,0.82184,0.82105,0.82388,0.3104534924,2.582278481,1
USD_CAD,2025-06-13 00:00:00,1.35994,1.3592,1.36269,0.2965612051,3.716216216,1
AUD_CHF,2025-06-13 04:00:00,0.52209,0.52119,0.52385,0.3580392754,1.955555556,1
CAD_CHF,2025-06-13 04:00:00,0.59174,0.59118,0.59322,0.2651894271,2.642857143,1
EUR_CHF,2025-06-13 04:00:00,0.93168,0.93069,0.93308,0.4111144164,1.414141414,1
GBP_CHF,2025-06-13 04:00:00,1.09434,1.09315,1.09573,0.3488666528,1.168067227,1
GBP_CAD,2025-06-17 12:00:00,1.83811,1.83659,1.83996,0.3741577226,1.217105263,1
AUD_NZD,2025-06-18 00:00:00,1.07447,1.0739,1.07676,0.30635815,4.01754386,1
GBP_NZD,2025-06-18 00:00:00,2.22908,2.22732,2.23095,0.2727062446,1.0625,1
GBP_JPY,2025-06-18 20:00:00,194.52,194.281,194.772,0.3711765053,1.054393305,1
CAD_CHF,2025-06-20 00:00:00,0.5943,0.5935,0.59602,0.3950107844,2.15,1
NZD_CHF,2025-06-20 00:00:00,0.48801,0.48661,0.48979,0.6985893477,1.271428571,1
AUD_CHF,2025-06-23 00:00:00,0.52643,0.52353,0.52693,1.249429735,0.1724137931,0
NZD_CAD,2025-06-23 00:00:00,0.81824,0.81409,0.81865,1.480996277,0.09879518072,0
USD_CHF,2025-06-24 00:00:00,0.81149,0.81071,0.81218,0.2807705857,0.8846153846,1
USD_CAD,2025-06-24 16:00:00,1.3687,1.36784,1.37078,0.2943800313,2.418604651,1
CAD_JPY,2025-06-24 20:00:00,105.516,105.404,105.569,0.3290294082,0.4732142857,0
EUR_GBP,2025-06-25 00:00:00,0.85193,0.85121,0.85358,0.416229677,2.291666667,1
CAD_CHF,2025-06-26 00:00:00,0.58523,0.58446,0.58597,0.4126355102,0.961038961,1
GBP_CHF,2025-06-30 00:00:00,1.09384,1.0923,1.09579,0.4929210967,1.266233766,1
NZD_CHF,2025-07-01 00:00:00,0.482,0.48131,0.48249,0.383726877,0.7101449275,1
USD_CHF,2025-07-01 12:00:00,0.78885,0.78718,0.79018,0.6276050586,0.7964071856,1
USD_JPY,2025-07-01 12:00:00,142.887,142.68,143.07,0.3988891731,0.884057971,1
AUD_CHF,2025-07-01 16:00:00,0.51867,0.51774,0.52116,0.4816317885,2.677419355,1
CAD_CHF,2025-07-01 16:00:00,0.57909,0.57845,0.58095,0.3287497959,2.90625,1
GBP_USD,2025-07-02 16:00:00,1.35889,1.3562,1.36312,0.6048306883,1.572490706,1
GBP_USD,2025-07-08 16:00:00,1.35631,1.35254,1.35783,0.9569505123,0.4031830239,0
NZD_CAD,2025-07-09 00:00:00,0.81768,0.81693,0.81921,0.3192973107,2.04,1
NZD_CHF,2025-07-09 00:00:00,0.47635,0.47536,0.47704,0.5762905654,0.696969697,1
EUR_CHF,2025-07-10 00:00:00,0.93001,0.92856,0.93056,0.8235534542,0.3793103448,0
GBP_CHF,2025-07-10 00:00:00,1.07772,1.07633,1.07838,0.5114099052,0.4748201439,0
GBP_NZD,2025-07-11 00:00:00,2.24966,2.24706,2.25285,0.4238198271,1.226923077,1
GBP_USD,2025-07-11 16:00:00,1.3496,1.3481,1.35069,0.4186041107,0.7266666667,1
EUR_CHF,2025-07-14 00:00:00,0.92856,0.92706,0.9308,0.8284844387,1.493333333,1
GBP_CHF,2025-07-14 00:00:00,1.07319,1.07226,1.07448,0.3305293334,1.387096774,1
GBP_AUD,2025-07-15 00:00:00,2.04917,2.04766,2.05146,0.2808849422,1.516556291,1
AUD_USD,2025-07-16 16:00:00,0.65076,0.6495,0.65252,0.5204456781,1.396825397,1
EUR_USD,2025-07-16 16:00:00,1.15885,1.1562,1.16393,0.7198952734,1.916981132,1
NZD_USD,2025-07-16 16:00:00,0.59355,0.59123,0.59439,0.9827958775,0.3620689655,0
AUD_NZD,2025-07-18 00:00:00,1.09218,1.09124,1.09284,0.5151589639,0.7021276596,1
EUR_GBP,2025-07-18 00:00:00,0.86359,0.86313,0.86543,0.255588173,4,1
AUD_CHF,2025-07-22 00:00:00,0.51916,0.51859,0.52027,0.3412763166,1.947368421,1
AUD_JPY,2025-07-22 16:00:00,95.766,95.623,95.946,0.4602473105,1.258741259,1
CAD_JPY,2025-07-22 16:00:00,107.294,107.184,107.558,0.3232637278,2.4,1
GBP_JPY,2025-07-22 16:00:00,197.837,197.419,198.081,0.7425385471,0.5837320574,1
NZD_JPY,2025-07-22 16:00:00,87.532,87.437,87.865,0.3276009859,3.505263158,1
CAD_CHF,2025-07-23 00:00:00,0.58131,0.58057,0.58342,0.4350850485,2.851351351,1
NZD_CHF,2025-07-23 00:00:00,0.47355,0.47142,0.47629,1.24038858,1.286384977,1
