trade_id,pair,signal_bar_time,entry_time,y,body_to_range_ratio,upper_wick_ratio,lower_wick_ratio,range_to_atr_14,ret_5bar_atr,ret_20bar_atr,pos_in_20bar_range,rsi_14,n_swing_lows,most_recent_sl_lag,swing_low_dist_atr,mother_bar_range_atr,inside_bar_range_atr,ib_range_ratio,break_bar_body_atr,break_close_above_high_atr,d1_trend_state,d1_atr_ratio_to_4h,d1_pos_in_20d_range,d1_ret_5d_atr,d1_rsi_14,d1_close_above_kijun,d1_bars_since_swing_high,d1_bars_since_swing_low,session_london,session_ny_overlap,hour_sin,hour_cos
13,GBP_USD,2020-10-12 04:00:00,2020-10-12 08:00:00,0,0.5358851675,0.05263157895,0.4114832536,0.5101989667,2.272704488,4.113326598,0.9555012225,64.16562856,5,4,4.769994167,0.7567544482,0.3637303638,0.4806451613,0.2734080587,0.05370515439,1,3.009076321,1,0.9094225066,57.83332835,1,28,12,0,0,0.8660254038,0.5
14,EUR_NZD,2020-10-12 08:00:00,2020-10-12 12:00:00,0,0.6633986928,0.1176470588,0.2189542484,0.6619257514,-0.770083554,-1.654814379,0.1395066721,44.2492618,2,12,1.139983239,0.8241624552,0.5407890126,0.656167979,0.4391206782,0.004326312101,0,2.865516786,0.5352601156,0.5752277978,49.08697003,1,36,15,1,0,0.8660254038,-0.5
15,GBP_NZD,2020-10-13 00:00:00,2020-10-13 04:00:00,0,0.2950819672,0.1946721311,0.5102459016,0.8188208842,1.677911648,0.9564096393,0.7579113924,60.27285349,4,8,3.936380726,1.30373735,0.4429686751,0.3397683398,0.2416192773,0.07047228921,1,2.852298217,0.8866226755,0.6588585425,56.6024022,1,36,15,0,0,0,1
16,USD_CAD,2020-10-13 00:00:00,2020-10-13 04:00:00,0,0.6586206897,0.1965517241,0.1448275862,1.157959693,-0.00399296446,-5.717925106,0.1617725574,32.63907411,2,7,0.8584873588,1.082093369,0.4472120195,0.4132841328,0.7626562118,0.4751627707,0,3.085231926,0.03572547791,-1.943916296,37.58358305,0,8,29,0,0,0,1
17,NZD_JPY,2020-10-14 00:00:00,2020-10-14 04:00:00,0,0.5566502463,0.2610837438,0.1822660099,0.996086379,0.6231673405,2.291489355,0.6898395722,55.32562247,3,5,3.984345516,0.8979497899,0.4906829453,0.5464480874,0.5544717282,0.3336644028,1,3.122778959,0.5716516986,0.8862144417,51.15129334,1,2,13,0,0,0,1
18,NZD_USD,2020-10-14 00:00:00,2020-10-14 04:00:00,0,0.7872340426,0.2127659574,0,0.9695554021,0.5982363119,4.156710926,0.8790100825,58.36862699,3,5,5.837961251,1.026284708,0.634336779,0.6180904523,0.7632670187,0.4486772339,0,2.982823947,0.4673191192,1.049484071,52.20264601,0,17,13,0,0,0,1
19,EUR_GBP,2020-10-14 04:00:00,2020-10-14 08:00:00,0,0.505952381,0.25,0.244047619,0.7239094326,2.606935754,-0.03016289303,0.6039076377,55.12798976,3,4,2.930109608,1.322858308,0.2283761901,0.1726384365,0.366263701,0.2887019761,1,2.98817592,0.2893300248,-0.5162401982,48.6934782,0,22,11,0,0,0.8660254038,0.5
20,EUR_AUD,2020-10-15 00:00:00,2020-10-15 04:00:00,0,0.6811428571,0.1565714286,0.1622857143,2.071619913,1.877479533,2.646938358,0.9841628959,61.08092098,2,9,3.089673128,1.325836744,0.3409294486,0.2571428571,1.411069107,1.157739586,1,2.44419627,0.5882352941,-0.7158308074,51.49465249,1,14,19,0,0,0,1
21,GBP_AUD,2020-10-15 00:00:00,2020-10-15 04:00:00,0,0.695769577,0.05670567057,0.2475247525,1.758977898,3.492623981,3.848852628,1.184615385,65.70735831,3,4,4.510646292,1.108266902,0.4559726684,0.4114285714,1.223843308,0.8296169383,1,2.476928832,0.824703587,0.5305311487,58.03089737,1,12,23,0,0,0,1
22,GBP_JPY,2020-10-15 00:00:00,2020-10-15 04:00:00,0,0.5331632653,0.07653061224,0.3903061224,0.8801417986,1.764774117,-1.288779062,0.633010604,50.98827969,4,4,3.082741555,1.356136853,0.4602782365,0.3394039735,0.4692592753,0.08307460854,1,2.870473066,0.7925432202,-0.01720821344,50.92409201,1,3,16,0,0,0,1
23,USD_CHF,2020-10-15 08:00:00,2020-10-15 12:00:00,0,0.8169014085,0.04225352113,0.1408450704,1.469003701,1.251756675,2.431097674,0.8812664908,58.3733842,4,4,3.455262226,0.6000155962,0.5017371795,0.8362068966,1.200031192,0.7913998811,0,2.877959197,0.2882964302,-0.6056891842,47.65965135,0,13,32,1,0,0.8660254038,-0.5
24,GBP_CAD,2020-10-16 08:00:00,2020-10-16 12:00:00,0,0.4189435337,0.2714025501,0.3096539162,1.057116886,0.003851063337,-0.8799679726,0.703875969,50.66727426,3,12,3.49676551,0.5699573739,0.3985850554,0.6993243243,0.4428722838,0.3100105987,0,2.696816873,0.4097028194,-0.06497414919,46.10006223,1,11,1,1,0,0.8660254038,-0.5
25,GBP_CHF,2020-10-16 08:00:00,2020-10-16 12:00:00,0,0.7985480944,0.112522686,0.0889292196,1.450998197,0.6662478111,-0.8479517596,0.476861167,49.0179029,3,4,1.872340687,0.5372116738,0.2712392275,0.5049019608,1.158691845,0.9901548498,0,2.616451281,0.4796825397,-0.5394701401,46.10278997,1,13,24,1,0,0.8660254038,-0.5
26,GBP_NZD,2020-10-16 08:00:00,2020-10-16 12:00:00,0,0.3339350181,0.2093862816,0.4566787004,0.8663180566,-0.6880504421,-1.261947061,0.7255021302,52.97572876,3,12,3.727982395,0.8022042654,0.5160378316,0.6432748538,0.2892939359,0.2611464178,1,2.760139355,0.7517996401,-0.5149919916,51.91443268,1,39,18,1,0,0.8660254038,-0.5
27,EUR_JPY,2020-10-16 12:00:00,2020-10-16 16:00:00,0,0.8285198556,0.1696750903,0.001805054152,1.950493695,1.22169912,-2.703933498,0.4179415855,47.10054169,1,5,2.115968792,1.066786263,0.9435601269,0.8844884488,1.616022755,0.8027302572,0,2.830511658,0.3899556869,-1.534917359,43.72028173,0,4,13,1,1,1.224646799e-16,-1
28,USD_JPY,2020-10-16 12:00:00,2020-10-16 16:00:00,0,0.6338028169,0.2394366197,0.1267605634,1.306404153,-0.147200468,-0.4109346398,0.5489864865,48.52171104,2,11,1.993339671,1.030403276,0.7912025154,0.7678571429,0.8280026324,0.1226670567,1,2.989534807,0.6750474383,-1.230964661,47.59883804,1,5,18,1,1,1.224646799e-16,-1
29,NZD_CHF,2020-10-16 16:00:00,2020-10-16 20:00:00,0,0.6711409396,0.02013422819,0.3087248322,1.537093597,1.155399214,-0.8356012171,0.408751334,49.75216347,2,7,1.975526334,1.124451021,0.9645520222,0.8577981651,1.031606441,0.1805311272,0,2.546832063,0.1480165779,0.04050547564,44.05775935,0,19,40,0,0,-0.8660254038,-0.5
30,AUD_JPY,2020-10-19 00:00:00,2020-10-19 04:00:00,0,0.7268623025,0.2099322799,0.06320541761,1.577131893,1.612733065,-2.531243287,0.3934640523,44.49962779,2,8,2.143190519,0.8757888167,0.4663753455,0.5325203252,1.146357719,0.5340175712,0,2.552431322,0.2380204242,-2.64731994,39.70472597,0,5,16,0,0,0,1
31,AUD_USD,2020-10-19 00:00:00,2020-10-19 04:00:00,0,0.7759103641,0.1176470588,0.106442577,1.462169342,1.347489393,-2.305886105,0.3521545319,43.98850203,2,8,1.941367697,0.8355253381,0.4832940681,0.5784313725,1.134512346,0.6389311409,0,2.667332577,0.2226758794,-2.519769816,40.60734121,0,5,15,0,0,0,1
32,CAD_JPY,2020-10-19 00:00:00,2020-10-19 04:00:00,0,0.6902985075,0.2425373134,0.0671641791,1.319399764,2.594491327,-1.767404908,0.562,52.46003596,3,8,2.766800998,1.55571017,0.6596998821,0.4240506329,0.9107796879,0.1230783362,1,2.733634259,0.6594618438,-1.21924187,50.93462698,1,4,18,0,0,0,1
33,GBP_USD,2020-10-19 00:00:00,2020-10-19 04:00:00,1,0.939516129,0.01814516129,0.04233870968,0.9828398253,1.004636676,-0.3031743816,0.4103796252,48.62283988,2,16,1.567391738,1.460389015,0.5369951465,0.3677069199,0.9233938682,0.1882455311,1,2.512996593,0.5705521472,-1.114958183,47.82241291,1,33,17,0,0,0,1
34,NZD_JPY,2020-10-19 08:00:00,2020-10-19 12:00:00,0,0.765,0.19,0.045,0.8674562504,1.197089626,-1.539734844,0.5726795096,52.54348838,2,10,2.836581939,1.669853282,0.6245685003,0.374025974,0.6636040316,0.04337281252,1,2.719333639,0.4519589552,-1.3732773,45.53167895,0,5,16,1,0,0.8660254038,-0.5
35,NZD_USD,2020-10-19 08:00:00,2020-10-19 12:00:00,0,0.9537037037,0.01851851852,0.02777777778,1.069685619,1.37672501,-1.351963769,0.5339622642,53.87084166,3,6,2.802972502,1.436151989,0.8270254556,0.575862069,1.020163137,0.2030421777,1,2.806947676,0.3520120346,-1.157369221,47.00500963,0,20,16,1,0,0.8660254038,-0.5
36,EUR_CAD,2020-10-19 20:00:00,2020-10-20 00:00:00,0,0.7328990228,0.09771986971,0.1693811075,0.9401679916,2.523447639,2.523447639,0.9662113587,58.57459101,2,20,4.115914595,1.834399436,0.8942314448,0.4874791319,0.6890482023,0.08268578428,0,2.507559354,0.2025751073,-0.6326239421,40.80774268,0,12,2,0,0,-0.8660254038,0.5
37,CHF_JPY,2020-10-20 00:00:00,2020-10-20 04:00:00,0,0.4285714286,0.1220238095,0.4494047619,1.314384022,3.516759631,3.235105912,1.014196983,66.07400626,3,4,4.471252791,1.020994732,0.7041342977,0.6896551724,0.5633074382,0.2190640037,1,2.789618474,0.8954090438,0.05048248027,55.55346106,1,36,15,0,0,0,1
38,EUR_GBP,2020-10-20 04:00:00,2020-10-20 08:00:00,0,0.5044247788,0.008849557522,0.4867256637,0.415025617,2.442407392,2.633392631,0.8739316239,58.41949721,5,5,3.334896108,0.9439078191,0.3562609278,0.3774319066,0.209349205,0.157930102,1,2.630285218,0.393442623,0.703759309,50.98734493,0,26,3,0,0,0.8660254038,0.5
39,GBP_JPY,2020-10-20 08:00:00,2020-10-20 12:00:00,0,0.4160447761,0.09514925373,0.4888059701,1.083921305,-0.08695637337,-0.4448930731,0.7748031496,54.04581254,2,11,2.984828072,0.9261864885,0.4246706607,0.4585152838,0.4509597968,0.09706757958,1,2.589985483,0.7156842325,-0.8705836381,49.09969736,1,6,19,1,0,0.8660254038,-0.5
40,EUR_USD,2020-10-21 04:00:00,2020-10-21 08:00:00,0,0.7106598985,0.116751269,0.1725888325,0.831545482,2.764783201,5.913681321,1.045209177,72.37232114,4,5,6.719900545,0.7049141903,0.5909460278,0.8383233533,0.5909460278,0.531851425,1,3.048351006,0.9142231947,1.059293346,56.29645262,1,35,17,0,0,0.8660254038,0.5
41,CAD_CHF,2020-10-22 08:00:00,2020-10-22 12:00:00,0,0.8106796117,0.09223300971,0.09708737864,1.234395111,0.4134624401,-2.750424058,0.3333333333,47.24912532,2,11,1.204434065,0.9407768564,0.347548138,0.3694267516,1.000698949,0.7670027874,0,2.535337983,0.2414089347,-1.526805191,44.85804913,0,5,16,1,0,0.8660254038,-0.5
42,AUD_CHF,2020-10-22 16:00:00,2020-10-22 20:00:00,0,0.7783018868,0.02358490566,0.1981132075,1.008480461,0.6945195625,-1.308170409,0.6421531463,53.27374912,3,12,4.029164859,0.9466396776,0.6469497294,0.6834170854,0.7849022453,0.4233715141,1,2.614361861,0.2853072853,-1.839573241,36.96459334,0,35,1,0,0,-0.8660254038,-0.5
43,AUD_JPY,2020-10-22 16:00:00,2020-10-22 20:00:00,0,0.9075907591,0.0297029703,0.06270627063,1.25062468,0.6851607157,-0.8667695801,0.5348525469,51.0817315,3,7,1.584950089,0.7099255608,0.56133649,0.7906976744,1.135055403,0.8543871575,1,2.738867092,0.1751767478,-1.360821489,38.83217061,0,8,19,0,0,-0.8660254038,-0.5
44,NZD_USD,2020-10-22 16:00:00,2020-10-22 20:00:00,0,0.5856573705,0.05976095618,0.3545816733,1.092151436,1.192229058,2.105981256,1.027221777,64.95572176,3,13,5.582590808,1.144365848,0.6396265384,0.5589353612,0.6396265384,0.4916857064,1,2.577288203,0.8336262449,-0.04220716309,53.85846628,0,23,19,0,0,-0.8660254038,-0.5
45,AUD_CAD,2020-10-23 00:00:00,2020-10-23 04:00:00,0,0.5993377483,0.1688741722,0.2317880795,1.236987613,1.101820093,1.708025943,1.004248088,59.89311616,2,12,4.841454832,1.200123744,0.6021098648,0.5017064846,0.741373371,0.3686386928,0,2.67367543,0.2997014925,-0.3355010144,39.91135718,0,26,1,0,0,0,1
46,USD_CAD,2020-10-23 00:00:00,2020-10-23 04:00:00,0,0.4670658683,0.2574850299,0.2754491018,1.128115702,-0.6316096896,-0.2668297619,0.5549227014,49.32573415,2,10,2.303517692,1.199045133,0.6045889542,0.5042253521,0.52690434,0.1013277577,0,2.477454572,0.1546847378,-1.231088368,42.06794892,0,16,1,0,0,0,1
47,USD_CHF,2020-10-23 00:00:00,2020-10-23 04:00:00,0,0.3849206349,0.503968254,0.1111111111,1.415572042,0.8369850568,-0.8538371049,0.614321608,48.28749249,4,8,2.746883844,0.8369850568,0.5280308412,0.6308724832,0.5448828893,0.17975518,1,2.940251837,0.1497366441,-1.486368535,40.62821905,0,19,1,0,0,0,1
48,CHF_JPY,2020-10-23 08:00:00,2020-10-23 12:00:00,0,0.754985755,0.06837606838,0.1766381766,1.405838235,0.9692673871,-1.509974401,0.2974358974,50.60169489,2,24,3.068011647,1.662173412,0.5367017763,0.3228915663,1.061387841,0.6568588905,1,2.859235382,0.6998792271,0.522501037,51.85035582,1,2,18,1,0,0.8660254038,-0.5
49,USD_JPY,2020-10-26 00:00:00,2020-10-26 04:00:00,0,0.8304347826,0.1086956522,0.06086956522,1.181121422,0.8113790638,-3.625529235,0.3775510204,47.37075353,2,14,2.660090855,1.037332727,0.3902836003,0.3762376238,0.9808443113,0.4981251215,0,2.518250829,0.2093944539,-1.402995128,39.39771454,0,11,24,0,0,0,1
50,NZD_CHF,2020-10-26 08:00:00,2020-10-26 12:00:00,1,0.6,0.1,0.3,1.919997754,1.423998334,5.151993973,1.060885609,64.13099863,2,4,6.554658999,0.8053323912,0.4426661488,0.5496688742,1.151998652,1.023998802,0,2.737684212,0.5693779904,0.08571711486,49.00694493,0,25,3,1,0,0.8660254038,-0.5
51,AUD_USD,2020-10-27 04:00:00,2020-10-27 08:00:00,0,0.6992481203,0.3007518797,0,0.530082413,-0.1115962975,0.75726059,0.6716826265,55.85345383,4,5,4.519650048,0.8170443208,0.6496498746,0.7951219512,0.3706591309,0.08768280516,0,2.496321114,0.4390463338,0.8845065827,46.96261183,0,11,21,0,0,0.8660254038,0.5
52,EUR_GBP,2020-10-28 08:00:00,2020-10-28 12:00:00,0,0.4513618677,0.1945525292,0.3540856031,2.131658137,-0.8709109121,1.231716861,0.4069364162,49.14904243,2,11,1.874532059,0.6345208074,0.3773947286,0.5947712418,0.9621491982,0.7713782365,0,2.941794514,0.1910331384,-1.306838251,45.82807882,0,32,9,1,0,0.8660254038,-0.5
53,GBP_CAD,2020-10-28 16:00:00,2020-10-28 20:00:00,0,0.6980976013,0.2919768404,0.009925558313,2.364198268,1.847946537,2.080650916,1.446546053,66.47019999,2,8,3.439722707,1.576132179,1.11267892,0.705955335,1.65044114,1.310184317,1,2.727263532,0.722739864,1.393884373,53.45821503,1,19,9,0,0,-0.8660254038,-0.5
54,GBP_CHF,2020-10-29 00:00:00,2020-10-29 04:00:00,0,0.4833333333,0.3222222222,0.1944444444,0.5577649554,-0.8583382925,0.991582143,0.551271534,50.06701036,1,16,2.0823225,1.536952322,0.4338171876,0.2822580645,0.2695863951,0.07746735492,0,2.995432955,0.4710076046,-0.8161991132,48.71325025,1,22,6,0,0,0,1
55,GBP_NZD,2020-10-29 04:00:00,2020-10-29 08:00:00,0,0.8883928571,0.09821428571,0.01339285714,0.8335239777,2.615925698,1.460527506,0.963646229,59.25607521,3,5,3.304327197,0.8651532358,0.548860655,0.6344086022,0.740496748,0.3981565429,1,3.097059318,0.4541062802,-1.23573359,49.98944891,1,4,27,0,0,0.8660254038,0.5
56,NZD_USD,2020-10-30 00:00:00,2020-10-30 04:00:00,0,0.5574468085,0.02553191489,0.4170212766,0.9470239454,-0.3183612412,-1.478969311,0.3563579278,45.24704778,3,8,0.5520948107,1.607925763,0.9550837237,0.5939849624,0.527915476,0.2579129043,0,2.38354324,0.4636209814,-0.7658932909,48.60293863,1,29,25,0,0,0,1
57,EUR_NZD,2020-10-30 04:00:00,2020-10-30 08:00:00,0,0.8724279835,0.1248285322,0.002743484225,1.421212061,-0.3294716574,-0.7115807986,0.7241953385,49.31285496,3,11,2.544145047,0.9494242435,0.7895622559,0.8316221766,1.239905172,0.4795859629,0,2.691829206,0.1577363034,-0.7162755829,44.02611794,0,7,29,0,0,0.8660254038,0.5
58,EUR_JPY,2020-10-30 12:00:00,2020-10-30 16:00:00,1,0.343373494,0.484939759,0.171686747,1.940895701,0.2543041054,-5.270233357,0.2205387205,37.59363793,3,6,0.7278358879,1.455671776,0.9324483866,0.640562249,0.6664521384,0.5056851752,0,2.381417823,0.06574827802,-2.238841524,35.2893729,0,14,23,1,1,1.224646799e-16,-1
59,NZD_JPY,2020-10-30 12:00:00,2020-10-30 16:00:00,0,0.5185185185,0.2962962963,0.1851851852,1.691898871,1.159264041,-1.820705987,0.4985185185,50.23953206,3,6,2.022619844,1.771968159,1.472578647,0.8310412574,0.8772808962,0.8563932558,1,2.025664692,0.2383116883,-1.137702108,42.84216541,0,14,25,1,1,1.224646799e-16,-1
60,USD_JPY,2020-10-30 12:00:00,2020-10-30 16:00:00,0,0.2847222222,0.5416666667,0.1736111111,1.272476829,-0.8350629192,-1.016214135,0.5997536946,49.70419989,3,6,2.151722972,1.555249458,1.223875284,0.7869318182,0.3623024306,0.3048642404,1,2.200136804,0.2759117083,-0.5281575077,41.01899175,0,15,28,1,1,1.224646799e-16,-1
61,AUD_CHF,2020-11-02 08:00:00,2020-11-02 12:00:00,1,0.4879518072,0.06325301205,0.4487951807,1.356882274,-0.5108743502,-1.659319889,0.3996157541,50.19457932,5,6,1.700189837,0.9604437784,0.8868778719,0.9234042553,0.6620931579,0.1103488596,1,2.194884518,0.3051663748,-0.1992398416,40.90046856,0,42,8,1,0,0.8660254038,-0.5
62,CAD_CHF,2020-11-02 08:00:00,2020-11-02 12:00:00,0,0.7094972067,0.07262569832,0.217877095,1.005006596,0.645674629,-0.1740514217,0.8851851852,57.97834578,4,6,4.025640948,1.207130828,0.3481028435,0.288372093,0.7130493729,0.5502270751,1,2.429240992,0.3723875871,-0.2172566777,46.25876866,0,12,1,1,0,0.8660254038,-0.5
63,CAD_JPY,2020-11-02 08:00:00,2020-11-02 12:00:00,0,0.7296416938,0.2312703583,0.03908794788,1.169671154,0.6210306126,-1.737361714,0.5939349112,49.78134894,3,6,3.059433018,1.325881308,0.4000503946,0.3017241379,0.8534408418,0.6591306501,1,2.244666204,0.2232044199,-2.109816891,37.66535923,0,14,1,1,0,0.8660254038,-0.5
64,CHF_JPY,2020-11-02 08:00:00,2020-11-02 12:00:00,1,0.5462962963,0.4166666667,0.03703703704,0.7416146692,0.1510696548,-2.09437476,0.3737942122,41.24428977,2,6,1.59653158,1.373360499,0.3605071309,0.2625,0.4051413471,0.223171081,0,2.460538196,0.1384231181,-2.280061186,39.38999465,0,8,0,1,0,0.8660254038,-0.5
65,AUD_NZD,2020-11-04 12:00:00,2020-11-04 16:00:00,0,0.5662650602,0.3915662651,0.0421686747,1.769017463,0.9520013659,3.349766,1.057142857,71.4404188,4,8,4.372812244,1.428002049,1.111852341,0.7786069652,1.001732781,0.8525385366,1,1.904693034,0.33234714,1.396881616,46.1674123,0,18,27,1,1,1.224646799e-16,-1
66,AUD_USD,2020-11-04 12:00:00,2020-11-04 16:00:00,1,0.4729411765,0.4223529412,0.1047058824,1.792905599,-0.4534996514,2.343433082,0.6368763557,59.27980263,5,8,3.096453434,2.111410005,1.248706017,0.5914085914,0.8479388831,0.4092043366,1,1.496174473,0.676984127,0.5441812346,54.69440426,1,17,1,1,1,1.224646799e-16,-1
67,AUD_CAD,2020-11-05 08:00:00,2020-11-05 12:00:00,1,0.8717532468,0.08928571429,0.03896103896,1.532923044,1.600112853,2.667684259,1.072472982,66.79698509,2,13,4.198118792,0.9730079714,0.7888581251,0.810741688,1.336330641,0.7689500337,1,1.665920913,0.694629557,0.6034852028,51.84532877,1,35,10,1,0,0.8660254038,-0.5
68,EUR_CAD,2020-11-05 08:00:00,2020-11-05 12:00:00,0,0.8271461717,0.1160092807,0.05684454756,1.60790544,1.035252342,-0.7125520627,0.6114558473,54.89307158,1,10,2.24957536,1.107999804,0.4364847714,0.3939393939,1.329972829,0.9177372116,0,1.804014019,0.1232920241,-2.582889131,39.57642279,0,4,15,1,0,0.8660254038,-0.5
69,EUR_CHF,2020-11-05 08:00:00,2020-11-05 12:00:00,0,0.5263157895,0.3383458647,0.1353383459,1.312648365,1.510039097,1.480430487,0.7925170068,56.54286662,3,7,2.299602023,1.968972548,0.5773678899,0.2932330827,0.6908675606,0.4391943778,1,1.779900333,0.2132196162,-0.04990494556,38.96147443,0,27,0,1,0,0.8660254038,-0.5
70,GBP_JPY,2020-11-05 08:00:00,2020-11-05 12:00:00,1,0.8062176166,0.02279792746,0.170984456,1.698241951,0.75848941,1.154452559,0.4586165534,54.20236765,3,18,2.847415001,1.251243551,0.4540377443,0.3628691983,1.369152578,1.19140912,0,2.138501203,0.371245261,0.2098470812,45.66834316,0,18,3,1,0,0.8660254038,-0.5
71,GBP_NZD,2020-11-05 20:00:00,2020-11-06 00:00:00,0,0.6464019851,0,0.3535980149,1.054101826,0.9272434176,-0.9259355989,0.4467065868,47.20805794,4,5,1.463449061,1.24242771,0.8788541278,0.7073684211,0.6813735128,0.1634773303,0,2.145942082,0.10969163,-0.8794190284,43.67277513,0,9,32,0,0,-0.8660254038,0.5
72,EUR_GBP,2020-11-06 08:00:00,2020-11-06 12:00:00,0,0.5704467354,0.381443299,0.04810996564,0.920387406,-0.8539676963,0.2561903089,0.6024096386,51.296892,3,14,2.37213249,0.7401053368,0.4048439449,0.547008547,0.5250319911,0.3352613919,0,2.194726276,0.256007847,-0.478448722,44.19224411,0,39,16,1,0,0.8660254038,-0.5
73,EUR_USD,2020-11-06 08:00:00,2020-11-06 12:00:00,0,0.9556650246,0.009852216749,0.03448275862,0.9560185846,0.3273068553,4.7871571,0.9740209383,69.615018,2,13,5.915070652,1.205619496,0.6098739247,0.505859375,0.9136335242,0.4638809388,1,1.961178232,0.8066020811,1.833421308,56.65255852,1,11,1,1,0,0.8660254038,-0.5
74,NZD_USD,2020-11-09 00:00:00,2020-11-09 04:00:00,1,0.6390728477,0.2880794702,0.07284768212,0.9087764262,0.6981328837,3.210809426,1.012201592,71.53907906,2,17,6.484811915,1.095346421,0.589801919,0.5384615385,0.5807743386,0.6229030471,1,2.040944131,0.8801122694,2.360534355,64.11958033,1,35,31,0,0,0,1
75,AUD_JPY,2020-11-09 12:00:00,2020-11-09 16:00:00,0,0.8526946108,0.1299401198,0.01736526946,3.770450679,3.890111688,5.077690764,1.834666667,78.54108101,3,6,7.249650975,0.792471969,0.5418611754,0.6837606838,3.215042974,2.828966886,0,1.736453292,0.5635179153,1.930812673,52.01423756,1,20,6,1,1,1.224646799e-16,-1
76,USD_CHF,2020-11-11 08:00:00,2020-11-11 12:00:00,0,0.7385444744,0.2479784367,0.01347708895,1.218196167,0.7059627384,4.176672573,0.9930174564,66.28077845,1,14,6.537543312,1.011332667,0.3579066906,0.3538961039,0.899692048,0.8208869051,1,2.229996842,0.7654905336,0.3740010209,53.78554228,1,6,1,1,0,0.8660254038,-0.5
77,USD_JPY,2020-11-11 08:00:00,2020-11-11 12:00:00,0,0.6355685131,0.2973760933,0.06705539359,0.9743488129,0.551089416,5.172854776,0.9154530744,64.97740469,2,17,6.428429631,0.8948101343,0.5936994224,0.6634920635,0.6192654263,0.4800727387,0,2.034807756,0.8245818748,1.175463228,54.56238626,1,23,2,1,0,0.8660254038,-0.5
78,EUR_CAD,2020-11-12 04:00:00,2020-11-12 08:00:00,1,0.2475247525,0.198019802,0.5544554455,0.2312153956,0.6455716987,-2.545658613,0.4176207068,48.55261394,3,9,1.920690267,0.7005139709,0.6089435172,0.8692810458,0.05723153357,0.004578522686,0,2.375515725,0.2010686164,-0.0790226005,42.18691763,0,9,2,0,0,0.8660254038,0.5
79,USD_CAD,2020-11-12 04:00:00,2020-11-12 08:00:00,0,0.701863354,0.1801242236,0.1180124224,0.4418375837,1.245927099,0.483002576,1,54.90423806,3,9,4.10003323,0.6421738794,0.4143942555,0.6452991453,0.3101096084,0.2030806285,1,2.663653759,0.288624052,-0.7304748078,41.02459614,0,9,2,0,0,0.8660254038,0.5
80,AUD_NZD,2020-11-13 00:00:00,2020-11-13 04:00:00,0,0.5045317221,0.1268882175,0.3685800604,1.333313453,0.2094631406,-4.076474967,0.2285714286,38.61658602,1,6,1.579029829,0.6646426577,0.5075453023,0.7636363636,0.6726989324,0.4672639291,0,2.388536242,0.1039022097,-3.089569017,33.49066029,0,4,34,0,0,0,1
81,GBP_CAD,2020-11-13 00:00:00,2020-11-13 04:00:00,0,0.6462167689,0.06748466258,0.2862985685,0.8198156727,-0.2531537149,3.522357318,0.7096076614,55.49755524,3,8,3.850954193,1.728486623,0.5851036192,0.3385063046,0.5297786351,0.08885527741,0,2.451781541,0.6833205227,0.5559249069,53.07258985,1,31,5,0,0,0,1
82,EUR_USD,2020-11-13 20:00:00,2020-11-16 00:00:00,1,0.4769230769,0.3538461538,0.1692307692,0.4825505693,0.8908625894,0.8277598227,0.9797525309,57.90512627,4,9,3.233088814,0.9725249935,0.6829946519,0.7022900763,0.2301395023,0.0334073471,1,3.118567096,0.6378497328,-0.2606684698,53.12614671,1,3,6,0,0,-0.8660254038,0.5
83,NZD_CAD,2020-11-16 00:00:00,2020-11-16 04:00:00,1,0.9470588235,0.04705882353,0.005882352941,1.690667648,1.727133029,4.896306111,0.9947735192,69.56735765,3,4,6.656589486,1.1304268,0.6762670593,0.5982404692,1.601161714,0.8320736858,1,2.129924811,0.909382716,2.319049731,71.39019451,1,40,17,0,0,0,1
84,NZD_JPY,2020-11-16 20:00:00,2020-11-17 00:00:00,0,0.4521072797,0.1187739464,0.4291187739,0.9117310045,0.7370698925,-1.264546451,0.5415713196,60.54340988,3,7,2.48018779,1.781543342,0.9990615605,0.5607843137,0.4122002243,0.1222627784,0,2.60082993,0.703628002,2.186596571,62.63768971,1,25,10,0,0,-0.8660254038,0.5
85,EUR_AUD,2020-11-17 00:00:00,2020-11-17 04:00:00,0,0.6210526316,0.2789473684,0.1,0.7878670367,-1.026300482,0.628220295,0.3432012042,44.0492436,2,20,1.418160666,1.262660593,0.4291802016,0.3399014778,0.4893068965,0.2197734365,0,2.778302314,0.06569878281,-0.2029825655,39.88534284,0,19,42,0,0,0,1
86,EUR_NZD,2020-11-17 08:00:00,2020-11-17 12:00:00,0,0.4283333333,0.5283333333,0.04333333333,1.085228448,0.1917236925,2.322388879,0.539478143,45.59560319,1,20,2.879472816,0.9405313218,0.6095366451,0.6480769231,0.4648395187,0.2188544037,0,2.812462755,0.1170671596,-0.9453670784,34.44107666,0,19,41,1,0,0.8660254038,-0.5
87,GBP_NZD,2020-11-17 08:00:00,2020-11-17 12:00:00,0,0.3842519685,0.4283464567,0.1874015748,0.9851333311,0.03257921252,0.1846155376,0.3609493954,44.84556185,2,4,1.250421204,1.000647242,0.4871367968,0.4868217054,0.3785394217,0.2435683984,0,2.650252664,0.03156851642,-1.046650108,37.34190916,0,17,40,1,0,0.8660254038,-0.5
