fold,trade_id,entry_time,pair,p_admit,admitted,final_r_at_selected_sl,selected_sl_atr_mult,mode
1,469,2023-11-17 04:00:00,AUD_NZD,0.25791777776965075,0,-1.0,2.0,D1
1,470,2023-11-21 12:00:00,GBP_NZD,0.22161157202193013,0,-1.0,2.0,D1
1,471,2023-11-22 16:00:00,EUR_GBP,0.12554989673508557,0,-1.0,2.0,D1
1,472,2023-11-23 08:00:00,EUR_CHF,0.21838181494955125,0,-1.0,2.0,D1
1,473,2023-11-27 20:00:00,EUR_NZD,0.3529000574797865,0,-1.0,2.0,D1
1,474,2023-11-29 12:00:00,GBP_NZD,0.4283569612319545,0,-1.0,2.0,D1
1,475,2023-11-30 16:00:00,EUR_JPY,0.2575091767791283,0,-1.0,2.0,D1
1,476,2023-12-04 08:00:00,GBP_AUD,0.3844615276357903,0,-1.0,2.0,D1
1,477,2023-12-05 20:00:00,NZD_JPY,0.10792471716568967,0,-1.0,2.0,D1
1,478,2023-12-06 04:00:00,AUD_JPY,0.3893522926325838,0,-1.0,2.0,D1
1,479,2023-12-07 16:00:00,GBP_CHF,0.10862274732891126,0,-1.0,2.0,D1
1,480,2023-12-08 20:00:00,GBP_CAD,0.48812733365642813,0,-1.0,2.0,D1
1,481,2023-12-13 16:00:00,NZD_CHF,0.12395777268547205,0,-1.0,2.0,D1
1,482,2023-12-14 16:00:00,EUR_AUD,0.24634524817113213,0,-1.0,2.0,D1
1,483,2023-12-14 16:00:00,GBP_CAD,0.4553985791514396,0,-1.0,2.0,D1
1,484,2023-12-20 04:00:00,CAD_CHF,0.1736782514743453,0,-1.0,2.0,D1
1,485,2023-12-28 20:00:00,GBP_JPY,0.3843813489628215,0,8.085404628,2.0,D1
1,486,2023-12-29 20:00:00,AUD_NZD,0.25197522564765396,0,-1.0,2.0,D1
1,487,2024-01-02 20:00:00,GBP_USD,0.20450831180554732,0,-1.0,2.0,D1
1,488,2024-01-05 00:00:00,NZD_CAD,0.18395466383761133,0,-1.0,2.0,D1
1,489,2024-01-10 16:00:00,AUD_NZD,0.1156968397750774,0,-1.0,2.0,D1
1,490,2024-01-15 16:00:00,NZD_USD,0.11385423073713546,0,-1.0,2.0,D1
1,491,2024-01-18 00:00:00,EUR_USD,0.27159402630200896,0,-1.0,2.0,D1
1,492,2024-01-18 20:00:00,AUD_NZD,0.10138867791536617,0,-1.0,2.0,D1
1,493,2024-01-23 04:00:00,NZD_JPY,0.5319906504366945,0,-1.0,2.0,D1
1,494,2024-01-26 20:00:00,USD_CAD,0.28877720596077194,0,-1.0,2.0,D1
1,495,2024-01-30 04:00:00,USD_CHF,0.2692926896673536,0,-1.0,2.0,D1
1,496,2024-01-30 16:00:00,EUR_CAD,0.19246295307925065,0,-1.0,2.0,D1
1,497,2024-01-31 12:00:00,AUD_CHF,0.049229482857579,0,-1.0,2.0,D1
1,498,2024-02-01 00:00:00,USD_JPY,0.34713510406702885,0,3.97322686,2.0,D1
1,499,2024-02-01 08:00:00,USD_CAD,0.3374700222563682,0,-1.0,2.0,D1
1,500,2024-02-01 12:00:00,CHF_JPY,0.24343693452886683,0,-1.0,2.0,D1
1,501,2024-02-01 20:00:00,CAD_JPY,0.415032569475048,0,3.320019696,2.0,D1
1,502,2024-02-02 16:00:00,USD_CHF,0.13425981657999997,0,6.044104156,2.0,D1
2,503,2024-02-06 20:00:00,AUD_CHF,0.16067924292950778,0,4.958669241999999,3.0,E
2,504,2024-02-07 08:00:00,EUR_NZD,0.31849369237514663,0,-1.0,3.0,E
2,505,2024-02-07 08:00:00,GBP_NZD,0.36887489896756853,0,-1.0,3.0,E
2,506,2024-02-13 08:00:00,EUR_NZD,0.2711904123389108,0,-1.0,3.0,E
2,507,2024-02-14 12:00:00,EUR_GBP,0.22531982591665328,0,0.35885477639999996,3.0,E
2,508,2024-02-19 20:00:00,EUR_AUD,0.3040033973520809,0,-1.0,3.0,E
2,509,2024-02-20 04:00:00,GBP_AUD,0.2902393495727927,0,-1.0,3.0,E
2,510,2024-02-23 12:00:00,GBP_AUD,0.4400128402298726,0,-1.0,3.0,E
