pair,bar_time,h_ref,h_ref_bar_offset,break_magnitude_atr,close_position,trend_filter_swing_low,fired_signal
EUR_NZD,2024-07-22 16:00:00,1.80309,15,4.402652775,0.9851851852,1.79247,0
GBP_AUD,2024-07-22 16:00:00,1.93329,10,3.083072037,0.6580796253,1.92426,0
GBP_NZD,2024-07-22 16:00:00,2.14853,9,2.818869787,0.9795918367,2.1331,0
EUR_CAD,2024-07-22 20:00:00,1.49673,7,0.6894863013,0.9,1.48796,1
GBP_AUD,2024-07-22 20:00:00,1.93329,11,3.505785847,0.8392857143,1.92426,0
GBP_CAD,2024-07-22 20:00:00,1.77667,7,0.7886701206,0.9111747851,1.76961,1
GBP_NZD,2024-07-22 20:00:00,2.14853,10,3.018847669,0.7439613527,2.1331,0
USD_CAD,2024-07-22 20:00:00,1.37479,7,0.4734610435,0.8775510204,1.36568,0
EUR_AUD,2024-07-23 00:00:00,1.62842,17,3.969853907,0.8768768769,1.61734,0
EUR_CAD,2024-07-23 00:00:00,1.49673,8,1.087299392,0.9361702128,1.48796,0
EUR_NZD,2024-07-23 00:00:00,1.80309,17,5.025631448,0.9681020734,1.79247,0
GBP_AUD,2024-07-23 00:00:00,1.93329,12,3.953545083,0.9030470914,1.92426,0
GBP_CAD,2024-07-23 00:00:00,1.77667,8,1.005798222,0.9395348837,1.76961,0
GBP_NZD,2024-07-23 00:00:00,2.14853,11,3.684503163,0.976744186,2.1331,0
USD_CAD,2024-07-23 00:00:00,1.37479,8,0.9346991547,0.84,1.36568,0
EUR_AUD,2024-07-23 04:00:00,1.62842,18,4.282008848,0.9968454259,1.61734,0
EUR_CAD,2024-07-23 04:00:00,1.49673,9,1.165751415,0.6083333333,1.48796,0
EUR_NZD,2024-07-23 04:00:00,1.80309,18,5.318164944,0.9326923077,1.79247,0
GBP_AUD,2024-07-23 04:00:00,1.93329,13,4.234895087,1,1.92426,0
GBP_NZD,2024-07-23 04:00:00,2.14853,12,3.928319444,0.9683544304,2.1331,0
EUR_AUD,2024-07-23 08:00:00,1.62842,19,4.522961097,0.7573964497,1.61734,0
GBP_AUD,2024-07-23 08:00:00,1.93329,14,4.811352148,0.9907120743,1.92426,0
USD_CHF,2024-07-23 12:00:00,0.89024,5,0.6620780837,0.675,0.88199,1
GBP_AUD,2024-07-23 16:00:00,1.93329,16,4.62522072,0.7555555556,1.92426,0
GBP_CAD,2024-07-23 16:00:00,1.77667,12,0.2160173059,0.4960835509,1.76961,0
GBP_CHF,2024-07-23 16:00:00,1.15078,14,0.1331237135,0.4431818182,1.14533,0
GBP_NZD,2024-07-23 16:00:00,2.14853,15,4.331113151,0.8638497653,2.1331,0
USD_CHF,2024-07-23 16:00:00,0.89024,6,0.796666947,0.5272727273,0.88199,0
USD_CAD,2024-07-23 20:00:00,1.37751,7,0.5139929561,0.9252336449,1.36568,0
GBP_AUD,2024-07-24 00:00:00,1.93329,18,4.767877883,0.4745762712,1.92426,0
GBP_NZD,2024-07-24 00:00:00,2.14853,17,4.542215786,0.8321273517,2.1331,0
USD_CAD,2024-07-24 00:00:00,1.37751,8,0.4460116404,0.380952381,1.36568,0
USD_CHF,2024-07-24 00:00:00,0.89024,8,0.9919454124,0.8666666667,0.88199,0
AUD_NZD,2024-07-24 04:00:00,1.11247,6,0.1504494459,0.5388349515,1.10492,0
EUR_AUD,2024-07-24 04:00:00,1.64298,5,1.272548969,0.9601769912,1.61734,0
EUR_NZD,2024-07-24 04:00:00,1.8257,6,1.627113283,0.8917835671,1.79247,0
GBP_AUD,2024-07-24 04:00:00,1.93329,19,6.031235678,0.911976912,1.92426,0
GBP_NZD,2024-07-24 04:00:00,2.14853,18,5.782269271,0.8694817658,2.1331,0
USD_CAD,2024-07-24 04:00:00,1.37751,9,1.262053053,0.828125,1.36568,1
AUD_NZD,2024-07-24 08:00:00,1.11247,7,0.2732912142,0.753164557,1.10492,0
GBP_CAD,2024-07-24 12:00:00,1.7798,8,0.6543178673,0.8849765258,1.76961,0
EUR_AUD,2024-07-24 16:00:00,1.64298,8,0.5649166682,0.5838641189,1.61884,0
GBP_CAD,2024-07-24 16:00:00,1.7798,9,0.962702063,0.4938271605,1.76961,0
USD_CAD,2024-07-24 16:00:00,1.37751,12,0.9481401218,0.5252225519,1.36705,0
USD_CAD,2024-07-24 20:00:00,1.37751,13,1.749216573,0.6952054795,1.36705,0
EUR_AUD,2024-07-25 00:00:00,1.64732,5,1.097529034,0.7767295597,1.61884,0
GBP_CAD,2024-07-25 00:00:00,1.7798,11,0.4917016023,0.6099585062,1.76961,0
USD_CAD,2024-07-25 00:00:00,1.37751,14,2.081462861,0.6875,1.36705,0
EUR_AUD,2024-07-25 04:00:00,1.64732,6,2.534377967,0.9954751131,1.61884,0
GBP_NZD,2024-07-25 04:00:00,2.17897,6,0.125375383,1,2.13644,1
USD_CAD,2024-07-25 04:00:00,1.37751,15,2.471592556,0.7747747748,1.36705,0
EUR_AUD,2024-07-25 08:00:00,1.64732,7,3.00473377,0.7405498282,1.61884,0
EUR_NZD,2024-07-25 08:00:00,1.83386,7,0.137553936,0.8787128713,1.79624,1
USD_CAD,2024-07-25 08:00:00,1.37751,16,2.879189709,0.4976525822,1.36705,0
EUR_AUD,2024-07-25 12:00:00,1.64732,8,3.251178224,0.2799227799,1.61884,0
EUR_CAD,2024-07-25 12:00:00,1.4998,5,0.5482798298,0.5317725753,1.4919,0
EUR_GBP,2024-07-25 12:00:00,0.8418,7,0.8202405157,0.7055214724,0.83975,1
EUR_NZD,2024-07-25 12:00:00,1.83386,8,1.473140486,0.7884187082,1.79624,0
GBP_NZD,2024-07-25 12:00:00,2.17897,8,1.10716027,0.7628458498,2.13644,0
USD_CAD,2024-07-25 12:00:00,1.37751,17,3.284675123,0.4130434783,1.37055,0
EUR_GBP,2024-07-25 16:00:00,0.8418,8,1.144633281,0.875,0.83915,0
EUR_GBP,2024-07-25 20:00:00,0.8418,9,1.80979752,0.8163265306,0.83915,0
EUR_NZD,2024-07-25 20:00:00,1.83386,10,1.651787015,0.6926713948,1.82016,0
USD_CAD,2024-07-25 20:00:00,1.37751,19,2.34536728,0.8694267516,1.37055,0
EUR_GBP,2024-07-26 00:00:00,0.8418,10,2.148350593,0.963963964,0.83915,0
EUR_NZD,2024-07-26 00:00:00,1.83386,11,1.985967913,0.9704142012,1.82016,0
EUR_NZD,2024-07-26 04:00:00,1.83386,12,2.078420713,0.5846645367,1.82016,0
AUD_JPY,2024-07-26 08:00:00,101.155,4,0.2642586129,0.9928977273,99.214,1
EUR_GBP,2024-07-26 12:00:00,0.8418,13,2.082974851,0.7777777778,0.83915,0
EUR_NZD,2024-07-26 12:00:00,1.83386,14,1.696658027,0.6183800623,1.82016,0
EUR_GBP,2024-07-29 04:00:00,0.8418,17,1.579555621,0.5918367347,0.83915,0
EUR_GBP,2024-07-29 08:00:00,0.84495,4,0.394228934,0.7582417582,0.83915,0
AUD_NZD,2024-07-29 12:00:00,1.11371,20,0.2101847291,0.7191011236,1.10363,1
GBP_NZD,2024-07-29 12:00:00,2.18584,8,0.3515957266,0.9807073955,2.17873,0
GBP_CHF,2024-07-29 16:00:00,1.13839,4,0.264528805,0.8987341772,1.12952,1
GBP_NZD,2024-07-29 16:00:00,2.18584,9,0.4326293887,0.2948717949,2.17873,0
USD_CAD,2024-07-29 16:00:00,1.38492,6,0.4583887392,0.7785467128,1.37527,1
GBP_CHF,2024-07-29 20:00:00,1.13839,5,0.4544741774,0.4701492537,1.12952,0
GBP_NZD,2024-07-29 20:00:00,2.18584,10,0.5626325939,0.390070922,2.17873,0
GBP_CHF,2024-07-30 00:00:00,1.13839,6,0.3174901385,0.2300884956,1.12952,0
USD_CAD,2024-07-30 00:00:00,1.38492,8,0.2519439557,0.5855855856,1.37527,0
AUD_CHF,2024-07-30 04:00:00,0.58042,7,0.5082093183,1,0.5723,1
CAD_CHF,2024-07-30 04:00:00,0.64001,11,0.3856936942,1,0.63422,1
GBP_CHF,2024-07-30 04:00:00,1.13839,7,0.6824370162,0.9769230769,1.12952,0
NZD_CHF,2024-07-30 04:00:00,0.52161,11,0.4646615794,0.9353448276,0.51685,1
NZD_CHF,2024-07-30 08:00:00,0.52161,12,0.4831216137,0.2576687117,0.51685,0
USD_JPY,2024-07-30 12:00:00,154.741,12,0.3058828432,0.7703081232,151.939,1
NZD_CAD,2024-07-30 16:00:00,0.81601,12,0.5010755525,0.7662337662,0.81175,1
NZD_CAD,2024-07-30 20:00:00,0.81601,13,0.8164839317,0.7179487179,0.81175,0
NZD_CAD,2024-07-31 00:00:00,0.81601,14,1.032119102,0.9223744292,0.81175,0
EUR_AUD,2024-07-31 04:00:00,1.65675,4,2.358567455,0.8631039531,1.64928,1
GBP_AUD,2024-07-31 04:00:00,1.96744,9,2.080336847,0.8638378721,1.95711,1
EUR_GBP,2024-07-31 08:00:00,0.84295,5,0.4378203289,0.725,0.83915,1
NZD_CAD,2024-07-31 08:00:00,0.81601,16,1.409133579,0.6537396122,0.81175,0
NZD_USD,2024-07-31 08:00:00,0.59057,16,0.5179383924,0.5893416928,0.58579,1
EUR_GBP,2024-07-31 12:00:00,0.84295,6,0.7900155689,0.4857142857,0.83915,0
EUR_USD,2024-07-31 12:00:00,1.0836,6,0.2865847874,0.7269230769,1.07982,1
NZD_CAD,2024-07-31 12:00:00,0.81601,17,1.629970738,0.6184971098,0.81175,0
NZD_USD,2024-07-31 12:00:00,0.59057,17,1.417720468,0.9349593496,0.58579,0
NZD_CAD,2024-07-31 16:00:00,0.81601,18,2.278237231,0.6222222222,0.81175,0
NZD_USD,2024-07-31 16:00:00,0.59057,18,2.013118217,0.7405063291,0.58579,0
NZD_CAD,2024-07-31 20:00:00,0.81601,19,2.506783703,0.6397058824,0.81175,0
NZD_USD,2024-07-31 20:00:00,0.59057,19,2.228289486,0.5841924399,0.58579,0
NZD_CAD,2024-08-01 00:00:00,0.81601,20,3.054280556,0.9348534202,0.81175,0
NZD_USD,2024-08-01 00:00:00,0.59057,20,2.648815219,0.8514851485,0.58579,0
EUR_GBP,2024-08-01 16:00:00,0.84489,6,0.532581116,0.9969135802,0.84102,0
EUR_GBP,2024-08-01 20:00:00,0.84489,7,1.365493569,0.8023255814,0.84102,0
USD_CAD,2024-08-01 20:00:00,1.38646,14,0.3809093948,0.5875706215,1.37874,0
EUR_GBP,2024-08-02 00:00:00,0.84489,8,1.959606282,1,0.84102,0
USD_CAD,2024-08-02 00:00:00,1.38646,15,0.6085464891,0.5829145729,1.37874,1
EUR_GBP,2024-08-02 04:00:00,0.84489,9,2.335982693,0.96875,0.84102,0
EUR_CAD,2024-08-02 08:00:00,1.49962,11,0.3116228694,0.9702380952,1.48952,1
EUR_GBP,2024-08-02 08:00:00,0.84489,10,2.675480805,0.6298076923,0.84102,0
USD_CAD,2024-08-02 08:00:00,1.38646,17,0.4019404618,0.780141844,1.37874,0
EUR_CAD,2024-08-02 12:00:00,1.49962,12,2.857353495,0.9840546697,1.48952,0
EUR_GBP,2024-08-02 12:00:00,0.84489,11,3.425709851,0.7414965986,0.84102,0
EUR_USD,2024-08-02 12:00:00,1.08496,11,1.585194121,0.9211165049,1.07775,0
NZD_CAD,2024-08-02 12:00:00,0.82576,5,0.6602989842,0.6205250597,0.81175,0
EUR_AUD,2024-08-02 16:00:00,1.67009,14,0.7370960881,0.8223684211,1.6476,0
EUR_CAD,2024-08-02 16:00:00,1.49962,13,3.619020276,0.7991137371,1.48952,0
EUR_GBP,2024-08-02 16:00:00,0.84489,12,4.47492162,0.9414634146,0.84102,0
EUR_USD,2024-08-02 16:00:00,1.08496,12,2.3115345,0.6548463357,1.07775,0
EUR_AUD,2024-08-02 20:00:00,1.67009,15,0.8784492469,0.660326087,1.6476,0
EUR_CAD,2024-08-02 20:00:00,1.49962,14,4.011481276,0.8136363636,1.48952,0
EUR_AUD,2024-08-05 00:00:00,1.67009,16,1.854662643,0.8553519769,1.6476,0
EUR_CAD,2024-08-05 00:00:00,1.49962,15,4.418793887,0.661971831,1.48952,0
EUR_GBP,2024-08-05 00:00:00,0.84489,14,4.806011299,0.9646017699,0.84102,0
EUR_AUD,2024-08-05 04:00:00,1.67009,17,2.126552508,0.7415036045,1.6476,0
EUR_CAD,2024-08-05 04:00:00,1.49962,16,4.854009073,0.7987551867,1.48952,0
EUR_GBP,2024-08-05 04:00:00,0.84489,15,4.952084024,0.56,0.84102,0
EUR_NZD,2024-08-05 04:00:00,1.83733,18,0.3433003701,0.6346718903,1.80693,1
EUR_USD,2024-08-05 04:00:00,1.08496,15,3.252925011,0.7419354839,1.07775,0
GBP_AUD,2024-08-05 04:00:00,1.96986,12,0.3411460466,0.7667386609,1.95045,0
EUR_AUD,2024-08-05 08:00:00,1.67009,18,3.185401119,0.4081574444,1.6476,0
EUR_CAD,2024-08-05 08:00:00,1.49962,17,5.145844002,0.7531572905,1.48952,0
EUR_GBP,2024-08-05 08:00:00,0.84489,16,6.504295479,0.9461358314,0.84102,0
EUR_NZD,2024-08-05 08:00:00,1.83733,19,1.427227326,0.3509856977,1.80693,0
EUR_USD,2024-08-05 08:00:00,1.08496,16,3.437520964,0.7115151515,1.07775,0
GBP_AUD,2024-08-05 08:00:00,1.96986,13,1.045776498,0.2393857272,1.95045,0
EUR_AUD,2024-08-05 12:00:00,1.67009,19,4.082556034,0.9108761329,1.6476,1
EUR_CAD,2024-08-05 12:00:00,1.49962,18,5.177414851,0.843100189,1.48952,0
EUR_GBP,2024-08-05 12:00:00,0.84489,17,7.6480109,0.9831223629,0.84102,0
EUR_NZD,2024-08-05 12:00:00,1.83733,20,1.934654519,0.9030192132,1.80693,0
EUR_USD,2024-08-05 12:00:00,1.08496,17,4.294266657,0.7631578947,1.07775,0
GBP_AUD,2024-08-05 12:00:00,1.96986,14,1.262971203,0.7995198079,1.95045,1
EUR_USD,2024-08-06 00:00:00,1.08496,20,3.510079847,0.9896373057,1.07775,1
AUD_NZD,2024-08-06 04:00:00,1.09569,11,0.3747626725,0.7769784173,1.08434,1
AUD_NZD,2024-08-06 16:00:00,1.09569,14,0.3068934406,0.9747292419,1.08434,0
NZD_CAD,2024-08-07 00:00:00,0.82555,6,0.211783453,0.9768934531,0.81576,1
NZD_CHF,2024-08-07 00:00:00,0.51127,6,0.1592910075,0.9791955617,0.49441,1
NZD_USD,2024-08-07 00:00:00,0.59802,6,0.5633338965,0.9836601307,0.58499,1
AUD_CAD,2024-08-07 04:00:00,0.90249,7,0.1407479997,0.8143236074,0.88535,1
AUD_CHF,2024-08-07 04:00:00,0.55954,5,0.7194730703,0.8695652174,0.53657,1
AUD_JPY,2024-08-07 04:00:00,95.507,7,0.9716025774,0.8913457873,90.141,1
AUD_USD,2024-08-07 04:00:00,0.65405,6,0.4433089623,0.7660818713,0.63484,1
CAD_JPY,2024-08-07 04:00:00,105.995,7,0.9568279302,0.9025069638,101.66,1
CHF_JPY,2024-08-07 04:00:00,171.155,7,0.5384943782,0.8859649123,166.822,1
EUR_JPY,2024-08-07 04:00:00,160.235,7,0.5062785301,0.899270073,154.402,1
GBP_JPY,2024-08-07 04:00:00,187.101,7,0.2087610743,0.8814931414,180.095,1
NZD_CAD,2024-08-07 04:00:00,0.82555,7,0.5733757159,0.5901639344,0.81576,0
NZD_CHF,2024-08-07 04:00:00,0.51127,7,1.148900073,0.8212389381,0.49441,0
NZD_JPY,2024-08-07 04:00:00,87.231,7,1.304638646,0.8720524017,83.059,1
NZD_USD,2024-08-07 04:00:00,0.59802,7,0.914391913,0.5975103734,0.58499,0
USD_CHF,2024-08-07 04:00:00,0.8572,5,0.3799588097,0.9421221865,0.84324,1
USD_JPY,2024-08-07 04:00:00,146.374,7,0.7962773851,0.9183856502,141.686,1
AUD_CHF,2024-08-07 08:00:00,0.55954,6,0.7428111409,0.9114173228,0.53657,0
AUD_USD,2024-08-07 08:00:00,0.65405,7,0.5165557964,0.8426573427,0.63484,0
NZD_CHF,2024-08-07 08:00:00,0.51127,8,1.296949579,0.8885869565,0.49441,0
NZD_USD,2024-08-07 08:00:00,0.59802,8,1.194772183,0.7445652174,0.58499,0
AUD_CHF,2024-08-07 12:00:00,0.55954,7,1.12813285,0.4134419552,0.53657,0
AUD_USD,2024-08-07 12:00:00,0.65405,8,0.6516453815,0.4666666667,0.63484,0
EUR_CHF,2024-08-07 12:00:00,0.93847,7,0.4340880125,0.5024875622,0.92105,1
NZD_CHF,2024-08-07 12:00:00,0.51127,9,1.747698142,0.4881266491,0.49441,0
NZD_USD,2024-08-07 12:00:00,0.59802,9,1.400387182,0.615942029,0.58499,0
USD_CHF,2024-08-07 12:00:00,0.8572,7,0.8687134595,0.4613970588,0.84324,0
CAD_JPY,2024-08-07 16:00:00,105.995,10,1.01382835,0.519630485,101.66,0
EUR_CHF,2024-08-07 16:00:00,0.93847,8,0.8569717222,0.372688478,0.92105,0
EUR_JPY,2024-08-07 16:00:00,160.235,10,0.3250877198,0.4435483871,154.402,0
GBP_CHF,2024-08-07 16:00:00,1.09504,8,0.2363941371,0.269493844,1.07431,0
NZD_CHF,2024-08-07 16:00:00,0.51127,10,1.815827626,0.1967654987,0.49441,0
USD_CHF,2024-08-07 16:00:00,0.8572,8,1.271921755,0.4125230203,0.84324,0
USD_JPY,2024-08-07 16:00:00,146.374,10,0.5387207281,0.5096153846,141.686,0
NZD_USD,2024-08-08 00:00:00,0.59802,12,0.5619744816,0.7743902439,0.58499,0
AUD_CHF,2024-08-08 04:00:00,0.55954,11,0.7514553969,0.6601073345,0.53657,0
CAD_JPY,2024-08-08 04:00:00,105.995,13,0.3893569925,0.2857142857,101.66,0
EUR_CHF,2024-08-08 04:00:00,0.93847,11,0.1701135284,0.3620689655,0.92105,0
NZD_CHF,2024-08-08 04:00:00,0.51127,13,1.130784739,0.4117647059,0.49441,0
USD_CHF,2024-08-08 04:00:00,0.8572,11,0.4512904658,0.2730923695,0.84324,0
AUD_CHF,2024-08-08 16:00:00,0.56845,6,0.2650798385,0.8510301109,0.53657,0
GBP_CHF,2024-08-08 16:00:00,1.10206,6,0.2309483273,0.9358552632,1.07431,1
GBP_NZD,2024-08-08 16:00:00,2.11965,4,0.66143455,0.9807692308,2.11001,1
GBP_USD,2024-08-08 16:00:00,1.2736,7,0.1783649479,0.9823269514,1.26727,1
AUD_CAD,2024-08-08 20:00:00,0.90375,10,0.4105945231,0.8684210526,0.88535,0
AUD_CHF,2024-08-08 20:00:00,0.56845,7,0.6113447925,0.9308943089,0.53657,0
AUD_USD,2024-08-08 20:00:00,0.65747,8,0.5486259644,0.9315068493,0.63484,0
GBP_CHF,2024-08-08 20:00:00,1.10206,7,0.4081459862,0.8777777778,1.07431,0
GBP_USD,2024-08-08 20:00:00,1.2736,8,0.3586475396,0.7790055249,1.26727,0
AUD_CAD,2024-08-09 00:00:00,0.90375,11,0.3165429419,0.3040540541,0.88535,0
AUD_CHF,2024-08-09 00:00:00,0.56845,8,0.4350763474,0.4019607843,0.53657,0
GBP_CHF,2024-08-09 00:00:00,1.10206,8,0.2539627114,0.4432234432,1.07431,0
GBP_NZD,2024-08-09 00:00:00,2.11965,6,0.2249043457,0.7013888889,2.11001,0
AUD_CAD,2024-08-09 04:00:00,0.90375,12,0.4335803151,0.25,0.88535,0
AUD_USD,2024-08-09 04:00:00,0.65747,10,0.4625486789,0.2369668246,0.63484,0
GBP_USD,2024-08-09 04:00:00,1.2736,10,0.4208950245,0.4540816327,1.2665,0
AUD_CHF,2024-08-09 08:00:00,0.56845,10,0.4556459178,0.3322580645,0.53657,0
AUD_USD,2024-08-09 08:00:00,0.65747,11,0.5417330315,0.3584070796,0.63484,0
GBP_CAD,2024-08-09 08:00:00,1.75159,12,0.344879737,0.6656441718,1.74084,1
GBP_CHF,2024-08-09 08:00:00,1.10206,10,0.4381304679,0.4693877551,1.07431,0
GBP_USD,2024-08-09 08:00:00,1.2736,11,0.9075680428,0.7148760331,1.2665,0
GBP_CHF,2024-08-09 16:00:00,1.10206,12,0.1384118022,0.6382488479,1.07431,0
GBP_USD,2024-08-09 16:00:00,1.2736,13,0.6550714108,0.62529274,1.2665,0
GBP_CHF,2024-08-09 20:00:00,1.10206,13,0.2891266597,0.5,1.07431,0
GBP_NZD,2024-08-09 20:00:00,2.12471,6,0.2228495033,0.5991649269,2.11001,0
GBP_USD,2024-08-12 04:00:00,1.2736,16,0.9278224625,0.9722222222,1.2665,0
AUD_CHF,2024-08-12 08:00:00,0.57246,6,0.1325210956,0.8603896104,0.53657,0
CAD_CHF,2024-08-12 08:00:00,0.63172,6,0.4055361074,0.752173913,0.60601,1
EUR_CHF,2024-08-12 08:00:00,0.94758,6,0.2568229245,0.7797833935,0.92105,0
GBP_CHF,2024-08-12 08:00:00,1.10735,6,0.2254798747,0.6241299304,1.07431,0
NZD_CHF,2024-08-12 08:00:00,0.52293,7,0.1956071481,0.9079365079,0.49441,1
USD_CHF,2024-08-12 08:00:00,0.86719,6,0.3977193938,0.7024221453,0.84324,0
AUD_CHF,2024-08-12 12:00:00,0.57246,7,0.1577647631,0.3430232558,0.55164,0
EUR_CHF,2024-08-12 12:00:00,0.94758,7,0.4351515279,0.5266272189,0.92859,0
GBP_CHF,2024-08-12 12:00:00,1.10735,7,0.3778244687,0.7785016287,1.07851,0
USD_CHF,2024-08-12 12:00:00,0.86719,7,0.5932090645,0.7119565217,0.84324,1
EUR_CAD,2024-08-12 20:00:00,1.50096,8,0.29399137,0.4418604651,1.49696,0
EUR_CAD,2024-08-13 00:00:00,1.50096,9,0.5793605201,0.5925925926,1.49696,1
GBP_CAD,2024-08-13 00:00:00,1.75399,10,0.2380693108,0.8965517241,1.74084,0
EUR_CAD,2024-08-13 04:00:00,1.50096,10,0.7830764236,0.7888888889,1.49696,0
EUR_CHF,2024-08-13 04:00:00,0.94758,11,0.3676336648,0.8435114504,0.92859,1
EUR_JPY,2024-08-13 04:00:00,161.384,13,0.2478498877,0.9252199413,157.299,1
EUR_USD,2024-08-13 04:00:00,1.09315,9,0.4603680518,0.9901960784,1.08814,1
GBP_CAD,2024-08-13 04:00:00,1.75399,11,0.4504105827,0.9043478261,1.74084,0
GBP_CHF,2024-08-13 04:00:00,1.10735,11,0.2061019358,0.8084507042,1.07851,0
GBP_JPY,2024-08-13 04:00:00,188.423,13,0.3023607733,0.9087635054,182.808,1
GBP_USD,2024-08-13 04:00:00,1.2774,9,0.1878535507,0.9931972789,1.2665,0
NZD_CAD,2024-08-13 04:00:00,0.8285,11,0.2386533933,0.875,0.81816,1
NZD_CHF,2024-08-13 04:00:00,0.52293,12,0.1749496638,0.7983539095,0.50404,0
NZD_JPY,2024-08-13 04:00:00,88.969,12,0.29556457,0.8715083799,85.354,1
NZD_USD,2024-08-13 04:00:00,0.60329,4,0.1078431018,0.8624338624,0.59131,1
GBP_CAD,2024-08-13 08:00:00,1.75698,4,0.1775923691,0.4670542636,1.74084,0
GBP_USD,2024-08-13 08:00:00,1.27941,4,0.1452151077,0.5880758808,1.2665,0
NZD_CAD,2024-08-13 08:00:00,0.8285,12,0.3711001704,0.5592105263,0.81816,0
NZD_USD,2024-08-13 08:00:00,0.60329,5,0.305761112,0.5882352941,0.59131,0
AUD_USD,2024-08-13 12:00:00,0.66051,5,0.1039384488,0.8146341463,0.64723,1
EUR_USD,2024-08-13 12:00:00,1.09315,11,0.507944081,0.8237082067,1.08814,0
GBP_CAD,2024-08-13 12:00:00,1.75698,5,0.3456730814,0.7941176471,1.74084,0
GBP_USD,2024-08-13 12:00:00,1.27941,5,0.4829639854,0.8328358209,1.2665,0
NZD_CAD,2024-08-13 12:00:00,0.8285,13,1.092232312,0.8078431373,0.82224,0
NZD_USD,2024-08-13 12:00:00,0.60329,6,1.024952054,0.8312236287,0.59131,0
AUD_CAD,2024-08-13 16:00:00,0.90718,6,0.6596890525,0.9241982507,0.895,1
AUD_USD,2024-08-13 16:00:00,0.66051,6,0.8426101152,0.9333333333,0.65074,0
EUR_CAD,2024-08-13 16:00:00,1.50301,6,0.8886831395,0.946835443,1.49696,0
EUR_USD,2024-08-13 16:00:00,1.09315,12,2.07030457,0.95,1.08814,0
GBP_CAD,2024-08-13 16:00:00,1.75698,6,1.518123476,0.9248434238,1.74084,0
GBP_USD,2024-08-13 16:00:00,1.27941,6,1.781285584,0.9617834395,1.2665,0
NZD_CAD,2024-08-13 16:00:00,0.8285,14,1.847045317,0.9036144578,0.82224,0
NZD_USD,2024-08-13 16:00:00,0.60329,7,1.831709021,0.939516129,0.59131,0
EUR_CAD,2024-08-13 20:00:00,1.50301,7,1.246630683,0.3918495298,1.49696,0
EUR_USD,2024-08-13 20:00:00,1.09315,13,3.016503793,0.7866666667,1.08814,0
GBP_USD,2024-08-13 20:00:00,1.27941,7,2.166867065,0.4338983051,1.2665,0
AUD_CAD,2024-08-14 00:00:00,0.90718,8,1.271155297,0.9610894942,0.895,0
AUD_USD,2024-08-14 00:00:00,0.66051,8,1.59092798,0.9085365854,0.65074,0
EUR_CAD,2024-08-14 00:00:00,1.50301,8,1.443563357,0.7278911565,1.49696,0
EUR_USD,2024-08-14 00:00:00,1.09315,14,2.98405131,0.5838509317,1.08814,0
GBP_CAD,2024-08-14 00:00:00,1.75698,8,1.888976181,0.8063241107,1.74084,0
GBP_CHF,2024-08-14 00:00:00,1.11249,8,0.1759164448,0.9737609329,1.07851,1
GBP_USD,2024-08-14 00:00:00,1.27941,8,2.510069722,0.6206896552,1.2665,1
NZD_CAD,2024-08-14 00:00:00,0.8285,16,2.095942424,0.8741258741,0.82224,0
NZD_CHF,2024-08-14 00:00:00,0.52514,8,0.4130442316,0.9417040359,0.51301,0
NZD_USD,2024-08-14 00:00:00,0.60329,9,2.265451227,0.8722741433,0.59772,0
AUD_NZD,2024-08-14 04:00:00,1.09665,13,1.927412578,0.9610859729,1.08624,1
EUR_CAD,2024-08-14 04:00:00,1.50301,9,1.910276114,0.8873239437,1.49696,0
EUR_NZD,2024-08-14 04:00:00,1.82223,13,1.245958775,0.9666233203,1.80687,1
EUR_USD,2024-08-14 04:00:00,1.09315,15,3.186989609,0.5316455696,1.08814,0
GBP_CAD,2024-08-14 04:00:00,1.75698,9,2.104190016,0.6666666667,1.74084,0
GBP_NZD,2024-08-14 04:00:00,2.12348,5,2.456364456,0.9506266616,2.11001,1
AUD_CAD,2024-08-14 08:00:00,0.90718,10,0.7129861657,0.3333333333,0.895,0
AUD_NZD,2024-08-14 08:00:00,1.09665,14,2.021823014,0.5607843137,1.08624,0
AUD_USD,2024-08-14 08:00:00,0.66051,10,1.152896446,0.4030612245,0.65074,0
EUR_CAD,2024-08-14 08:00:00,1.50301,10,2.862315693,0.9619565217,1.49696,0
EUR_GBP,2024-08-14 08:00:00,0.85689,11,0.6922284413,0.9495192308,0.85311,1
EUR_JPY,2024-08-14 08:00:00,161.804,6,0.3704114536,0.7648870637,158.96,0
EUR_NZD,2024-08-14 08:00:00,1.82223,14,1.692608522,0.8737623762,1.80687,0
EUR_USD,2024-08-14 08:00:00,1.09315,16,4.322995897,0.9763313609,1.08814,0
EUR_AUD,2024-08-14 12:00:00,1.66142,9,0.3988557354,0.6291913215,1.65318,1
EUR_CAD,2024-08-14 12:00:00,1.50301,11,3.14205727,0.6394052045,1.49696,0
EUR_CHF,2024-08-14 12:00:00,0.9519,11,0.4003865581,0.7932816537,0.9355,0
EUR_JPY,2024-08-14 12:00:00,161.804,7,0.5988753703,0.8293838863,158.96,0
EUR_NZD,2024-08-14 12:00:00,1.82223,15,1.739668881,0.7464788732,1.80687,0
GBP_NZD,2024-08-14 12:00:00,2.12348,7,1.789252789,0.797274276,2.11341,0
EUR_AUD,2024-08-14 16:00:00,1.66142,10,1.214573699,0.6822695035,1.65318,0
