trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative,bars_held,final_r,mfe_r,mae_r,exit_reason
2053,0.5313807531,21,0.808568314,0.9958333333,240,8.382158187,8.676387212,-0.9455757226,time_exit
2054,0.75,2,0,0.1666666667,12,-1.018644239,1.680645007,-6.217853834,stoploss
2055,0.4,3,0.7881373816,0.6666666667,12,-1.006846753,0.4891624868,-6.885551584,stoploss
2056,0.4285714286,1,1.210407929,0.75,20,-1.025243127,5.770578781,-5.487855761,stoploss
2057,0.52,13,0.2183480456,0.3454545455,55,-1.008137194,6.805406786,-1.409090803,stoploss
2058,0,0,0,0,2,-1.026156562,1.497899092,-4.333270365,stoploss
2059,0,0,0,0,5,-1.012789914,1.857379715,-2.835097575,stoploss
2060,0.5654008439,33,0.4624553515,0.8125,240,4.723357032,7.000412165,-0.8114696275,time_exit
2061,0,1,0,0.1111111111,9,-1.01537251,5.709606395,-1.968962313,stoploss
2062,0.4871794872,12,1.327119023,0.5326086957,92,-1.025562485,4.513908844,-3.440284466,stoploss
2063,0.5454545455,3,0,0.25,12,-1.029889831,0.8351570412,-5.70192481,stoploss
2064,0,0,0,0,3,-1.007577098,1.951860403,-4.335615383,stoploss
2065,0,0,0,0,3,-1.014637151,0.395203076,-5.92538484,stoploss
2066,0,0,0,0,3,-1.010395979,2.277585799,-3.257406848,stoploss
2067,0,1,0,0.2,5,-1.020639684,2.640503543,-3.925667852,stoploss
2068,0,0,0,0,5,-1.015430753,2.262148355,-4.252715461,stoploss
2069,0.6666666667,1,0,0.2,5,-1.017684231,0.4253522965,-6.583187731,stoploss
2070,0.5277777778,10,0.453146766,0.3684210526,57,-1.015587358,2.353691062,-4.249781827,stoploss
2071,0.6538461538,11,0.2940846709,0.4285714286,35,-1.011262817,2.062346968,-2.969629463,stoploss
2072,0.5185185185,12,0.3433256727,0.1948051948,77,-1.005412792,1.834936536,-2.185994769,stoploss
2073,0.3333333333,1,0,0.07692307692,13,-1.010051141,3.166109433,-1.519732528,stoploss
2074,0.6,3,0,0.2307692308,13,-1.009328634,1.330885106,-3.976330208,stoploss
2075,0.5510204082,12,0.5689239158,0.7352941176,68,-1.015226674,2.722806185,-4.544470109,stoploss
2076,0.5614035088,9,0.3442590787,0.5,68,-1.007054489,4.935320726,-2.038041964,stoploss
2077,0.5849056604,13,0.1685827531,0.2945205479,146,-1.016095841,2.37794868,-1.027592358,stoploss
2078,0.5254237288,13,0.198022353,0.7042253521,71,-1.011057086,5.910514917,-1.24140917,stoploss
2079,0,0,0,0,7,-1.006574163,0.06501117101,-6.297318037,stoploss
2080,0,0,0,0,10,-1.014666511,0.02273309253,-5.293143932,stoploss
2081,0.525862069,30,0.22494945,0.8875,240,2.173096571,4.301627686,-0.6557488677,time_exit
2082,0,0,0,0,1,-1.01120249,3.627366251,-2.309953431,stoploss
2083,0,0,0,0,2,-1.02814821,0.4564905421,-5.300430397,stoploss
2084,0.5321888412,18,0.6608326188,0.4208333333,240,2.668625504,5.011577516,-0.803117154,time_exit
2085,0.3333333333,2,0.1891823917,0.3636363636,11,-1.017448861,2.353759562,-4.960068433,stoploss
2086,0.5666666667,37,0.2329171468,0.8375,240,4.651390179,6.506615808,-0.02433462724,time_exit
2087,0.4848484848,5,0.3061700339,0.5238095238,42,-1.009567814,8.596680472,-1.384143693,stoploss
2088,0.8,4,0.2172404164,0.7777777778,9,-1.006957878,2.037112089,-4.926950795,stoploss
2089,0.6,7,0.295251581,0.3235294118,34,-1.01251066,3.325333489,-3.305316433,stoploss
2090,0,0,0,0,3,-1.024240454,4.639622808,-2.752099492,stoploss
2091,0,1,0,0.1428571429,7,-1.018088407,4.569131705,-3.274001737,stoploss
2092,0.75,3,0,0.25,12,-1.029003232,0.4627907079,-5.469000818,stoploss
2093,0,1,0.01158120803,0.2222222222,9,-1.032813423,2.206220129,-5.94308992,stoploss
2094,0,0,0,0,10,-1.012405962,3.163520333,-1.980818614,stoploss
2095,0.4137931034,7,0.6090256922,0.6206896552,58,-1.016527156,3.170734846,-1.090792285,stoploss
2096,0.4978902954,17,0.4962085993,0.45,240,2.078003489,5.230778998,-0.3968005061,time_exit
2097,0,2,0.2223008798,0.1578947368,19,-1.025261464,3.255360611,-4.447701693,stoploss
2098,0.5,8,0.3203768397,0.6315789474,38,-1.014696185,2.953933247,-3.418332702,stoploss
2099,0.75,2,0.1446099097,0.4285714286,7,-1.02050439,3.566684712,-5.027892306,stoploss
2100,0.4661654135,7,0.5724648675,0.3014705882,136,-1.016075456,2.764978515,-2.35058897,stoploss
2101,0.5,6,1.767224806,0.6377952756,127,-1.011933989,3.003387123,-1.945240136,stoploss
2102,0.4285714286,4,0,0.1481481481,27,-1.018897196,3.307009348,-1.326853139,stoploss
2103,0.4583333333,5,0.6381954132,0.4444444444,63,-1.00835022,6.423705235,-1.136822858,stoploss
2104,0.5111111111,5,0.6861150898,0.5384615385,52,-1.006969566,6.363214101,-1.328089593,stoploss
2105,0.5178571429,35,0.363511371,0.8973214286,224,8.357525524,9.333720748,-0.08521483175,end_of_data
2106,0.25,2,0,0.1111111111,18,-1.024348576,4.286972684,-3.137719878,stoploss
2107,0,0,0,0,5,-1.020226648,3.058482151,-5.419677213,stoploss
2108,0.5507246377,36,0.4869492205,0.819047619,210,7.297518673,7.715927662,-0.6056626916,end_of_data
2109,0.4761904762,5,0.487598674,0.4137931034,29,-1.030725396,3.672352753,-2.03989911,stoploss
2110,0,0,0,0,9,-1.030144294,5.097932046,-2.388491988,stoploss
2111,0.5555555556,3,0.8949819157,0.3333333333,27,-1.018197414,6.383983757,-3.025733685,stoploss
2112,0.5,2,0,0.07407407407,27,-1.018159746,3.415329402,-1.03769978,stoploss
2113,0.435483871,7,0.6530467011,0.3939393939,99,-1.014119929,2.060803588,-1.313153366,stoploss
2114,0.5478723404,24,0.774682448,0.8989361702,188,6.954167957,7.748621883,-0.3379125293,end_of_data
2115,0.5054945055,30,0.362090946,0.467032967,182,2.145724125,4.457741869,-0.07241818921,end_of_data
2116,0.4827586207,8,0.3745263445,0.193877551,98,-1.009943177,2.166507851,-3.255838163,stoploss
2117,0.5089820359,12,0.4964743298,0.4488636364,176,1.356675842,3.237702915,-0.7818806958,end_of_data
2118,0.5260115607,22,0.411648123,0.4488636364,176,2.845585062,4.334888425,-0.3981661978,end_of_data
2119,0.3,4,1.102562758,0.9230769231,26,-1.015529053,0.8001548855,-4.162603505,stoploss
2120,0,0,0,0,0,-1.026394773,4.23713739,-1.734291852,stoploss
2121,0,4,0.3092007686,0.5454545455,11,-1.014563804,0.236381747,-10.58116398,stoploss
2122,0.5390070922,21,0.2946970738,0.3333333333,156,0.8156052812,2.923104424,-0.6485410951,end_of_data
2123,0.5138888889,9,0.3128055969,0.2810457516,153,-1.029127647,3.699211128,-1.184102158,stoploss
2124,0.5294117647,3,0.9823929878,0.3157894737,19,-1.019961541,1.823629362,-2.756118497,stoploss
2125,0.5526315789,28,0.8738753845,0.8157894737,152,5.580942138,6.56683171,-0.4422913117,end_of_data
2126,0.5782312925,35,0.3744013477,0.8918918919,148,4.200207122,5.458195651,-0.163584589,end_of_data
2127,0.5314685315,20,0.174618699,0.3851351351,148,-0.325781155,2.620583611,-0.5851029544,end_of_data
2128,0.5135135135,25,0.3738449905,0.8108108108,148,1.944443015,4.154955889,-0.1313509427,end_of_data
2129,0.5214285714,19,0.6223356145,0.8095238095,147,3.351706292,4.710418078,-0.9590267841,end_of_data
2130,0.5714285714,6,0.5158889535,0.6923076923,26,-1.016815938,1.926626034,-1.931430588,stoploss
2131,0.3333333333,2,0.2132996504,0.3333333333,9,-1.014004522,0.4686128682,-7.557055795,stoploss
2132,0.5528455285,26,0.633715188,0.9919354839,124,4.466183224,4.799500953,-0.3415477957,end_of_data
2133,0,0,0,0,1,-1.020634579,1.462883022,-2.53479508,stoploss
2134,0.5412844037,18,0.5187527836,0.8389830508,118,1.452111043,3.800880816,-0.7677144446,end_of_data
2135,0.5684210526,15,0.7770298272,0.6074766355,107,2.136670548,3.538295423,-0.8887722713,end_of_data
2136,0.6153846154,6,0.4435374711,0.5483870968,31,-1.006446766,3.249169847,-1.080477909,stoploss
2137,0.4938271605,9,0.72312839,0.9886363636,88,2.767186093,3.153150325,-0.8628740601,end_of_data
2138,0.4857142857,9,0.3056816389,0.4545454545,44,-1.014000686,1.731418136,-1.991597546,stoploss
2139,0.4852941176,11,0.2498788798,0.3055555556,72,0.8778975776,1.899897086,-0.3904038122,end_of_data
2140,0.625,4,0.3094213984,0.1627906977,43,-1.016004555,0.8998116528,-1.950777437,stoploss
2141,0,0,0,0,5,-1.019692452,1.033853734,-1.78076031,stoploss
2142,0,0,0,0,3,-1.020589966,0.985376954,-1.229515125,stoploss
2143,0,1,0,0.5,2,-1.012089982,0.1239223203,-2.547963804,stoploss
2144,0,0,0,0,0,-1.011526065,0.006403369197,-2.798272339,stoploss
2145,0.5217391304,5,0.574056345,0.152173913,46,1.821621781,2.92567313,-0.2278600846,end_of_data
2146,0.3333333333,2,0.5395709033,0.375,8,-1.015941868,0.405904475,-3.608993565,stoploss
2147,0.46875,7,0.3895203016,0.5428571429,35,0.224388977,1.257842434,-0.8422487657,end_of_data
2148,0,1,0,0.07692307692,13,-1.017828658,0.4024182823,-1.658065201,stoploss
2149,0.5625,6,0.3059182458,0.5,32,0.4233054797,1.248573306,-0.5798217916,end_of_data
2150,0,4,0.7214204804,0.9285714286,14,-0.4410580188,0.5641439776,-0.926563745,end_of_data
2151,0.4,2,0.4133559275,0.5454545455,11,-1.021120376,0.7135669844,-1.21593021,stoploss
2152,0.5555555556,6,0.3675995631,1,14,0.8270990169,0.9848190997,-0.6271546599,end_of_data
2153,1,0,0,0,3,-0.06584658803,0.3964513321,-0.3799896851,end_of_data
